# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1652188556881
# Cmd Line:	-g RandomGame -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_3_10_2.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
[10  5  7] :	[ 144 167 654 ]
[1  6  7] :	[ 359 920 187 ]
[2  6  7] :	[ 217 573 429 ]
[3  6  7] :	[ 811 112 854 ]
[4  6  7] :	[ 666 992 850 ]
[5  6  7] :	[ 78 223 604 ]
[6  6  7] :	[ 924 210 90 ]
[7  6  7] :	[ 835 215 862 ]
[8  6  7] :	[ 626 731 300 ]
[9  6  7] :	[ 290 77 385 ]
[10  6  7] :	[ 833 87 752 ]
[1  7  7] :	[ 474 717 9 ]
[2  7  7] :	[ 544 190 713 ]
[3  7  7] :	[ 142 971 135 ]
[4  7  7] :	[ 465 107 384 ]
[5  7  7] :	[ 410 645 125 ]
[6  7  7] :	[ 223 963 98 ]
[7  7  7] :	[ 527 499 230 ]
[8  7  7] :	[ 365 742 770 ]
[9  7  7] :	[ 243 998 870 ]
[10  7  7] :	[ 921 702 365 ]
[1  8  7] :	[ 727 7 901 ]
[2  8  7] :	[ 460 610 268 ]
[3  8  7] :	[ 59 415 113 ]
[4  8  7] :	[ 169 333 959 ]
[5  8  7] :	[ 55 996 743 ]
[6  8  7] :	[ 86 915 81 ]
[7  8  7] :	[ 276 575 236 ]
[8  8  7] :	[ 227 690 831 ]
[9  8  7] :	[ 102 286 937 ]
[10  8  7] :	[ 683 198 91 ]
[1  9  7] :	[ 631 426 876 ]
[2  9  7] :	[ 187 730 399 ]
[3  9  7] :	[ 386 868 428 ]
[4  9  7] :	[ 817 661 47 ]
[5  9  7] :	[ 274 413 99 ]
[6  9  7] :	[ 388 715 679 ]
[7  9  7] :	[ 318 970 560 ]
[8  9  7] :	[ 154 203 433 ]
[9  9  7] :	[ 374 231 472 ]
[10  9  7] :	[ 233 420 458 ]
[1  10  7] :	[ 573 139 590 ]
[2  10  7] :	[ 115 996 559 ]
[3  10  7] :	[ 687 174 959 ]
[4  10  7] :	[ 626 542 387 ]
[5  10  7] :	[ 5 229 717 ]
[6  10  7] :	[ 360 252 350 ]
[7  10  7] :	[ 957 919 927 ]
[8  10  7] :	[ 109 126 29 ]
[9  10  7] :	[ 323 912 89 ]
[10  10  7] :	[ 763 501 984 ]
[1  1  8] :	[ 926 586 939 ]
[2  1  8] :	[ 315 850 282 ]
[3  1  8] :	[ 764 800 438 ]
[4  1  8] :	[ 411 420 900 ]
[5  1  8] :	[ 155 94 378 ]
[6  1  8] :	[ 675 611 242 ]
[7  1  8] :	[ 15 467 714 ]
[8  1  8] :	[ 129 858 798 ]
[9  1  8] :	[ 677 294 207 ]
[10  1  8] :	[ 297 819 360 ]
[1  2  8] :	[ 562 580 258 ]
[2  2  8] :	[ 296 389 74 ]
[3  2  8] :	[ 867 994 488 ]
[4  2  8] :	[ 663 321 855 ]
[5  2  8] :	[ 636 955 671 ]
[6  2  8] :	[ 183 250 658 ]
[7  2  8] :	[ 647 837 510 ]
[8  2  8] :	[ 255 801 548 ]
[9  2  8] :	[ 775 721 686 ]
[10  2  8] :	[ 682 127 500 ]
[1  3  8] :	[ 491 92 592 ]
[2  3  8] :	[ 334 949 839 ]
[3  3  8] :	[ 919 838 869 ]
[4  3  8] :	[ 253 763 895 ]
[5  3  8] :	[ 342 732 830 ]
[6  3  8] :	[ 35 545 209 ]
[7  3  8] :	[ 804 995 65 ]
[8  3  8] :	[ 950 859 547 ]
[9  3  8] :	[ 815 679 182 ]
[10  3  8] :	[ 484 1000 571 ]
[1  4  8] :	[ 206 427 996 ]
[2  4  8] :	[ 814 201 690 ]
[3  4  8] :	[ 702 804 434 ]
[4  4  8] :	[ 15 685 955 ]
[5  4  8] :	[ 384 410 407 ]
[6  4  8] :	[ 378 390 687 ]
[7  4  8] :	[ 924 312 660 ]
[8  4  8] :	[ 534 696 344 ]
[9  4  8] :	[ 814 136 588 ]
[10  4  8] :	[ 871 956 411 ]
[1  5  8] :	[ 710 222 865 ]
[2  5  8] :	[ 915 463 84 ]
[3  5  8] :	[ 12 328 59 ]
[4  5  8] :	[ 672 1 250 ]
[5  5  8] :	[ 829 117 508 ]
[6  5  8] :	[ 703 820 106 ]
[7  5  8] :	[ 937 341 546 ]
[8  5  8] :	[ 746 846 877 ]
[9  5  8] :	[ 275 919 634 ]
[10  5  8] :	[ 655 901 169 ]
[1  6  8] :	[ 137 589 264 ]
[2  6  8] :	[ 281 509 940 ]
[3  6  8] :	[ 772 297 261 ]
[4  6  8] :	[ 522 329 629 ]
[5  6  8] :	[ 356 952 837 ]
[6  6  8] :	[ 329 65 526 ]
[7  6  8] :	[ 16 331 650 ]
[8  6  8] :	[ 132 879 656 ]
[9  6  8] :	[ 22 371 981 ]
[10  6  8] :	[ 161 220 723 ]
[1  7  8] :	[ 437 395 957 ]
[2  7  8] :	[ 159 828 526 ]
[3  7  8] :	[ 475 64 333 ]
[4  7  8] :	[ 104 652 746 ]
[5  7  8] :	[ 768 623 657 ]
[6  7  8] :	[ 46 842 484 ]
[7  7  8] :	[ 415 798 547 ]
[8  7  8] :	[ 944 820 974 ]
[9  7  8] :	[ 527 110 954 ]
[10  7  8] :	[ 331 252 811 ]
[1  8  8] :	[ 490 327 990 ]
[2  8  8] :	[ 497 137 863 ]
[3  8  8] :	[ 908 864 220 ]
[4  8  8] :	[ 136 101 58 ]
[5  8  8] :	[ 449 529 3 ]
[6  8  8] :	[ 677 494 987 ]
[7  8  8] :	[ 416 732 267 ]
[8  8  8] :	[ 780 333 929 ]
[9  8  8] :	[ 682 887 865 ]
[10  8  8] :	[ 370 243 526 ]
[1  9  8] :	[ 823 810 15 ]
[2  9  8] :	[ 460 927 137 ]
[3  9  8] :	[ 411 836 206 ]
[4  9  8] :	[ 577 767 241 ]
[5  9  8] :	[ 847 517 826 ]
[6  9  8] :	[ 563 707 445 ]
[7  9  8] :	[ 134 32 644 ]
[8  9  8] :	[ 705 833 493 ]
[9  9  8] :	[ 140 240 471 ]
[10  9  8] :	[ 574 943 430 ]
[1  10  8] :	[ 289 910 39 ]
[2  10  8] :	[ 480 889 13 ]
[3  10  8] :	[ 891 528 323 ]
[4  10  8] :	[ 653 737 818 ]
[5  10  8] :	[ 397 903 685 ]
[6  10  8] :	[ 802 468 58 ]
[7  10  8] :	[ 531 24 37 ]
[8  10  8] :	[ 738 466 975 ]
[9  10  8] :	[ 243 387 325 ]
[10  10  8] :	[ 917 744 241 ]
[1  1  9] :	[ 625 788 520 ]
[2  1  9] :	[ 603 399 955 ]
[3  1  9] :	[ 871 905 761 ]
[4  1  9] :	[ 533 254 617 ]
[5  1  9] :	[ 197 362 586 ]
[6  1  9] :	[ 533 830 596 ]
[7  1  9] :	[ 416 352 277 ]
[8  1  9] :	[ 11 601 737 ]
[9  1  9] :	[ 253 777 205 ]
[10  1  9] :	[ 257 824 468 ]
[1  2  9] :	[ 950 677 988 ]
[2  2  9] :	[ 475 866 122 ]
[3  2  9] :	[ 364 875 757 ]
[4  2  9] :	[ 482 858 998 ]
[5  2  9] :	[ 714 309 571 ]
[6  2  9] :	[ 598 206 129 ]
[7  2  9] :	[ 631 597 170 ]
[8  2  9] :	[ 761 323 815 ]
[9  2  9] :	[ 175 743 644 ]
[10  2  9] :	[ 968 914 416 ]
[1  3  9] :	[ 390 478 243 ]
[2  3  9] :	[ 579 968 334 ]
[3  3  9] :	[ 484 862 403 ]
[4  3  9] :	[ 311 9 143 ]
[5  3  9] :	[ 409 349 878 ]
[6  3  9] :	[ 377 4 782 ]
[7  3  9] :	[ 959 226 834 ]
[8  3  9] :	[ 426 33 693 ]
[9  3  9] :	[ 307 219 309 ]
[10  3  9] :	[ 814 626 249 ]
[1  4  9] :	[ 220 112 83 ]
[2  4  9] :	[ 493 548 122 ]
[3  4  9] :	[ 252 549 726 ]
[4  4  9] :	[ 830 298 953 ]
[5  4  9] :	[ 640 234 247 ]
[6  4  9] :	[ 426 370 586 ]
[7  4  9] :	[ 906 528 79 ]
[8  4  9] :	[ 101 106 775 ]
[9  4  9] :	[ 714 998 45 ]
[10  4  9] :	[ 182 260 870 ]
[1  5  9] :	[ 870 626 30 ]
[2  5  9] :	[ 197 12 136 ]
[3  5  9] :	[ 886 791 427 ]
[4  5  9] :	[ 424 366 623 ]
[5  5  9] :	[ 697 547 342 ]
[6  5  9] :	[ 185 775 578 ]
[7  5  9] :	[ 297 107 330 ]
[8  5  9] :	[ 560 262 214 ]
[9  5  9] :	[ 801 814 173 ]
[10  5  9] :	[ 580 712 903 ]
[1  6  9] :	[ 748 448 314 ]
[2  6  9] :	[ 128 972 46 ]
[3  6  9] :	[ 319 478 935 ]
[4  6  9] :	[ 452 374 407 ]
[5  6  9] :	[ 76 662 911 ]
[6  6  9] :	[ 576 862 896 ]
[7  6  9] :	[ 173 9 540 ]
[8  6  9] :	[ 60 571 703 ]
[9  6  9] :	[ 869 916 987 ]
[10  6  9] :	[ 842 722 247 ]
[1  7  9] :	[ 273 136 960 ]
[2  7  9] :	[ 720 991 772 ]
[3  7  9] :	[ 316 724 422 ]
[4  7  9] :	[ 664 848 679 ]
[5  7  9] :	[ 914 374 145 ]
[6  7  9] :	[ 672 972 197 ]
[7  7  9] :	[ 640 380 851 ]
[8  7  9] :	[ 355 288 312 ]
[9  7  9] :	[ 40 141 366 ]
[10  7  9] :	[ 399 714 193 ]
[1  8  9] :	[ 372 822 150 ]
[2  8  9] :	[ 736 803 758 ]
[3  8  9] :	[ 120 783 118 ]
[4  8  9] :	[ 413 505 784 ]
[5  8  9] :	[ 322 327 703 ]
[6  8  9] :	[ 153 456 416 ]
[7  8  9] :	[ 928 424 681 ]
[8  8  9] :	[ 642 165 539 ]
[9  8  9] :	[ 823 521 377 ]
[10  8  9] :	[ 899 11 889 ]
[1  9  9] :	[ 531 384 434 ]
[2  9  9] :	[ 503 157 483 ]
[3  9  9] :	[ 414 39 430 ]
[4  9  9] :	[ 53 642 69 ]
[5  9  9] :	[ 253 993 914 ]
[6  9  9] :	[ 360 378 306 ]
[7  9  9] :	[ 709 671 402 ]
[8  9  9] :	[ 563 688 822 ]
[9  9  9] :	[ 369 854 560 ]
[10  9  9] :	[ 425 811 604 ]
[1  10  9] :	[ 801 106 261 ]
[2  10  9] :	[ 527 365 458 ]
[3  10  9] :	[ 672 133 909 ]
[4  10  9] :	[ 213 751 859 ]
[5  10  9] :	[ 24 347 845 ]
[6  10  9] :	[ 886 613 924 ]
[7  10  9] :	[ 951 153 894 ]
[8  10  9] :	[ 467 386 897 ]
[9  10  9] :	[ 443 585 825 ]
[10  10  9] :	[ 306 328 391 ]
[1  1  10] :	[ 782 474 667 ]
[2  1  10] :	[ 954 18 972 ]
[3  1  10] :	[ 866 693 69 ]
[4  1  10] :	[ 729 392 115 ]
[5  1  10] :	[ 844 833 173 ]
[6  1  10] :	[ 774 194 116 ]
[7  1  10] :	[ 648 674 459 ]
[8  1  10] :	[ 54 13 560 ]
[9  1  10] :	[ 299 622 434 ]
[10  1  10] :	[ 751 462 205 ]
[1  2  10] :	[ 906 206 795 ]
[2  2  10] :	[ 568 909 481 ]
[3  2  10] :	[ 480 221 238 ]
[4  2  10] :	[ 154 386 164 ]
[5  2  10] :	[ 207 28 482 ]
[6  2  10] :	[ 175 937 162 ]
[7  2  10] :	[ 430 270 566 ]
[8  2  10] :	[ 348 852 935 ]
[9  2  10] :	[ 58 172 287 ]
[10  2  10] :	[ 28 740 193 ]
[1  3  10] :	[ 481 4 818 ]
[2  3  10] :	[ 124 543 281 ]
[3  3  10] :	[ 895 72 410 ]
[4  3  10] :	[ 70 967 79 ]
[5  3  10] :	[ 263 983 446 ]
[6  3  10] :	[ 192 785 114 ]
[7  3  10] :	[ 519 275 647 ]
[8  3  10] :	[ 990 540 592 ]
[9  3  10] :	[ 147 71 229 ]
[10  3  10] :	[ 964 772 933 ]
[1  4  10] :	[ 154 963 318 ]
[2  4  10] :	[ 391 359 154 ]
[3  4  10] :	[ 268 95 1 ]
[4  4  10] :	[ 902 426 23 ]
[5  4  10] :	[ 587 613 108 ]
[6  4  10] :	[ 454 701 574 ]
[7  4  10] :	[ 804 631 130 ]
[8  4  10] :	[ 758 888 345 ]
[9  4  10] :	[ 943 36 814 ]
[10  4  10] :	[ 104 413 277 ]
[1  5  10] :	[ 260 376 568 ]
[2  5  10] :	[ 691 845 632 ]
[3  5  10] :	[ 883 612 374 ]
[4  5  10] :	[ 569 799 638 ]
[5  5  10] :	[ 18 937 769 ]
[6  5  10] :	[ 659 531 866 ]
[7  5  10] :	[ 72 874 351 ]
[8  5  10] :	[ 426 903 295 ]
[9  5  10] :	[ 387 452 166 ]
[10  5  10] :	[ 618 433 334 ]
[1  6  10] :	[ 905 603 383 ]
[2  6  10] :	[ 542 602 215 ]
[3  6  10] :	[ 836 160 345 ]
[4  6  10] :	[ 909 293 596 ]
[5  6  10] :	[ 510 385 821 ]
[6  6  10] :	[ 933 676 985 ]
[7  6  10] :	[ 20 97 417 ]
[8  6  10] :	[ 790 85 123 ]
[9  6  10] :	[ 59 33 52 ]
[10  6  10] :	[ 348 675 162 ]
[1  7  10] :	[ 580 238 384 ]
[2  7  10] :	[ 324 212 950 ]
[3  7  10] :	[ 481 470 669 ]
[4  7  10] :	[ 413 82 598 ]
[5  7  10] :	[ 598 890 684 ]
[6  7  10] :	[ 888 141 541 ]
[7  7  10] :	[ 554 583 861 ]
[8  7  10] :	[ 416 861 531 ]
[9  7  10] :	[ 843 747 310 ]
[10  7  10] :	[ 253 212 114 ]
[1  8  10] :	[ 344 199 974 ]
[2  8  10] :	[ 252 129 691 ]
[3  8  10] :	[ 799 888 169 ]
[4  8  10] :	[ 629 286 928 ]
[5  8  10] :	[ 847 664 371 ]
[6  8  10] :	[ 743 153 986 ]
[7  8  10] :	[ 714 110 588 ]
[8  8  10] :	[ 269 327 551 ]
[9  8  10] :	[ 552 580 224 ]
[10  8  10] :	[ 437 525 284 ]
[1  9  10] :	[ 601 247 9 ]
[2  9  10] :	[ 47 880 800 ]
[3  9  10] :	[ 502 56 987 ]
[4  9  10] :	[ 100 745 489 ]
[5  9  10] :	[ 401 684 104 ]
[6  9  10] :	[ 73 809 11 ]
[7  9  10] :	[ 216 306 736 ]
[8  9  10] :	[ 457 998 549 ]
[9  9  10] :	[ 91 992 661 ]
[10  9  10] :	[ 704 423 405 ]
[1  10  10] :	[ 642 675 603 ]
[2  10  10] :	[ 279 293 131 ]
[3  10  10] :	[ 743 570 668 ]
[4  10  10] :	[ 351 456 713 ]
[5  10  10] :	[ 39 106 958 ]
[6  10  10] :	[ 688 554 561 ]
[7  10  10] :	[ 101 369 84 ]
[8  10  10] :	[ 216 132 774 ]
[9  10  10] :	[ 388 718 912 ]
[10  10  10] :	[ 556 640 223 ]
