# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1652188567361
# Cmd Line:	-g RandomGame -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_3_10_6.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
[10  5  7] :	[ 293 352 823 ]
[1  6  7] :	[ 187 783 857 ]
[2  6  7] :	[ 87 367 179 ]
[3  6  7] :	[ 68 305 568 ]
[4  6  7] :	[ 695 459 527 ]
[5  6  7] :	[ 957 604 780 ]
[6  6  7] :	[ 7 727 909 ]
[7  6  7] :	[ 970 56 312 ]
[8  6  7] :	[ 502 254 994 ]
[9  6  7] :	[ 583 409 251 ]
[10  6  7] :	[ 195 949 83 ]
[1  7  7] :	[ 269 395 619 ]
[2  7  7] :	[ 22 515 82 ]
[3  7  7] :	[ 258 151 651 ]
[4  7  7] :	[ 794 952 515 ]
[5  7  7] :	[ 990 557 689 ]
[6  7  7] :	[ 860 620 584 ]
[7  7  7] :	[ 528 530 939 ]
[8  7  7] :	[ 517 259 11 ]
[9  7  7] :	[ 374 213 640 ]
[10  7  7] :	[ 83 582 90 ]
[1  8  7] :	[ 200 255 30 ]
[2  8  7] :	[ 492 239 626 ]
[3  8  7] :	[ 667 444 851 ]
[4  8  7] :	[ 812 339 397 ]
[5  8  7] :	[ 735 888 722 ]
[6  8  7] :	[ 254 109 572 ]
[7  8  7] :	[ 788 49 244 ]
[8  8  7] :	[ 19 251 157 ]
[9  8  7] :	[ 31 697 20 ]
[10  8  7] :	[ 771 499 737 ]
[1  9  7] :	[ 402 727 411 ]
[2  9  7] :	[ 78 695 429 ]
[3  9  7] :	[ 872 492 866 ]
[4  9  7] :	[ 775 424 259 ]
[5  9  7] :	[ 181 463 213 ]
[6  9  7] :	[ 880 36 33 ]
[7  9  7] :	[ 657 707 743 ]
[8  9  7] :	[ 288 478 786 ]
[9  9  7] :	[ 686 507 121 ]
[10  9  7] :	[ 522 100 995 ]
[1  10  7] :	[ 327 5 698 ]
[2  10  7] :	[ 65 69 961 ]
[3  10  7] :	[ 512 524 179 ]
[4  10  7] :	[ 325 607 56 ]
[5  10  7] :	[ 697 389 782 ]
[6  10  7] :	[ 737 407 309 ]
[7  10  7] :	[ 971 1 79 ]
[8  10  7] :	[ 519 820 61 ]
[9  10  7] :	[ 642 268 849 ]
[10  10  7] :	[ 676 895 46 ]
[1  1  8] :	[ 662 640 389 ]
[2  1  8] :	[ 157 908 115 ]
[3  1  8] :	[ 797 59 99 ]
[4  1  8] :	[ 151 419 394 ]
[5  1  8] :	[ 909 361 497 ]
[6  1  8] :	[ 817 290 734 ]
[7  1  8] :	[ 628 821 615 ]
[8  1  8] :	[ 984 900 779 ]
[9  1  8] :	[ 24 689 340 ]
[10  1  8] :	[ 320 380 693 ]
[1  2  8] :	[ 868 981 513 ]
[2  2  8] :	[ 890 248 798 ]
[3  2  8] :	[ 936 585 452 ]
[4  2  8] :	[ 132 865 58 ]
[5  2  8] :	[ 450 549 144 ]
[6  2  8] :	[ 822 668 45 ]
[7  2  8] :	[ 636 363 297 ]
[8  2  8] :	[ 215 757 798 ]
[9  2  8] :	[ 146 260 89 ]
[10  2  8] :	[ 985 998 852 ]
[1  3  8] :	[ 411 98 250 ]
[2  3  8] :	[ 975 79 596 ]
[3  3  8] :	[ 199 815 425 ]
[4  3  8] :	[ 787 474 647 ]
[5  3  8] :	[ 691 920 983 ]
[6  3  8] :	[ 480 130 845 ]
[7  3  8] :	[ 229 881 21 ]
[8  3  8] :	[ 797 10 18 ]
[9  3  8] :	[ 776 789 320 ]
[10  3  8] :	[ 465 773 438 ]
[1  4  8] :	[ 742 713 270 ]
[2  4  8] :	[ 781 726 663 ]
[3  4  8] :	[ 526 783 969 ]
[4  4  8] :	[ 578 279 790 ]
[5  4  8] :	[ 484 138 853 ]
[6  4  8] :	[ 151 91 233 ]
[7  4  8] :	[ 451 579 790 ]
[8  4  8] :	[ 109 662 596 ]
[9  4  8] :	[ 858 308 792 ]
[10  4  8] :	[ 601 624 609 ]
[1  5  8] :	[ 415 652 527 ]
[2  5  8] :	[ 836 448 76 ]
[3  5  8] :	[ 494 957 114 ]
[4  5  8] :	[ 390 655 394 ]
[5  5  8] :	[ 432 824 131 ]
[6  5  8] :	[ 811 201 966 ]
[7  5  8] :	[ 962 971 51 ]
[8  5  8] :	[ 628 210 407 ]
[9  5  8] :	[ 773 79 993 ]
[10  5  8] :	[ 793 57 212 ]
[1  6  8] :	[ 430 853 735 ]
[2  6  8] :	[ 28 523 616 ]
[3  6  8] :	[ 797 100 553 ]
[4  6  8] :	[ 593 821 269 ]
[5  6  8] :	[ 917 204 867 ]
[6  6  8] :	[ 931 197 401 ]
[7  6  8] :	[ 588 683 899 ]
[8  6  8] :	[ 985 59 16 ]
[9  6  8] :	[ 509 515 807 ]
[10  6  8] :	[ 945 443 133 ]
[1  7  8] :	[ 606 206 12 ]
[2  7  8] :	[ 782 884 698 ]
[3  7  8] :	[ 736 558 998 ]
[4  7  8] :	[ 342 234 923 ]
[5  7  8] :	[ 202 436 421 ]
[6  7  8] :	[ 532 891 871 ]
[7  7  8] :	[ 937 278 540 ]
[8  7  8] :	[ 294 584 960 ]
[9  7  8] :	[ 879 411 30 ]
[10  7  8] :	[ 658 951 146 ]
[1  8  8] :	[ 186 519 145 ]
[2  8  8] :	[ 307 510 141 ]
[3  8  8] :	[ 748 709 896 ]
[4  8  8] :	[ 156 258 506 ]
[5  8  8] :	[ 994 957 506 ]
[6  8  8] :	[ 560 532 689 ]
[7  8  8] :	[ 649 275 682 ]
[8  8  8] :	[ 804 191 264 ]
[9  8  8] :	[ 576 488 517 ]
[10  8  8] :	[ 577 848 208 ]
[1  9  8] :	[ 855 10 461 ]
[2  9  8] :	[ 494 202 152 ]
[3  9  8] :	[ 160 810 500 ]
[4  9  8] :	[ 461 581 37 ]
[5  9  8] :	[ 278 604 442 ]
[6  9  8] :	[ 663 35 719 ]
[7  9  8] :	[ 255 219 900 ]
[8  9  8] :	[ 47 691 937 ]
[9  9  8] :	[ 452 596 69 ]
[10  9  8] :	[ 827 168 105 ]
[1  10  8] :	[ 433 611 631 ]
[2  10  8] :	[ 610 335 29 ]
[3  10  8] :	[ 523 324 764 ]
[4  10  8] :	[ 40 400 388 ]
[5  10  8] :	[ 601 345 455 ]
[6  10  8] :	[ 292 636 504 ]
[7  10  8] :	[ 767 389 428 ]
[8  10  8] :	[ 604 36 15 ]
[9  10  8] :	[ 242 92 445 ]
[10  10  8] :	[ 138 894 915 ]
[1  1  9] :	[ 46 366 561 ]
[2  1  9] :	[ 548 85 390 ]
[3  1  9] :	[ 527 853 713 ]
[4  1  9] :	[ 628 416 936 ]
[5  1  9] :	[ 847 895 624 ]
[6  1  9] :	[ 379 343 463 ]
[7  1  9] :	[ 611 237 211 ]
[8  1  9] :	[ 698 164 210 ]
[9  1  9] :	[ 353 843 987 ]
[10  1  9] :	[ 244 172 148 ]
[1  2  9] :	[ 778 634 470 ]
[2  2  9] :	[ 736 473 361 ]
[3  2  9] :	[ 210 35 470 ]
[4  2  9] :	[ 18 135 617 ]
[5  2  9] :	[ 474 183 682 ]
[6  2  9] :	[ 540 60 483 ]
[7  2  9] :	[ 358 89 168 ]
[8  2  9] :	[ 955 529 919 ]
[9  2  9] :	[ 545 488 567 ]
[10  2  9] :	[ 172 548 285 ]
[1  3  9] :	[ 451 96 845 ]
[2  3  9] :	[ 325 196 55 ]
[3  3  9] :	[ 290 718 927 ]
[4  3  9] :	[ 592 628 738 ]
[5  3  9] :	[ 56 377 787 ]
[6  3  9] :	[ 31 739 471 ]
[7  3  9] :	[ 187 180 740 ]
[8  3  9] :	[ 312 912 379 ]
[9  3  9] :	[ 895 217 563 ]
[10  3  9] :	[ 426 591 34 ]
[1  4  9] :	[ 365 632 84 ]
[2  4  9] :	[ 727 374 543 ]
[3  4  9] :	[ 997 349 671 ]
[4  4  9] :	[ 531 67 845 ]
[5  4  9] :	[ 68 451 39 ]
[6  4  9] :	[ 548 162 527 ]
[7  4  9] :	[ 647 110 536 ]
[8  4  9] :	[ 565 758 780 ]
[9  4  9] :	[ 533 407 111 ]
[10  4  9] :	[ 648 310 247 ]
[1  5  9] :	[ 553 500 797 ]
[2  5  9] :	[ 80 288 372 ]
[3  5  9] :	[ 802 77 502 ]
[4  5  9] :	[ 791 725 129 ]
[5  5  9] :	[ 619 933 272 ]
[6  5  9] :	[ 153 593 607 ]
[7  5  9] :	[ 95 993 882 ]
[8  5  9] :	[ 87 512 937 ]
[9  5  9] :	[ 166 244 348 ]
[10  5  9] :	[ 902 473 406 ]
[1  6  9] :	[ 426 363 64 ]
[2  6  9] :	[ 585 469 914 ]
[3  6  9] :	[ 373 506 978 ]
[4  6  9] :	[ 210 272 919 ]
[5  6  9] :	[ 171 673 212 ]
[6  6  9] :	[ 226 208 968 ]
[7  6  9] :	[ 64 395 739 ]
[8  6  9] :	[ 762 67 423 ]
[9  6  9] :	[ 286 689 920 ]
[10  6  9] :	[ 397 85 742 ]
[1  7  9] :	[ 881 316 788 ]
[2  7  9] :	[ 569 743 399 ]
[3  7  9] :	[ 869 258 664 ]
[4  7  9] :	[ 558 670 233 ]
[5  7  9] :	[ 141 100 752 ]
[6  7  9] :	[ 829 862 447 ]
[7  7  9] :	[ 646 978 783 ]
[8  7  9] :	[ 894 131 157 ]
[9  7  9] :	[ 527 969 914 ]
[10  7  9] :	[ 449 123 962 ]
[1  8  9] :	[ 916 107 207 ]
[2  8  9] :	[ 589 449 498 ]
[3  8  9] :	[ 984 554 200 ]
[4  8  9] :	[ 690 685 971 ]
[5  8  9] :	[ 320 203 790 ]
[6  8  9] :	[ 250 895 681 ]
[7  8  9] :	[ 952 39 726 ]
[8  8  9] :	[ 292 463 257 ]
[9  8  9] :	[ 666 720 86 ]
[10  8  9] :	[ 86 722 462 ]
[1  9  9] :	[ 245 35 748 ]
[2  9  9] :	[ 30 911 811 ]
[3  9  9] :	[ 840 322 976 ]
[4  9  9] :	[ 814 478 91 ]
[5  9  9] :	[ 577 508 47 ]
[6  9  9] :	[ 964 587 795 ]
[7  9  9] :	[ 619 906 478 ]
[8  9  9] :	[ 795 773 379 ]
[9  9  9] :	[ 841 86 815 ]
[10  9  9] :	[ 699 125 583 ]
[1  10  9] :	[ 937 230 575 ]
[2  10  9] :	[ 677 756 186 ]
[3  10  9] :	[ 898 194 201 ]
[4  10  9] :	[ 697 979 1 ]
[5  10  9] :	[ 878 756 783 ]
[6  10  9] :	[ 818 905 400 ]
[7  10  9] :	[ 668 890 701 ]
[8  10  9] :	[ 189 536 722 ]
[9  10  9] :	[ 370 636 574 ]
[10  10  9] :	[ 961 108 774 ]
[1  1  10] :	[ 880 899 562 ]
[2  1  10] :	[ 403 926 753 ]
[3  1  10] :	[ 169 939 638 ]
[4  1  10] :	[ 73 282 967 ]
[5  1  10] :	[ 837 147 335 ]
[6  1  10] :	[ 747 968 240 ]
[7  1  10] :	[ 381 957 269 ]
[8  1  10] :	[ 882 84 895 ]
[9  1  10] :	[ 64 167 670 ]
[10  1  10] :	[ 217 389 216 ]
[1  2  10] :	[ 349 43 990 ]
[2  2  10] :	[ 539 512 910 ]
[3  2  10] :	[ 602 23 310 ]
[4  2  10] :	[ 632 530 653 ]
[5  2  10] :	[ 282 615 756 ]
[6  2  10] :	[ 895 393 505 ]
[7  2  10] :	[ 200 866 158 ]
[8  2  10] :	[ 399 309 30 ]
[9  2  10] :	[ 540 985 824 ]
[10  2  10] :	[ 192 963 106 ]
[1  3  10] :	[ 474 969 93 ]
[2  3  10] :	[ 252 308 758 ]
[3  3  10] :	[ 990 353 598 ]
[4  3  10] :	[ 484 877 137 ]
[5  3  10] :	[ 515 5 39 ]
[6  3  10] :	[ 960 316 158 ]
[7  3  10] :	[ 301 698 377 ]
[8  3  10] :	[ 848 118 823 ]
[9  3  10] :	[ 224 465 578 ]
[10  3  10] :	[ 186 650 191 ]
[1  4  10] :	[ 499 447 122 ]
[2  4  10] :	[ 400 372 271 ]
[3  4  10] :	[ 946 497 115 ]
[4  4  10] :	[ 641 62 959 ]
[5  4  10] :	[ 482 644 940 ]
[6  4  10] :	[ 314 479 110 ]
[7  4  10] :	[ 750 17 364 ]
[8  4  10] :	[ 337 900 960 ]
[9  4  10] :	[ 591 922 51 ]
[10  4  10] :	[ 413 608 412 ]
[1  5  10] :	[ 932 763 550 ]
[2  5  10] :	[ 111 633 282 ]
[3  5  10] :	[ 665 837 576 ]
[4  5  10] :	[ 563 810 880 ]
[5  5  10] :	[ 1 939 436 ]
[6  5  10] :	[ 704 672 375 ]
[7  5  10] :	[ 301 160 459 ]
[8  5  10] :	[ 877 542 125 ]
[9  5  10] :	[ 604 405 868 ]
[10  5  10] :	[ 498 759 655 ]
[1  6  10] :	[ 354 429 355 ]
[2  6  10] :	[ 836 729 529 ]
[3  6  10] :	[ 454 752 122 ]
[4  6  10] :	[ 523 989 71 ]
[5  6  10] :	[ 920 508 241 ]
[6  6  10] :	[ 675 788 529 ]
[7  6  10] :	[ 464 343 925 ]
[8  6  10] :	[ 644 786 869 ]
[9  6  10] :	[ 295 67 931 ]
[10  6  10] :	[ 877 951 223 ]
[1  7  10] :	[ 830 243 508 ]
[2  7  10] :	[ 778 893 39 ]
[3  7  10] :	[ 560 764 577 ]
[4  7  10] :	[ 348 41 978 ]
[5  7  10] :	[ 886 123 603 ]
[6  7  10] :	[ 686 633 514 ]
[7  7  10] :	[ 606 531 568 ]
[8  7  10] :	[ 724 679 235 ]
[9  7  10] :	[ 32 504 688 ]
[10  7  10] :	[ 324 360 870 ]
[1  8  10] :	[ 557 655 99 ]
[2  8  10] :	[ 471 650 940 ]
[3  8  10] :	[ 43 323 289 ]
[4  8  10] :	[ 835 181 281 ]
[5  8  10] :	[ 588 404 942 ]
[6  8  10] :	[ 742 954 931 ]
[7  8  10] :	[ 512 498 518 ]
[8  8  10] :	[ 116 598 631 ]
[9  8  10] :	[ 249 693 731 ]
[10  8  10] :	[ 578 731 324 ]
[1  9  10] :	[ 81 236 379 ]
[2  9  10] :	[ 496 830 86 ]
[3  9  10] :	[ 402 759 316 ]
[4  9  10] :	[ 831 960 295 ]
[5  9  10] :	[ 534 969 771 ]
[6  9  10] :	[ 292 96 61 ]
[7  9  10] :	[ 886 9 405 ]
[8  9  10] :	[ 196 494 732 ]
[9  9  10] :	[ 649 272 363 ]
[10  9  10] :	[ 68 169 321 ]
[1  10  10] :	[ 986 114 924 ]
[2  10  10] :	[ 996 583 109 ]
[3  10  10] :	[ 52 754 842 ]
[4  10  10] :	[ 107 978 25 ]
[5  10  10] :	[ 725 53 133 ]
[6  10  10] :	[ 807 665 398 ]
[7  10  10] :	[ 111 756 259 ]
[8  10  10] :	[ 70 990 801 ]
[9  10  10] :	[ 887 157 655 ]
[10  10  10] :	[ 704 739 149 ]
