# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644412867147
# Cmd Line:	-g CovariantGame -r -0.2 -players 5 -actions 5 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_5_5_1.txt
# Players:	5
# Actions:	5 5 5 5 5
# players:	5
# actions:	[5]
# r:	-0.2
[5  4  4  4  1] :	[ 632 600 596 521 380 ]
[1  5  4  4  1] :	[ 728 243 676 345 525 ]
[2  5  4  4  1] :	[ 652 604 650 478 507 ]
[3  5  4  4  1] :	[ 468 578 693 555 409 ]
[4  5  4  4  1] :	[ 437 518 692 596 493 ]
[5  5  4  4  1] :	[ 397 900 576 339 625 ]
[1  1  5  4  1] :	[ 622 593 697 532 299 ]
[2  1  5  4  1] :	[ 568 693 651 420 559 ]
[3  1  5  4  1] :	[ 561 425 499 552 597 ]
[4  1  5  4  1] :	[ 569 494 689 695 406 ]
[5  1  5  4  1] :	[ 538 558 564 574 402 ]
[1  2  5  4  1] :	[ 538 433 571 619 714 ]
[2  2  5  4  1] :	[ 305 703 615 677 411 ]
[3  2  5  4  1] :	[ 631 621 587 292 567 ]
[4  2  5  4  1] :	[ 309 748 544 485 498 ]
[5  2  5  4  1] :	[ 610 395 642 669 504 ]
[1  3  5  4  1] :	[ 516 457 537 584 558 ]
[2  3  5  4  1] :	[ 459 710 438 690 598 ]
[3  3  5  4  1] :	[ 670 436 502 709 371 ]
[4  3  5  4  1] :	[ 593 635 463 382 679 ]
[5  3  5  4  1] :	[ 626 603 419 568 666 ]
[1  4  5  4  1] :	[ 526 546 564 461 408 ]
[2  4  5  4  1] :	[ 384 601 480 573 667 ]
[3  4  5  4  1] :	[ 402 570 555 604 490 ]
[4  4  5  4  1] :	[ 621 633 357 768 446 ]
[5  4  5  4  1] :	[ 485 854 430 626 526 ]
[1  5  5  4  1] :	[ 379 518 555 694 604 ]
[2  5  5  4  1] :	[ 455 396 568 581 521 ]
[3  5  5  4  1] :	[ 529 620 406 489 488 ]
[4  5  5  4  1] :	[ 517 613 344 504 687 ]
[5  5  5  4  1] :	[ 594 599 273 599 477 ]
[1  1  1  5  1] :	[ 578 556 453 565 808 ]
[2  1  1  5  1] :	[ 551 563 376 665 571 ]
[3  1  1  5  1] :	[ 727 405 555 547 621 ]
[4  1  1  5  1] :	[ 476 645 471 685 488 ]
[5  1  1  5  1] :	[ 496 648 427 483 617 ]
[1  2  1  5  1] :	[ 629 434 508 683 455 ]
[2  2  1  5  1] :	[ 546 502 783 575 369 ]
[3  2  1  5  1] :	[ 284 575 741 596 477 ]
[4  2  1  5  1] :	[ 714 640 592 557 226 ]
[5  2  1  5  1] :	[ 497 612 512 450 543 ]
[1  3  1  5  1] :	[ 584 643 466 633 436 ]
[2  3  1  5  1] :	[ 420 743 486 576 569 ]
[3  3  1  5  1] :	[ 494 431 504 630 629 ]
[4  3  1  5  1] :	[ 691 436 742 407 709 ]
[5  3  1  5  1] :	[ 538 623 523 605 483 ]
[1  4  1  5  1] :	[ 645 548 432 572 672 ]
[2  4  1  5  1] :	[ 398 731 469 408 660 ]
[3  4  1  5  1] :	[ 617 411 526 555 555 ]
[4  4  1  5  1] :	[ 375 442 711 469 560 ]
[5  4  1  5  1] :	[ 327 593 548 498 565 ]
[1  5  1  5  1] :	[ 497 422 498 616 551 ]
[2  5  1  5  1] :	[ 562 577 621 534 584 ]
[3  5  1  5  1] :	[ 409 727 639 263 428 ]
[4  5  1  5  1] :	[ 499 528 481 748 420 ]
[5  5  1  5  1] :	[ 595 686 467 485 597 ]
[1  1  2  5  1] :	[ 500 461 510 571 657 ]
[2  1  2  5  1] :	[ 580 575 466 568 503 ]
[3  1  2  5  1] :	[ 451 564 607 681 555 ]
[4  1  2  5  1] :	[ 528 618 532 554 561 ]
[5  1  2  5  1] :	[ 688 448 551 497 532 ]
[1  2  2  5  1] :	[ 378 520 651 660 542 ]
[2  2  2  5  1] :	[ 355 605 764 561 621 ]
[3  2  2  5  1] :	[ 409 727 459 418 577 ]
[4  2  2  5  1] :	[ 435 726 497 575 605 ]
[5  2  2  5  1] :	[ 672 425 478 512 562 ]
[1  3  2  5  1] :	[ 587 504 636 499 491 ]
[2  3  2  5  1] :	[ 613 450 516 568 530 ]
[3  3  2  5  1] :	[ 562 415 641 442 565 ]
[4  3  2  5  1] :	[ 642 457 531 610 540 ]
[5  3  2  5  1] :	[ 529 480 304 565 692 ]
[1  4  2  5  1] :	[ 525 443 548 778 421 ]
[2  4  2  5  1] :	[ 722 524 573 433 455 ]
[3  4  2  5  1] :	[ 575 353 703 558 400 ]
[4  4  2  5  1] :	[ 644 532 554 439 471 ]
[5  4  2  5  1] :	[ 424 661 543 677 372 ]
[1  5  2  5  1] :	[ 555 642 560 732 498 ]
[2  5  2  5  1] :	[ 530 354 565 448 716 ]
[3  5  2  5  1] :	[ 613 641 489 559 545 ]
[4  5  2  5  1] :	[ 563 550 485 528 533 ]
[5  5  2  5  1] :	[ 425 500 499 654 558 ]
[1  1  3  5  1] :	[ 408 660 541 373 611 ]
[2  1  3  5  1] :	[ 450 469 482 612 740 ]
[3  1  3  5  1] :	[ 499 488 624 544 678 ]
[4  1  3  5  1] :	[ 649 489 411 388 677 ]
[5  1  3  5  1] :	[ 764 565 652 434 453 ]
[1  2  3  5  1] :	[ 493 551 482 682 661 ]
[2  2  3  5  1] :	[ 644 520 616 351 390 ]
[3  2  3  5  1] :	[ 533 585 497 481 589 ]
[4  2  3  5  1] :	[ 555 664 584 518 619 ]
[5  2  3  5  1] :	[ 501 541 475 523 675 ]
[1  3  3  5  1] :	[ 519 386 557 572 547 ]
[2  3  3  5  1] :	[ 470 623 587 698 421 ]
[3  3  3  5  1] :	[ 288 692 463 538 839 ]
[4  3  3  5  1] :	[ 641 577 488 488 593 ]
[5  3  3  5  1] :	[ 627 711 433 510 482 ]
[1  4  3  5  1] :	[ 505 535 553 639 566 ]
[2  4  3  5  1] :	[ 710 469 518 318 667 ]
[3  4  3  5  1] :	[ 483 673 366 568 760 ]
[4  4  3  5  1] :	[ 561 568 632 480 616 ]
[5  4  3  5  1] :	[ 536 560 580 651 553 ]
[1  5  3  5  1] :	[ 439 568 599 480 559 ]
[2  5  3  5  1] :	[ 510 583 414 527 572 ]
[3  5  3  5  1] :	[ 728 653 330 612 420 ]
[4  5  3  5  1] :	[ 553 755 471 542 550 ]
[5  5  3  5  1] :	[ 635 541 677 570 350 ]
[1  1  4  5  1] :	[ 448 839 498 444 464 ]
[2  1  4  5  1] :	[ 479 564 601 438 523 ]
[3  1  4  5  1] :	[ 832 523 572 438 519 ]
[4  1  4  5  1] :	[ 341 517 594 632 426 ]
[5  1  4  5  1] :	[ 702 689 480 459 408 ]
[1  2  4  5  1] :	[ 589 578 394 545 597 ]
[2  2  4  5  1] :	[ 582 415 611 440 742 ]
[3  2  4  5  1] :	[ 665 785 482 503 305 ]
[4  2  4  5  1] :	[ 389 608 412 534 708 ]
[5  2  4  5  1] :	[ 589 458 506 535 617 ]
[1  3  4  5  1] :	[ 568 346 664 563 581 ]
[2  3  4  5  1] :	[ 570 600 280 549 375 ]
[3  3  4  5  1] :	[ 579 396 651 536 605 ]
[4  3  4  5  1] :	[ 680 458 612 606 364 ]
[5  3  4  5  1] :	[ 558 452 571 493 537 ]
[1  4  4  5  1] :	[ 623 369 771 413 541 ]
[2  4  4  5  1] :	[ 610 626 654 443 448 ]
[3  4  4  5  1] :	[ 553 463 540 372 671 ]
[4  4  4  5  1] :	[ 530 443 668 439 639 ]
[5  4  4  5  1] :	[ 520 655 653 514 522 ]
[1  5  4  5  1] :	[ 485 506 627 555 570 ]
[2  5  4  5  1] :	[ 648 507 597 518 476 ]
[3  5  4  5  1] :	[ 544 388 558 460 585 ]
[4  5  4  5  1] :	[ 482 535 506 599 389 ]
[5  5  4  5  1] :	[ 453 582 451 688 534 ]
[1  1  5  5  1] :	[ 556 541 403 540 694 ]
[2  1  5  5  1] :	[ 528 468 563 558 396 ]
[3  1  5  5  1] :	[ 720 520 683 611 267 ]
[4  1  5  5  1] :	[ 391 467 514 536 788 ]
[5  1  5  5  1] :	[ 394 450 583 624 714 ]
[1  2  5  5  1] :	[ 545 697 462 502 630 ]
[2  2  5  5  1] :	[ 627 423 782 539 431 ]
[3  2  5  5  1] :	[ 404 586 649 378 539 ]
[4  2  5  5  1] :	[ 562 689 542 578 433 ]
[5  2  5  5  1] :	[ 614 627 387 407 517 ]
[1  3  5  5  1] :	[ 556 601 626 544 503 ]
[2  3  5  5  1] :	[ 660 547 342 568 535 ]
[3  3  5  5  1] :	[ 393 433 710 525 611 ]
[4  3  5  5  1] :	[ 412 553 515 712 497 ]
[5  3  5  5  1] :	[ 650 329 526 668 576 ]
[1  4  5  5  1] :	[ 815 689 285 466 623 ]
[2  4  5  5  1] :	[ 534 613 480 481 436 ]
[3  4  5  5  1] :	[ 492 508 420 794 425 ]
[4  4  5  5  1] :	[ 591 595 686 361 525 ]
[5  4  5  5  1] :	[ 575 449 598 629 553 ]
[1  5  5  5  1] :	[ 618 450 588 506 433 ]
[2  5  5  5  1] :	[ 478 638 588 533 582 ]
[3  5  5  5  1] :	[ 586 423 741 612 486 ]
[4  5  5  5  1] :	[ 723 527 585 520 380 ]
[5  5  5  5  1] :	[ 781 526 380 510 561 ]
[1  1  1  1  2] :	[ 339 595 535 653 602 ]
[2  1  1  1  2] :	[ 468 494 392 700 500 ]
[3  1  1  1  2] :	[ 590 549 456 582 622 ]
[4  1  1  1  2] :	[ 631 455 569 702 512 ]
[5  1  1  1  2] :	[ 589 661 681 576 437 ]
[1  2  1  1  2] :	[ 604 626 508 453 523 ]
[2  2  1  1  2] :	[ 430 557 518 493 752 ]
[3  2  1  1  2] :	[ 496 366 458 667 593 ]
[4  2  1  1  2] :	[ 490 463 782 521 427 ]
[5  2  1  1  2] :	[ 524 574 484 638 465 ]
[1  3  1  1  2] :	[ 627 587 561 574 451 ]
[2  3  1  1  2] :	[ 502 506 448 731 523 ]
[3  3  1  1  2] :	[ 690 554 497 589 460 ]
[4  3  1  1  2] :	[ 558 493 574 312 686 ]
[5  3  1  1  2] :	[ 475 615 552 479 489 ]
[1  4  1  1  2] :	[ 296 456 568 667 562 ]
[2  4  1  1  2] :	[ 616 693 518 471 485 ]
[3  4  1  1  2] :	[ 544 493 557 640 410 ]
[4  4  1  1  2] :	[ 557 443 596 469 662 ]
[5  4  1  1  2] :	[ 559 528 549 475 518 ]
[1  5  1  1  2] :	[ 497 588 620 551 596 ]
[2  5  1  1  2] :	[ 731 537 529 514 494 ]
[3  5  1  1  2] :	[ 586 568 595 620 475 ]
[4  5  1  1  2] :	[ 637 531 501 503 442 ]
[5  5  1  1  2] :	[ 479 714 584 486 453 ]
[1  1  2  1  2] :	[ 534 615 307 561 730 ]
[2  1  2  1  2] :	[ 705 392 590 304 533 ]
[3  1  2  1  2] :	[ 583 598 511 499 444 ]
[4  1  2  1  2] :	[ 483 479 815 691 442 ]
[5  1  2  1  2] :	[ 471 381 625 594 494 ]
[1  2  2  1  2] :	[ 847 377 675 395 386 ]
[2  2  2  1  2] :	[ 354 660 530 766 494 ]
[3  2  2  1  2] :	[ 431 459 640 533 638 ]
[4  2  2  1  2] :	[ 461 566 676 688 416 ]
[5  2  2  1  2] :	[ 274 522 580 644 660 ]
[1  3  2  1  2] :	[ 427 344 728 471 661 ]
[2  3  2  1  2] :	[ 723 410 485 534 446 ]
[3  3  2  1  2] :	[ 528 431 721 508 588 ]
[4  3  2  1  2] :	[ 682 845 477 382 540 ]
[5  3  2  1  2] :	[ 502 498 803 527 442 ]
[1  4  2  1  2] :	[ 677 450 532 540 485 ]
[2  4  2  1  2] :	[ 436 578 597 512 659 ]
[3  4  2  1  2] :	[ 551 615 734 474 568 ]
[4  4  2  1  2] :	[ 610 495 451 592 784 ]
[5  4  2  1  2] :	[ 577 529 416 704 543 ]
[1  5  2  1  2] :	[ 476 685 590 463 517 ]
[2  5  2  1  2] :	[ 663 597 486 554 500 ]
[3  5  2  1  2] :	[ 669 557 535 366 616 ]
[4  5  2  1  2] :	[ 697 516 552 525 547 ]
[5  5  2  1  2] :	[ 748 617 419 542 560 ]
[1  1  3  1  2] :	[ 440 467 533 565 646 ]
[2  1  3  1  2] :	[ 573 406 522 454 572 ]
[3  1  3  1  2] :	[ 528 733 529 259 708 ]
[4  1  3  1  2] :	[ 588 609 417 669 487 ]
[5  1  3  1  2] :	[ 481 629 354 570 680 ]
[1  2  3  1  2] :	[ 687 343 474 485 666 ]
[2  2  3  1  2] :	[ 538 315 501 799 429 ]
[3  2  3  1  2] :	[ 692 552 586 381 581 ]
[4  2  3  1  2] :	[ 448 640 381 457 763 ]
[5  2  3  1  2] :	[ 548 523 478 742 209 ]
[1  3  3  1  2] :	[ 513 527 520 586 506 ]
[2  3  3  1  2] :	[ 761 455 462 393 575 ]
[3  3  3  1  2] :	[ 602 381 624 585 639 ]
[4  3  3  1  2] :	[ 633 387 591 481 668 ]
[5  3  3  1  2] :	[ 514 582 501 684 551 ]
[1  4  3  1  2] :	[ 502 646 325 632 671 ]
[2  4  3  1  2] :	[ 521 650 397 618 529 ]
[3  4  3  1  2] :	[ 644 406 295 724 581 ]
[4  4  3  1  2] :	[ 531 389 569 671 523 ]
[5  4  3  1  2] :	[ 397 696 592 494 536 ]
[1  5  3  1  2] :	[ 660 668 405 501 586 ]
[2  5  3  1  2] :	[ 576 544 491 499 617 ]
[3  5  3  1  2] :	[ 581 755 557 386 527 ]
[4  5  3  1  2] :	[ 841 441 480 475 481 ]
[5  5  3  1  2] :	[ 573 676 426 542 705 ]
[1  1  4  1  2] :	[ 634 450 376 596 486 ]
[2  1  4  1  2] :	[ 695 473 441 451 599 ]
[3  1  4  1  2] :	[ 489 529 712 483 448 ]
[4  1  4  1  2] :	[ 539 461 455 527 676 ]
[5  1  4  1  2] :	[ 623 577 371 364 690 ]
[1  2  4  1  2] :	[ 584 526 453 500 444 ]
[2  2  4  1  2] :	[ 639 551 519 573 416 ]
[3  2  4  1  2] :	[ 521 486 647 427 635 ]
[4  2  4  1  2] :	[ 599 588 556 431 511 ]
[5  2  4  1  2] :	[ 389 774 369 730 506 ]
[1  3  4  1  2] :	[ 628 616 570 539 470 ]
[2  3  4  1  2] :	[ 476 624 551 597 550 ]
[3  3  4  1  2] :	[ 586 493 623 571 649 ]
[4  3  4  1  2] :	[ 464 647 547 401 645 ]
[5  3  4  1  2] :	[ 654 542 688 477 508 ]
[1  4  4  1  2] :	[ 515 700 567 643 399 ]
[2  4  4  1  2] :	[ 453 619 660 586 462 ]
[3  4  4  1  2] :	[ 544 579 413 540 595 ]
[4  4  4  1  2] :	[ 402 753 603 473 479 ]
[5  4  4  1  2] :	[ 529 630 591 586 431 ]
[1  5  4  1  2] :	[ 495 518 495 663 507 ]
[2  5  4  1  2] :	[ 447 642 412 490 541 ]
[3  5  4  1  2] :	[ 660 416 465 472 558 ]
[4  5  4  1  2] :	[ 539 329 532 605 653 ]
[5  5  4  1  2] :	[ 443 542 775 545 573 ]
[1  1  5  1  2] :	[ 472 594 856 494 245 ]
[2  1  5  1  2] :	[ 434 507 617 373 598 ]
[3  1  5  1  2] :	[ 546 592 588 559 482 ]
[4  1  5  1  2] :	[ 560 400 572 604 672 ]
[5  1  5  1  2] :	[ 490 506 558 650 530 ]
[1  2  5  1  2] :	[ 409 660 512 492 759 ]
[2  2  5  1  2] :	[ 509 599 435 487 610 ]
[3  2  5  1  2] :	[ 562 499 513 763 547 ]
[4  2  5  1  2] :	[ 663 444 461 559 519 ]
[5  2  5  1  2] :	[ 374 535 718 643 517 ]
[1  3  5  1  2] :	[ 652 314 444 462 559 ]
[2  3  5  1  2] :	[ 711 583 660 457 511 ]
[3  3  5  1  2] :	[ 669 432 721 472 499 ]
[4  3  5  1  2] :	[ 515 554 432 494 575 ]
[5  3  5  1  2] :	[ 720 325 544 415 619 ]
[1  4  5  1  2] :	[ 668 550 413 498 663 ]
[2  4  5  1  2] :	[ 331 649 473 543 681 ]
[3  4  5  1  2] :	[ 753 436 535 405 480 ]
[4  4  5  1  2] :	[ 573 402 629 614 497 ]
[5  4  5  1  2] :	[ 632 423 578 388 487 ]
[1  5  5  1  2] :	[ 684 556 459 714 521 ]
[2  5  5  1  2] :	[ 478 469 592 548 588 ]
[3  5  5  1  2] :	[ 573 419 622 449 649 ]
[4  5  5  1  2] :	[ 300 550 601 627 646 ]
[5  5  5  1  2] :	[ 614 521 501 529 369 ]
[1  1  1  2  2] :	[ 369 777 523 639 447 ]
[2  1  1  2  2] :	[ 477 552 779 453 572 ]
[3  1  1  2  2] :	[ 602 615 577 272 588 ]
[4  1  1  2  2] :	[ 513 455 635 596 624 ]
[5  1  1  2  2] :	[ 482 546 533 444 555 ]
[1  2  1  2  2] :	[ 671 559 521 639 428 ]
[2  2  1  2  2] :	[ 530 499 543 616 610 ]
[3  2  1  2  2] :	[ 594 654 315 517 516 ]
[4  2  1  2  2] :	[ 368 650 745 542 389 ]
[5  2  1  2  2] :	[ 623 492 510 524 567 ]
[1  3  1  2  2] :	[ 464 540 631 603 619 ]
[2  3  1  2  2] :	[ 468 454 474 712 666 ]
[3  3  1  2  2] :	[ 743 403 528 486 501 ]
[4  3  1  2  2] :	[ 578 539 570 538 389 ]
[5  3  1  2  2] :	[ 404 630 650 610 510 ]
[1  4  1  2  2] :	[ 407 690 388 514 658 ]
[2  4  1  2  2] :	[ 718 387 649 581 436 ]
[3  4  1  2  2] :	[ 418 562 554 551 881 ]
[4  4  1  2  2] :	[ 465 822 457 645 358 ]
[5  4  1  2  2] :	[ 618 379 619 626 529 ]
[1  5  1  2  2] :	[ 543 570 331 655 607 ]
[2  5  1  2  2] :	[ 332 390 883 763 292 ]
[3  5  1  2  2] :	[ 580 596 467 485 692 ]
[4  5  1  2  2] :	[ 370 599 566 494 685 ]
[5  5  1  2  2] :	[ 603 441 598 553 490 ]
[1  1  2  2  2] :	[ 486 709 506 615 409 ]
[2  1  2  2  2] :	[ 541 564 727 479 483 ]
[3  1  2  2  2] :	[ 453 487 476 560 643 ]
[4  1  2  2  2] :	[ 587 533 544 421 627 ]
[5  1  2  2  2] :	[ 528 677 528 710 479 ]
[1  2  2  2  2] :	[ 564 527 605 523 443 ]
[2  2  2  2  2] :	[ 417 581 733 620 513 ]
[3  2  2  2  2] :	[ 598 376 501 515 730 ]
[4  2  2  2  2] :	[ 410 605 592 560 559 ]
[5  2  2  2  2] :	[ 437 593 458 512 617 ]
[1  3  2  2  2] :	[ 572 570 475 630 464 ]
[2  3  2  2  2] :	[ 629 458 673 448 594 ]
[3  3  2  2  2] :	[ 681 776 479 479 403 ]
[4  3  2  2  2] :	[ 401 394 539 613 722 ]
[5  3  2  2  2] :	[ 486 442 733 346 506 ]
[1  4  2  2  2] :	[ 558 420 592 710 670 ]
[2  4  2  2  2] :	[ 529 596 624 463 488 ]
[3  4  2  2  2] :	[ 544 578 460 459 635 ]
[4  4  2  2  2] :	[ 476 453 713 640 522 ]
[5  4  2  2  2] :	[ 280 637 738 627 515 ]
[1  5  2  2  2] :	[ 527 563 507 739 531 ]
[2  5  2  2  2] :	[ 464 664 388 624 380 ]
[3  5  2  2  2] :	[ 527 674 590 598 517 ]
[4  5  2  2  2] :	[ 553 768 621 549 199 ]
[5  5  2  2  2] :	[ 373 680 497 581 530 ]
[1  1  3  2  2] :	[ 585 545 552 482 502 ]
[2  1  3  2  2] :	[ 498 482 506 648 624 ]
[3  1  3  2  2] :	[ 504 588 730 411 455 ]
[4  1  3  2  2] :	[ 389 535 650 667 622 ]
[5  1  3  2  2] :	[ 852 517 758 455 360 ]
[1  2  3  2  2] :	[ 627 513 437 678 610 ]
[2  2  3  2  2] :	[ 636 475 592 360 621 ]
[3  2  3  2  2] :	[ 399 571 441 556 581 ]
[4  2  3  2  2] :	[ 535 586 524 696 506 ]
[5  2  3  2  2] :	[ 606 465 562 611 531 ]
[1  3  3  2  2] :	[ 670 383 538 529 592 ]
[2  3  3  2  2] :	[ 425 652 612 625 469 ]
[3  3  3  2  2] :	[ 707 488 510 533 560 ]
[4  3  3  2  2] :	[ 442 501 778 650 574 ]
[5  3  3  2  2] :	[ 396 593 505 472 709 ]
[1  4  3  2  2] :	[ 577 476 674 554 600 ]
[2  4  3  2  2] :	[ 486 702 391 505 386 ]
[3  4  3  2  2] :	[ 425 673 610 399 748 ]
[4  4  3  2  2] :	[ 715 520 536 434 586 ]
[5  4  3  2  2] :	[ 381 446 529 464 787 ]
[1  5  3  2  2] :	[ 492 454 637 454 685 ]
[2  5  3  2  2] :	[ 607 644 674 474 421 ]
[3  5  3  2  2] :	[ 505 578 667 532 477 ]
[4  5  3  2  2] :	[ 777 503 511 645 250 ]
[5  5  3  2  2] :	[ 623 619 468 539 510 ]
[1  1  4  2  2] :	[ 592 581 721 508 398 ]
[2  1  4  2  2] :	[ 623 453 646 645 387 ]
[3  1  4  2  2] :	[ 284 675 574 667 516 ]
[4  1  4  2  2] :	[ 539 444 423 648 432 ]
[5  1  4  2  2] :	[ 521 490 558 453 566 ]
[1  2  4  2  2] :	[ 597 688 407 512 526 ]
[2  2  4  2  2] :	[ 524 414 675 442 694 ]
[3  2  4  2  2] :	[ 591 606 611 385 482 ]
[4  2  4  2  2] :	[ 432 605 458 615 899 ]
[5  2  4  2  2] :	[ 518 542 589 463 606 ]
[1  3  4  2  2] :	[ 430 640 671 473 444 ]
[2  3  4  2  2] :	[ 524 541 551 467 596 ]
[3  3  4  2  2] :	[ 569 525 488 531 470 ]
[4  3  4  2  2] :	[ 808 355 557 517 537 ]
[5  3  4  2  2] :	[ 654 490 532 542 533 ]
[1  4  4  2  2] :	[ 360 703 452 826 437 ]
[2  4  4  2  2] :	[ 604 550 340 693 521 ]
[3  4  4  2  2] :	[ 526 530 398 508 602 ]
[4  4  4  2  2] :	[ 499 588 652 483 545 ]
[5  4  4  2  2] :	[ 568 564 547 557 505 ]
[1  5  4  2  2] :	[ 609 492 676 367 692 ]
[2  5  4  2  2] :	[ 506 625 558 491 447 ]
[3  5  4  2  2] :	[ 536 449 757 388 617 ]
[4  5  4  2  2] :	[ 514 669 473 453 683 ]
[5  5  4  2  2] :	[ 391 631 561 629 635 ]
[1  1  5  2  2] :	[ 809 398 367 613 465 ]
[2  1  5  2  2] :	[ 541 544 722 372 517 ]
[3  1  5  2  2] :	[ 414 659 576 461 658 ]
[4  1  5  2  2] :	[ 584 483 438 572 745 ]
[5  1  5  2  2] :	[ 521 631 629 445 561 ]
[1  2  5  2  2] :	[ 560 510 445 652 458 ]
[2  2  5  2  2] :	[ 436 753 625 405 696 ]
[3  2  5  2  2] :	[ 476 616 476 560 519 ]
[4  2  5  2  2] :	[ 516 554 594 634 586 ]
[5  2  5  2  2] :	[ 535 689 462 354 671 ]
[1  3  5  2  2] :	[ 375 553 642 593 455 ]
[2  3  5  2  2] :	[ 359 627 566 429 438 ]
[3  3  5  2  2] :	[ 598 437 684 519 475 ]
[4  3  5  2  2] :	[ 570 543 447 543 520 ]
[5  3  5  2  2] :	[ 513 551 512 561 720 ]
[1  4  5  2  2] :	[ 535 618 693 551 564 ]
[2  4  5  2  2] :	[ 669 391 801 428 470 ]
[3  4  5  2  2] :	[ 461 502 683 475 460 ]
[4  4  5  2  2] :	[ 327 500 693 767 525 ]
[5  4  5  2  2] :	[ 559 509 499 530 505 ]
[1  5  5  2  2] :	[ 479 519 533 587 462 ]
[2  5  5  2  2] :	[ 543 718 427 400 600 ]
[3  5  5  2  2] :	[ 605 646 506 356 746 ]
[4  5  5  2  2] :	[ 519 755 498 366 567 ]
[5  5  5  2  2] :	[ 494 605 392 684 563 ]
[1  1  1  3  2] :	[ 625 436 449 536 640 ]
[2  1  1  3  2] :	[ 534 580 486 435 716 ]
[3  1  1  3  2] :	[ 560 522 644 492 532 ]
[4  1  1  3  2] :	[ 481 605 517 417 633 ]
[5  1  1  3  2] :	[ 372 704 550 717 492 ]
[1  2  1  3  2] :	[ 527 450 569 514 536 ]
[2  2  1  3  2] :	[ 731 262 591 619 508 ]
[3  2  1  3  2] :	[ 578 635 653 406 469 ]
[4  2  1  3  2] :	[ 745 634 529 430 324 ]
[5  2  1  3  2] :	[ 517 457 590 352 769 ]
[1  3  1  3  2] :	[ 624 574 546 612 278 ]
[2  3  1  3  2] :	[ 529 670 495 593 431 ]
[3  3  1  3  2] :	[ 467 628 430 462 624 ]
[4  3  1  3  2] :	[ 800 510 340 669 519 ]
[5  3  1  3  2] :	[ 558 619 599 446 489 ]
[1  4  1  3  2] :	[ 499 707 617 492 364 ]
[2  4  1  3  2] :	[ 444 570 635 466 593 ]
[3  4  1  3  2] :	[ 598 446 519 368 795 ]
[4  4  1  3  2] :	[ 475 428 514 416 729 ]
[5  4  1  3  2] :	[ 555 662 474 305 662 ]
[1  5  1  3  2] :	[ 488 515 779 380 504 ]
[2  5  1  3  2] :	[ 677 496 558 426 572 ]
[3  5  1  3  2] :	[ 540 538 524 515 672 ]
[4  5  1  3  2] :	[ 451 487 616 469 630 ]
[5  5  1  3  2] :	[ 437 448 682 378 727 ]
[1  1  2  3  2] :	[ 596 547 533 621 414 ]
[2  1  2  3  2] :	[ 466 364 468 704 701 ]
[3  1  2  3  2] :	[ 368 655 626 594 488 ]
[4  1  2  3  2] :	[ 574 535 505 374 656 ]
[5  1  2  3  2] :	[ 445 578 601 578 555 ]
[1  2  2  3  2] :	[ 361 538 587 439 658 ]
[2  2  2  3  2] :	[ 500 611 760 483 438 ]
[3  2  2  3  2] :	[ 177 628 739 603 563 ]
[4  2  2  3  2] :	[ 478 632 504 438 505 ]
[5  2  2  3  2] :	[ 566 584 406 545 722 ]
[1  3  2  3  2] :	[ 620 576 734 464 339 ]
[2  3  2  3  2] :	[ 379 618 673 492 634 ]
[3  3  2  3  2] :	[ 297 545 541 733 629 ]
[4  3  2  3  2] :	[ 387 273 755 642 583 ]
[5  3  2  3  2] :	[ 476 531 428 788 471 ]
[1  4  2  3  2] :	[ 415 604 508 481 557 ]
[2  4  2  3  2] :	[ 464 564 609 590 689 ]
[3  4  2  3  2] :	[ 404 746 491 760 461 ]
[4  4  2  3  2] :	[ 633 637 365 530 601 ]
[5  4  2  3  2] :	[ 448 390 844 515 572 ]
[1  5  2  3  2] :	[ 459 535 633 513 506 ]
[2  5  2  3  2] :	[ 696 405 662 588 371 ]
[3  5  2  3  2] :	[ 603 607 294 675 602 ]
[4  5  2  3  2] :	[ 566 556 485 440 444 ]
[5  5  2  3  2] :	[ 447 411 650 621 540 ]
[1  1  3  3  2] :	[ 657 520 678 559 334 ]
[2  1  3  3  2] :	[ 483 694 443 483 517 ]
[3  1  3  3  2] :	[ 471 605 676 606 550 ]
[4  1  3  3  2] :	[ 517 686 583 598 385 ]
[5  1  3  3  2] :	[ 529 581 646 189 643 ]
[1  2  3  3  2] :	[ 402 312 542 652 643 ]
[2  2  3  3  2] :	[ 445 535 585 597 596 ]
[3  2  3  3  2] :	[ 575 536 522 566 556 ]
[4  2  3  3  2] :	[ 479 567 457 774 511 ]
[5  2  3  3  2] :	[ 571 441 589 609 443 ]
[1  3  3  3  2] :	[ 437 653 600 642 394 ]
[2  3  3  3  2] :	[ 595 676 510 577 457 ]
[3  3  3  3  2] :	[ 529 451 561 638 462 ]
[4  3  3  3  2] :	[ 544 477 446 668 773 ]
[5  3  3  3  2] :	[ 663 461 506 481 601 ]
[1  4  3  3  2] :	[ 559 542 720 516 344 ]
[2  4  3  3  2] :	[ 730 544 472 443 553 ]
[3  4  3  3  2] :	[ 651 428 537 351 672 ]
[4  4  3  3  2] :	[ 712 465 530 471 548 ]
