# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644574315299
# Cmd Line:	-g CovariantGame -r -0.2 -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_3_10_5.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
# r:	-0.2
[9  5  7] :	[ 326 631 674 ]
[10  5  7] :	[ 381 413 543 ]
[1  6  7] :	[ 370 677 469 ]
[2  6  7] :	[ 418 634 522 ]
[3  6  7] :	[ 757 518 380 ]
[4  6  7] :	[ 794 536 530 ]
[5  6  7] :	[ 455 588 488 ]
[6  6  7] :	[ 535 534 306 ]
[7  6  7] :	[ 502 741 471 ]
[8  6  7] :	[ 537 375 604 ]
[9  6  7] :	[ 381 390 472 ]
[10  6  7] :	[ 494 676 461 ]
[1  7  7] :	[ 219 423 922 ]
[2  7  7] :	[ 719 491 732 ]
[3  7  7] :	[ 737 614 401 ]
[4  7  7] :	[ 815 521 503 ]
[5  7  7] :	[ 178 592 750 ]
[6  7  7] :	[ 539 332 373 ]
[7  7  7] :	[ 609 492 684 ]
[8  7  7] :	[ 500 304 415 ]
[9  7  7] :	[ 768 556 347 ]
[10  7  7] :	[ 552 437 424 ]
[1  8  7] :	[ 351 429 653 ]
[2  8  7] :	[ 564 685 572 ]
[3  8  7] :	[ 538 766 293 ]
[4  8  7] :	[ 470 714 386 ]
[5  8  7] :	[ 259 474 695 ]
[6  8  7] :	[ 849 442 159 ]
[7  8  7] :	[ 646 470 374 ]
[8  8  7] :	[ 372 521 645 ]
[9  8  7] :	[ 720 344 377 ]
[10  8  7] :	[ 659 340 384 ]
[1  9  7] :	[ 569 529 590 ]
[2  9  7] :	[ 439 614 569 ]
[3  9  7] :	[ 461 736 535 ]
[4  9  7] :	[ 485 631 492 ]
[5  9  7] :	[ 460 521 497 ]
[6  9  7] :	[ 144 930 403 ]
[7  9  7] :	[ 844 261 585 ]
[8  9  7] :	[ 485 644 661 ]
[9  9  7] :	[ 696 366 371 ]
[10  9  7] :	[ 801 547 370 ]
[1  10  7] :	[ 574 675 458 ]
[2  10  7] :	[ 574 650 499 ]
[3  10  7] :	[ 471 332 476 ]
[4  10  7] :	[ 621 467 275 ]
[5  10  7] :	[ 222 700 669 ]
[6  10  7] :	[ 363 480 434 ]
[7  10  7] :	[ 506 552 555 ]
[8  10  7] :	[ 657 540 591 ]
[9  10  7] :	[ 378 644 426 ]
[10  10  7] :	[ 314 725 436 ]
[1  1  8] :	[ 269 501 699 ]
[2  1  8] :	[ 454 474 580 ]
[3  1  8] :	[ 280 770 566 ]
[4  1  8] :	[ 409 424 533 ]
[5  1  8] :	[ 721 581 588 ]
[6  1  8] :	[ 348 629 355 ]
[7  1  8] :	[ 483 608 247 ]
[8  1  8] :	[ 564 586 252 ]
[9  1  8] :	[ 645 615 515 ]
[10  1  8] :	[ 642 481 444 ]
[1  2  8] :	[ 490 592 419 ]
[2  2  8] :	[ 389 433 487 ]
[3  2  8] :	[ 732 674 344 ]
[4  2  8] :	[ 350 650 571 ]
[5  2  8] :	[ 746 273 742 ]
[6  2  8] :	[ 434 442 722 ]
[7  2  8] :	[ 394 638 473 ]
[8  2  8] :	[ 439 434 364 ]
[9  2  8] :	[ 350 507 569 ]
[10  2  8] :	[ 416 507 408 ]
[1  3  8] :	[ 606 603 516 ]
[2  3  8] :	[ 647 609 470 ]
[3  3  8] :	[ 581 373 579 ]
[4  3  8] :	[ 762 499 376 ]
[5  3  8] :	[ 625 308 479 ]
[6  3  8] :	[ 208 577 692 ]
[7  3  8] :	[ 431 807 470 ]
[8  3  8] :	[ 612 743 362 ]
[9  3  8] :	[ 444 480 670 ]
[10  3  8] :	[ 412 595 438 ]
[1  4  8] :	[ 525 578 336 ]
[2  4  8] :	[ 485 575 695 ]
[3  4  8] :	[ 524 406 889 ]
[4  4  8] :	[ 635 356 540 ]
[5  4  8] :	[ 258 716 482 ]
[6  4  8] :	[ 377 562 732 ]
[7  4  8] :	[ 494 516 589 ]
[8  4  8] :	[ 780 465 445 ]
[9  4  8] :	[ 631 391 528 ]
[10  4  8] :	[ 518 571 447 ]
[1  5  8] :	[ 994 640 489 ]
[2  5  8] :	[ 614 359 632 ]
[3  5  8] :	[ 408 319 546 ]
[4  5  8] :	[ 458 538 449 ]
[5  5  8] :	[ 633 643 502 ]
[6  5  8] :	[ 378 494 367 ]
[7  5  8] :	[ 260 577 621 ]
[8  5  8] :	[ 429 691 412 ]
[9  5  8] :	[ 469 762 354 ]
[10  5  8] :	[ 739 447 791 ]
[1  6  8] :	[ 452 534 303 ]
[2  6  8] :	[ 321 735 364 ]
[3  6  8] :	[ 645 668 446 ]
[4  6  8] :	[ 661 579 429 ]
[5  6  8] :	[ 496 791 794 ]
[6  6  8] :	[ 560 355 473 ]
[7  6  8] :	[ 575 352 549 ]
[8  6  8] :	[ 219 560 652 ]
[9  6  8] :	[ 333 697 670 ]
[10  6  8] :	[ 505 672 594 ]
[1  7  8] :	[ 318 554 486 ]
[2  7  8] :	[ 544 371 372 ]
[3  7  8] :	[ 659 682 386 ]
[4  7  8] :	[ 882 622 448 ]
[5  7  8] :	[ 541 651 461 ]
[6  7  8] :	[ 379 410 482 ]
[7  7  8] :	[ 644 528 712 ]
[8  7  8] :	[ 295 595 309 ]
[9  7  8] :	[ 447 637 530 ]
[10  7  8] :	[ 318 419 619 ]
[1  8  8] :	[ 479 359 694 ]
[2  8  8] :	[ 299 639 518 ]
[3  8  8] :	[ 675 682 332 ]
[4  8  8] :	[ 485 433 720 ]
[5  8  8] :	[ 687 467 362 ]
[6  8  8] :	[ 539 816 343 ]
[7  8  8] :	[ 610 467 551 ]
[8  8  8] :	[ 448 615 325 ]
[9  8  8] :	[ 445 513 564 ]
[10  8  8] :	[ 560 503 564 ]
[1  9  8] :	[ 216 571 858 ]
[2  9  8] :	[ 645 601 310 ]
[3  9  8] :	[ 470 655 494 ]
[4  9  8] :	[ 402 513 731 ]
[5  9  8] :	[ 794 294 296 ]
[6  9  8] :	[ 657 437 457 ]
[7  9  8] :	[ 701 552 477 ]
[8  9  8] :	[ 459 444 547 ]
[9  9  8] :	[ 548 582 559 ]
[10  9  8] :	[ 219 766 628 ]
[1  10  8] :	[ 669 430 550 ]
[2  10  8] :	[ 546 439 370 ]
[3  10  8] :	[ 649 272 396 ]
[4  10  8] :	[ 546 439 466 ]
[5  10  8] :	[ 467 451 710 ]
[6  10  8] :	[ 449 450 460 ]
[7  10  8] :	[ 792 47 562 ]
[8  10  8] :	[ 450 616 674 ]
[9  10  8] :	[ 564 342 748 ]
[10  10  8] :	[ 644 752 556 ]
[1  1  9] :	[ 734 349 372 ]
[2  1  9] :	[ 516 464 771 ]
[3  1  9] :	[ 711 532 636 ]
[4  1  9] :	[ 612 627 422 ]
[5  1  9] :	[ 373 675 346 ]
[6  1  9] :	[ 623 642 356 ]
[7  1  9] :	[ 386 894 579 ]
[8  1  9] :	[ 479 618 401 ]
[9  1  9] :	[ 492 735 179 ]
[10  1  9] :	[ 428 544 740 ]
[1  2  9] :	[ 302 471 214 ]
[2  2  9] :	[ 611 508 377 ]
[3  2  9] :	[ 554 215 687 ]
[4  2  9] :	[ 519 432 590 ]
[5  2  9] :	[ 402 554 556 ]
[6  2  9] :	[ 613 396 697 ]
[7  2  9] :	[ 390 486 806 ]
[8  2  9] :	[ 473 453 307 ]
[9  2  9] :	[ 199 783 620 ]
[10  2  9] :	[ 465 724 427 ]
[1  3  9] :	[ 598 456 384 ]
[2  3  9] :	[ 474 574 633 ]
[3  3  9] :	[ 273 724 565 ]
[4  3  9] :	[ 448 651 570 ]
[5  3  9] :	[ 555 512 701 ]
[6  3  9] :	[ 589 538 543 ]
[7  3  9] :	[ 365 828 320 ]
[8  3  9] :	[ 625 602 644 ]
[9  3  9] :	[ 651 537 609 ]
[10  3  9] :	[ 819 711 261 ]
[1  4  9] :	[ 511 485 561 ]
[2  4  9] :	[ 551 428 648 ]
[3  4  9] :	[ 526 680 675 ]
[4  4  9] :	[ 476 463 415 ]
[5  4  9] :	[ 658 570 331 ]
[6  4  9] :	[ 615 502 682 ]
[7  4  9] :	[ 466 545 460 ]
[8  4  9] :	[ 492 386 524 ]
[9  4  9] :	[ 318 541 601 ]
[10  4  9] :	[ 391 591 401 ]
[1  5  9] :	[ 319 383 422 ]
[2  5  9] :	[ 450 636 580 ]
[3  5  9] :	[ 460 525 472 ]
[4  5  9] :	[ 560 606 211 ]
[5  5  9] :	[ 525 311 610 ]
[6  5  9] :	[ 623 397 661 ]
[7  5  9] :	[ 501 512 158 ]
[8  5  9] :	[ 172 597 674 ]
[9  5  9] :	[ 436 526 662 ]
[10  5  9] :	[ 686 521 373 ]
[1  6  9] :	[ 418 338 573 ]
[2  6  9] :	[ 458 430 555 ]
[3  6  9] :	[ 395 451 430 ]
[4  6  9] :	[ 320 553 343 ]
[5  6  9] :	[ 545 759 471 ]
[6  6  9] :	[ 447 580 320 ]
[7  6  9] :	[ 418 340 468 ]
[8  6  9] :	[ 417 626 215 ]
[9  6  9] :	[ 447 511 255 ]
[10  6  9] :	[ 274 527 617 ]
[1  7  9] :	[ 526 236 546 ]
[2  7  9] :	[ 547 392 644 ]
[3  7  9] :	[ 698 473 497 ]
[4  7  9] :	[ 427 495 663 ]
[5  7  9] :	[ 517 407 369 ]
[6  7  9] :	[ 207 569 449 ]
[7  7  9] :	[ 698 353 494 ]
[8  7  9] :	[ 763 164 632 ]
[9  7  9] :	[ 623 544 174 ]
[10  7  9] :	[ 540 443 572 ]
[1  8  9] :	[ 476 825 649 ]
[2  8  9] :	[ 513 482 509 ]
[3  8  9] :	[ 357 710 404 ]
[4  8  9] :	[ 474 356 611 ]
[5  8  9] :	[ 275 310 621 ]
[6  8  9] :	[ 601 667 633 ]
[7  8  9] :	[ 291 566 672 ]
[8  8  9] :	[ 586 498 770 ]
[9  8  9] :	[ 667 548 627 ]
[10  8  9] :	[ 223 566 419 ]
[1  9  9] :	[ 344 658 695 ]
[2  9  9] :	[ 576 545 393 ]
[3  9  9] :	[ 447 622 522 ]
[4  9  9] :	[ 526 956 467 ]
[5  9  9] :	[ 312 670 388 ]
[6  9  9] :	[ 367 990 553 ]
[7  9  9] :	[ 703 452 417 ]
[8  9  9] :	[ 516 396 427 ]
[9  9  9] :	[ 648 387 722 ]
[10  9  9] :	[ 627 594 496 ]
[1  10  9] :	[ 670 212 630 ]
[2  10  9] :	[ 471 561 323 ]
[3  10  9] :	[ 438 710 446 ]
[4  10  9] :	[ 571 288 547 ]
[5  10  9] :	[ 380 377 712 ]
[6  10  9] :	[ 302 460 617 ]
[7  10  9] :	[ 213 613 767 ]
[8  10  9] :	[ 514 682 510 ]
[9  10  9] :	[ 492 375 623 ]
[10  10  9] :	[ 481 379 420 ]
[1  1  10] :	[ 374 845 540 ]
[2  1  10] :	[ 489 419 536 ]
[3  1  10] :	[ 527 539 508 ]
[4  1  10] :	[ 638 567 556 ]
[5  1  10] :	[ 385 155 738 ]
[6  1  10] :	[ 560 495 637 ]
[7  1  10] :	[ 662 737 664 ]
[8  1  10] :	[ 537 471 363 ]
[9  1  10] :	[ 468 544 534 ]
[10  1  10] :	[ 568 551 415 ]
[1  2  10] :	[ 335 470 718 ]
[2  2  10] :	[ 460 208 629 ]
[3  2  10] :	[ 244 560 659 ]
[4  2  10] :	[ 803 657 327 ]
[5  2  10] :	[ 432 435 650 ]
[6  2  10] :	[ 252 629 306 ]
[7  2  10] :	[ 440 675 663 ]
[8  2  10] :	[ 437 507 522 ]
[9  2  10] :	[ 367 377 741 ]
[10  2  10] :	[ 582 545 657 ]
[1  3  10] :	[ 577 819 599 ]
[2  3  10] :	[ 498 512 521 ]
[3  3  10] :	[ 661 581 354 ]
[4  3  10] :	[ 637 611 501 ]
[5  3  10] :	[ 540 203 598 ]
[6  3  10] :	[ 458 539 255 ]
[7  3  10] :	[ 331 453 807 ]
[8  3  10] :	[ 568 485 613 ]
[9  3  10] :	[ 481 499 526 ]
[10  3  10] :	[ 380 586 698 ]
[1  4  10] :	[ 693 289 533 ]
[2  4  10] :	[ 457 428 41 ]
[3  4  10] :	[ 318 667 422 ]
[4  4  10] :	[ 612 555 470 ]
[5  4  10] :	[ 466 602 615 ]
[6  4  10] :	[ 680 338 440 ]
[7  4  10] :	[ 595 458 537 ]
[8  4  10] :	[ 660 618 381 ]
[9  4  10] :	[ 499 236 672 ]
[10  4  10] :	[ 409 540 551 ]
[1  5  10] :	[ 374 529 521 ]
[2  5  10] :	[ 615 611 459 ]
[3  5  10] :	[ 269 521 349 ]
[4  5  10] :	[ 814 530 338 ]
[5  5  10] :	[ 462 687 702 ]
[6  5  10] :	[ 712 576 337 ]
[7  5  10] :	[ 762 270 462 ]
[8  5  10] :	[ 325 389 655 ]
[9  5  10] :	[ 574 315 497 ]
[10  5  10] :	[ 668 167 549 ]
[1  6  10] :	[ 718 517 550 ]
[2  6  10] :	[ 523 503 531 ]
[3  6  10] :	[ 411 564 555 ]
[4  6  10] :	[ 559 438 300 ]
[5  6  10] :	[ 560 332 776 ]
[6  6  10] :	[ 410 625 495 ]
[7  6  10] :	[ 472 648 243 ]
[8  6  10] :	[ 366 788 238 ]
[9  6  10] :	[ 548 736 443 ]
[10  6  10] :	[ 523 387 334 ]
[1  7  10] :	[ 546 568 650 ]
[2  7  10] :	[ 569 378 661 ]
[3  7  10] :	[ 405 472 195 ]
[4  7  10] :	[ 689 543 728 ]
[5  7  10] :	[ 373 519 577 ]
[6  7  10] :	[ 421 572 265 ]
[7  7  10] :	[ 503 449 490 ]
[8  7  10] :	[ 418 940 308 ]
[9  7  10] :	[ 460 697 728 ]
[10  7  10] :	[ 362 639 573 ]
[1  8  10] :	[ 532 373 536 ]
[2  8  10] :	[ 544 317 778 ]
[3  8  10] :	[ 416 600 307 ]
[4  8  10] :	[ 602 465 698 ]
[5  8  10] :	[ 423 527 246 ]
[6  8  10] :	[ 556 541 601 ]
[7  8  10] :	[ 645 513 264 ]
[8  8  10] :	[ 638 64 480 ]
[9  8  10] :	[ 546 321 748 ]
[10  8  10] :	[ 570 295 607 ]
[1  9  10] :	[ 365 496 608 ]
[2  9  10] :	[ 348 466 597 ]
[3  9  10] :	[ 564 477 487 ]
[4  9  10] :	[ 479 572 379 ]
[5  9  10] :	[ 464 462 540 ]
[6  9  10] :	[ 361 674 742 ]
[7  9  10] :	[ 462 359 595 ]
[8  9  10] :	[ 331 427 443 ]
[9  9  10] :	[ 344 378 443 ]
[10  9  10] :	[ 487 613 638 ]
[1  10  10] :	[ 403 330 466 ]
[2  10  10] :	[ 270 691 540 ]
[3  10  10] :	[ 414 403 405 ]
[4  10  10] :	[ 468 733 275 ]
[5  10  10] :	[ 641 546 631 ]
[6  10  10] :	[ 449 784 480 ]
[7  10  10] :	[ 271 588 523 ]
[8  10  10] :	[ 204 467 398 ]
[9  10  10] :	[ 640 660 318 ]
[10  10  10] :	[ 510 415 505 ]
