# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644574317383
# Cmd Line:	-g CovariantGame -r -0.2 -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_3_10_6.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
# r:	-0.2
[9  5  7] :	[ 732 149 168 ]
[10  5  7] :	[ 525 592 445 ]
[1  6  7] :	[ 503 775 436 ]
[2  6  7] :	[ 776 337 552 ]
[3  6  7] :	[ 242 374 628 ]
[4  6  7] :	[ 351 676 628 ]
[5  6  7] :	[ 476 563 441 ]
[6  6  7] :	[ 654 463 158 ]
[7  6  7] :	[ 515 265 364 ]
[8  6  7] :	[ 464 488 87 ]
[9  6  7] :	[ 281 403 634 ]
[10  6  7] :	[ 343 557 777 ]
[1  7  7] :	[ 487 629 497 ]
[2  7  7] :	[ 693 595 387 ]
[3  7  7] :	[ 613 939 477 ]
[4  7  7] :	[ 349 710 346 ]
[5  7  7] :	[ 144 598 431 ]
[6  7  7] :	[ 467 191 682 ]
[7  7  7] :	[ 231 433 393 ]
[8  7  7] :	[ 412 369 424 ]
[9  7  7] :	[ 441 419 478 ]
[10  7  7] :	[ 380 377 552 ]
[1  8  7] :	[ 601 445 751 ]
[2  8  7] :	[ 549 501 396 ]
[3  8  7] :	[ 486 513 597 ]
[4  8  7] :	[ 135 494 555 ]
[5  8  7] :	[ 439 487 398 ]
[6  8  7] :	[ 444 28 419 ]
[7  8  7] :	[ 478 481 626 ]
[8  8  7] :	[ 404 565 222 ]
[9  8  7] :	[ 688 515 286 ]
[10  8  7] :	[ 445 486 436 ]
[1  9  7] :	[ 604 430 271 ]
[2  9  7] :	[ 524 574 480 ]
[3  9  7] :	[ 529 446 715 ]
[4  9  7] :	[ 481 788 592 ]
[5  9  7] :	[ 681 356 516 ]
[6  9  7] :	[ 523 372 353 ]
[7  9  7] :	[ 554 412 531 ]
[8  9  7] :	[ 650 443 458 ]
[9  9  7] :	[ 480 524 547 ]
[10  9  7] :	[ 428 598 461 ]
[1  10  7] :	[ 704 564 410 ]
[2  10  7] :	[ 363 518 530 ]
[3  10  7] :	[ 111 392 653 ]
[4  10  7] :	[ 791 424 427 ]
[5  10  7] :	[ 566 525 218 ]
[6  10  7] :	[ 516 498 611 ]
[7  10  7] :	[ 384 608 560 ]
[8  10  7] :	[ 411 301 411 ]
[9  10  7] :	[ 653 575 429 ]
[10  10  7] :	[ 643 420 147 ]
[1  1  8] :	[ 458 538 268 ]
[2  1  8] :	[ 707 479 398 ]
[3  1  8] :	[ 368 465 467 ]
[4  1  8] :	[ 760 503 621 ]
[5  1  8] :	[ 715 521 249 ]
[6  1  8] :	[ 594 617 352 ]
[7  1  8] :	[ 519 572 750 ]
[8  1  8] :	[ 1000 530 245 ]
[9  1  8] :	[ 182 901 550 ]
[10  1  8] :	[ 528 262 511 ]
[1  2  8] :	[ 314 745 441 ]
[2  2  8] :	[ 716 470 382 ]
[3  2  8] :	[ 444 368 257 ]
[4  2  8] :	[ 442 371 667 ]
[5  2  8] :	[ 267 664 520 ]
[6  2  8] :	[ 726 273 547 ]
[7  2  8] :	[ 657 691 396 ]
[8  2  8] :	[ 545 479 558 ]
[9  2  8] :	[ 361 414 684 ]
[10  2  8] :	[ 399 400 422 ]
[1  3  8] :	[ 348 755 546 ]
[2  3  8] :	[ 601 426 467 ]
[3  3  8] :	[ 360 544 680 ]
[4  3  8] :	[ 525 565 500 ]
[5  3  8] :	[ 530 221 681 ]
[6  3  8] :	[ 589 311 276 ]
[7  3  8] :	[ 388 549 498 ]
[8  3  8] :	[ 283 332 891 ]
[9  3  8] :	[ 509 499 422 ]
[10  3  8] :	[ 702 408 599 ]
[1  4  8] :	[ 434 309 580 ]
[2  4  8] :	[ 430 350 669 ]
[3  4  8] :	[ 485 449 649 ]
[4  4  8] :	[ 443 540 312 ]
[5  4  8] :	[ 619 337 155 ]
[6  4  8] :	[ 616 514 388 ]
[7  4  8] :	[ 385 465 727 ]
[8  4  8] :	[ 409 485 422 ]
[9  4  8] :	[ 382 324 689 ]
[10  4  8] :	[ 517 637 567 ]
[1  5  8] :	[ 496 581 453 ]
[2  5  8] :	[ 485 226 562 ]
[3  5  8] :	[ 351 602 568 ]
[4  5  8] :	[ 636 261 379 ]
[5  5  8] :	[ 542 449 392 ]
[6  5  8] :	[ 414 394 630 ]
[7  5  8] :	[ 506 376 427 ]
[8  5  8] :	[ 538 682 293 ]
[9  5  8] :	[ 353 289 519 ]
[10  5  8] :	[ 325 792 426 ]
[1  6  8] :	[ 620 567 670 ]
[2  6  8] :	[ 632 251 719 ]
[3  6  8] :	[ 477 511 288 ]
[4  6  8] :	[ 385 465 514 ]
[5  6  8] :	[ 509 587 129 ]
[6  6  8] :	[ 419 533 628 ]
[7  6  8] :	[ 823 219 327 ]
[8  6  8] :	[ 754 487 377 ]
[9  6  8] :	[ 572 440 373 ]
[10  6  8] :	[ 716 417 476 ]
[1  7  8] :	[ 653 348 276 ]
[2  7  8] :	[ 366 381 627 ]
[3  7  8] :	[ 665 323 419 ]
[4  7  8] :	[ 525 779 151 ]
[5  7  8] :	[ 399 387 495 ]
[6  7  8] :	[ 598 875 371 ]
[7  7  8] :	[ 337 677 498 ]
[8  7  8] :	[ 523 268 681 ]
[9  7  8] :	[ 576 338 436 ]
[10  7  8] :	[ 676 407 436 ]
[1  8  8] :	[ 438 596 767 ]
[2  8  8] :	[ 384 425 465 ]
[3  8  8] :	[ 411 608 635 ]
[4  8  8] :	[ 267 666 224 ]
[5  8  8] :	[ 467 398 662 ]
[6  8  8] :	[ 880 498 80 ]
[7  8  8] :	[ 174 755 569 ]
[8  8  8] :	[ 292 712 435 ]
[9  8  8] :	[ 576 622 407 ]
[10  8  8] :	[ 366 462 355 ]
[1  9  8] :	[ 273 573 498 ]
[2  9  8] :	[ 465 311 475 ]
[3  9  8] :	[ 670 334 453 ]
[4  9  8] :	[ 103 225 567 ]
[5  9  8] :	[ 654 359 371 ]
[6  9  8] :	[ 593 382 688 ]
[7  9  8] :	[ 511 392 648 ]
[8  9  8] :	[ 581 463 256 ]
[9  9  8] :	[ 476 426 662 ]
[10  9  8] :	[ 593 755 235 ]
[1  10  8] :	[ 336 409 557 ]
[2  10  8] :	[ 362 613 514 ]
[3  10  8] :	[ 589 554 511 ]
[4  10  8] :	[ 488 542 341 ]
[5  10  8] :	[ 540 489 563 ]
[6  10  8] :	[ 462 732 517 ]
[7  10  8] :	[ 716 700 389 ]
[8  10  8] :	[ 503 564 561 ]
[9  10  8] :	[ 615 708 377 ]
[10  10  8] :	[ 525 590 581 ]
[1  1  9] :	[ 762 223 452 ]
[2  1  9] :	[ 723 421 481 ]
[3  1  9] :	[ 283 691 607 ]
[4  1  9] :	[ 576 513 753 ]
[5  1  9] :	[ 246 609 647 ]
[6  1  9] :	[ 631 346 500 ]
[7  1  9] :	[ 427 610 203 ]
[8  1  9] :	[ 512 722 294 ]
[9  1  9] :	[ 511 668 77 ]
[10  1  9] :	[ 600 389 372 ]
[1  2  9] :	[ 644 541 336 ]
[2  2  9] :	[ 661 565 378 ]
[3  2  9] :	[ 449 497 563 ]
[4  2  9] :	[ 254 572 645 ]
[5  2  9] :	[ 561 659 132 ]
[6  2  9] :	[ 559 692 613 ]
[7  2  9] :	[ 590 401 443 ]
[8  2  9] :	[ 543 220 897 ]
[9  2  9] :	[ 630 345 550 ]
[10  2  9] :	[ 584 427 413 ]
[1  3  9] :	[ 682 497 270 ]
[2  3  9] :	[ 666 309 586 ]
[3  3  9] :	[ 722 500 395 ]
[4  3  9] :	[ 423 655 302 ]
[5  3  9] :	[ 438 590 549 ]
[6  3  9] :	[ 705 450 145 ]
[7  3  9] :	[ 543 253 736 ]
[8  3  9] :	[ 457 529 755 ]
[9  3  9] :	[ 646 560 548 ]
[10  3  9] :	[ 607 459 250 ]
[1  4  9] :	[ 273 498 526 ]
[2  4  9] :	[ 521 562 435 ]
[3  4  9] :	[ 554 539 612 ]
[4  4  9] :	[ 475 295 645 ]
[5  4  9] :	[ 763 464 292 ]
[6  4  9] :	[ 375 508 671 ]
[7  4  9] :	[ 281 444 486 ]
[8  4  9] :	[ 316 890 255 ]
[9  4  9] :	[ 397 747 384 ]
[10  4  9] :	[ 548 482 484 ]
[1  5  9] :	[ 440 456 548 ]
[2  5  9] :	[ 399 264 585 ]
[3  5  9] :	[ 534 459 560 ]
[4  5  9] :	[ 633 233 405 ]
[5  5  9] :	[ 264 515 708 ]
[6  5  9] :	[ 522 622 345 ]
[7  5  9] :	[ 748 455 591 ]
[8  5  9] :	[ 347 347 347 ]
[9  5  9] :	[ 478 368 582 ]
[10  5  9] :	[ 647 504 457 ]
[1  6  9] :	[ 333 182 684 ]
[2  6  9] :	[ 413 499 266 ]
[3  6  9] :	[ 426 444 502 ]
[4  6  9] :	[ 633 431 425 ]
[5  6  9] :	[ 514 506 710 ]
[6  6  9] :	[ 496 392 494 ]
[7  6  9] :	[ 372 401 738 ]
[8  6  9] :	[ 660 520 556 ]
[9  6  9] :	[ 452 695 581 ]
[10  6  9] :	[ 678 293 519 ]
[1  7  9] :	[ 201 575 480 ]
[2  7  9] :	[ 681 459 762 ]
[3  7  9] :	[ 377 513 718 ]
[4  7  9] :	[ 357 375 574 ]
[5  7  9] :	[ 668 438 594 ]
[6  7  9] :	[ 225 774 514 ]
[7  7  9] :	[ 572 527 415 ]
[8  7  9] :	[ 431 516 694 ]
[9  7  9] :	[ 554 180 819 ]
[10  7  9] :	[ 342 458 645 ]
[1  8  9] :	[ 590 431 558 ]
[2  8  9] :	[ 390 463 384 ]
[3  8  9] :	[ 334 453 411 ]
[4  8  9] :	[ 594 688 500 ]
[5  8  9] :	[ 458 561 484 ]
[6  8  9] :	[ 331 923 436 ]
[7  8  9] :	[ 540 724 589 ]
[8  8  9] :	[ 219 322 540 ]
[9  8  9] :	[ 651 574 411 ]
[10  8  9] :	[ 422 752 762 ]
[1  9  9] :	[ 513 759 259 ]
[2  9  9] :	[ 531 546 363 ]
[3  9  9] :	[ 394 435 484 ]
[4  9  9] :	[ 697 201 708 ]
[5  9  9] :	[ 417 517 481 ]
[6  9  9] :	[ 276 671 215 ]
[7  9  9] :	[ 427 406 521 ]
[8  9  9] :	[ 415 576 734 ]
[9  9  9] :	[ 522 724 467 ]
[10  9  9] :	[ 331 383 504 ]
[1  10  9] :	[ 657 586 284 ]
[2  10  9] :	[ 359 316 718 ]
[3  10  9] :	[ 509 671 606 ]
[4  10  9] :	[ 505 403 306 ]
[5  10  9] :	[ 528 493 345 ]
[6  10  9] :	[ 667 422 595 ]
[7  10  9] :	[ 201 555 755 ]
[8  10  9] :	[ 451 566 370 ]
[9  10  9] :	[ 609 362 730 ]
[10  10  9] :	[ 436 511 534 ]
[1  1  10] :	[ 730 587 544 ]
[2  1  10] :	[ 407 396 506 ]
[3  1  10] :	[ 543 349 790 ]
[4  1  10] :	[ 629 787 330 ]
[5  1  10] :	[ 339 308 479 ]
[6  1  10] :	[ 382 588 652 ]
[7  1  10] :	[ 487 456 371 ]
[8  1  10] :	[ 600 501 611 ]
[9  1  10] :	[ 689 915 576 ]
[10  1  10] :	[ 299 545 581 ]
[1  2  10] :	[ 374 513 422 ]
[2  2  10] :	[ 521 466 421 ]
[3  2  10] :	[ 517 255 598 ]
[4  2  10] :	[ 584 428 284 ]
[5  2  10] :	[ 318 599 387 ]
[6  2  10] :	[ 480 429 578 ]
[7  2  10] :	[ 732 491 592 ]
[8  2  10] :	[ 542 567 356 ]
[9  2  10] :	[ 515 544 297 ]
[10  2  10] :	[ 423 384 506 ]
[1  3  10] :	[ 427 328 469 ]
[2  3  10] :	[ 554 480 476 ]
[3  3  10] :	[ 645 477 446 ]
[4  3  10] :	[ 536 229 428 ]
[5  3  10] :	[ 180 680 327 ]
[6  3  10] :	[ 754 684 192 ]
[7  3  10] :	[ 364 508 345 ]
[8  3  10] :	[ 421 625 493 ]
[9  3  10] :	[ 639 537 490 ]
[10  3  10] :	[ 738 193 161 ]
[1  4  10] :	[ 712 181 649 ]
[2  4  10] :	[ 423 383 670 ]
[3  4  10] :	[ 608 309 343 ]
[4  4  10] :	[ 428 458 600 ]
[5  4  10] :	[ 430 503 607 ]
[6  4  10] :	[ 707 656 538 ]
[7  4  10] :	[ 456 228 501 ]
[8  4  10] :	[ 607 466 594 ]
[9  4  10] :	[ 409 523 512 ]
[10  4  10] :	[ 462 622 357 ]
[1  5  10] :	[ 334 646 185 ]
[2  5  10] :	[ 545 236 657 ]
[3  5  10] :	[ 329 738 581 ]
[4  5  10] :	[ 486 329 643 ]
[5  5  10] :	[ 385 371 527 ]
[6  5  10] :	[ 272 424 412 ]
[7  5  10] :	[ 617 526 156 ]
[8  5  10] :	[ 458 590 332 ]
[9  5  10] :	[ 678 639 285 ]
[10  5  10] :	[ 563 603 439 ]
[1  6  10] :	[ 715 634 497 ]
[2  6  10] :	[ 408 648 451 ]
[3  6  10] :	[ 394 447 382 ]
[4  6  10] :	[ 467 601 523 ]
[5  6  10] :	[ 364 494 374 ]
[6  6  10] :	[ 336 682 404 ]
[7  6  10] :	[ 479 792 271 ]
[8  6  10] :	[ 418 537 486 ]
[9  6  10] :	[ 516 327 868 ]
[10  6  10] :	[ 672 485 574 ]
[1  7  10] :	[ 446 500 475 ]
[2  7  10] :	[ 273 697 574 ]
[3  7  10] :	[ 658 460 389 ]
[4  7  10] :	[ 571 555 460 ]
[5  7  10] :	[ 485 614 429 ]
[6  7  10] :	[ 496 206 601 ]
[7  7  10] :	[ 425 442 400 ]
[8  7  10] :	[ 354 447 458 ]
[9  7  10] :	[ 457 550 571 ]
[10  7  10] :	[ 529 332 555 ]
[1  8  10] :	[ 728 431 452 ]
[2  8  10] :	[ 451 812 590 ]
[3  8  10] :	[ 831 160 501 ]
[4  8  10] :	[ 658 434 504 ]
[5  8  10] :	[ 594 752 165 ]
[6  8  10] :	[ 679 496 435 ]
[7  8  10] :	[ 246 388 249 ]
[8  8  10] :	[ 673 289 660 ]
[9  8  10] :	[ 472 420 595 ]
[10  8  10] :	[ 611 441 419 ]
[1  9  10] :	[ 665 192 475 ]
[2  9  10] :	[ 411 474 588 ]
[3  9  10] :	[ 378 548 409 ]
[4  9  10] :	[ 275 474 615 ]
[5  9  10] :	[ 591 481 366 ]
[6  9  10] :	[ 551 500 441 ]
[7  9  10] :	[ 531 260 374 ]
[8  9  10] :	[ 422 472 624 ]
[9  9  10] :	[ 506 412 748 ]
[10  9  10] :	[ 225 382 634 ]
[1  10  10] :	[ 232 922 480 ]
[2  10  10] :	[ 454 825 247 ]
[3  10  10] :	[ 334 523 607 ]
[4  10  10] :	[ 870 300 502 ]
[5  10  10] :	[ 589 557 423 ]
[6  10  10] :	[ 471 462 547 ]
[7  10  10] :	[ 350 475 680 ]
[8  10  10] :	[ 398 554 336 ]
[9  10  10] :	[ 146 653 723 ]
[10  10  10] :	[ 420 374 594 ]
