# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1644491371700
# Cmd Line:	-g RandomGame -players 5 -actions 5 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_5_5_5.txt
# Players:	5
# Actions:	5 5 5 5 5
# players:	5
# actions:	[5]
[1  5  4  4  1] :	[ 881 607 439 81 317 ]
[2  5  4  4  1] :	[ 432 619 469 341 762 ]
[3  5  4  4  1] :	[ 182 499 493 320 876 ]
[4  5  4  4  1] :	[ 532 578 352 114 792 ]
[5  5  4  4  1] :	[ 327 682 159 844 435 ]
[1  1  5  4  1] :	[ 985 146 686 293 245 ]
[2  1  5  4  1] :	[ 974 55 51 760 232 ]
[3  1  5  4  1] :	[ 339 724 521 639 844 ]
[4  1  5  4  1] :	[ 950 235 176 10 660 ]
[5  1  5  4  1] :	[ 830 934 595 348 745 ]
[1  2  5  4  1] :	[ 2 757 865 953 82 ]
[2  2  5  4  1] :	[ 430 656 206 438 389 ]
[3  2  5  4  1] :	[ 126 669 675 923 415 ]
[4  2  5  4  1] :	[ 760 290 81 180 684 ]
[5  2  5  4  1] :	[ 499 52 115 929 730 ]
[1  3  5  4  1] :	[ 365 862 703 376 216 ]
[2  3  5  4  1] :	[ 630 109 812 442 326 ]
[3  3  5  4  1] :	[ 652 469 369 251 572 ]
[4  3  5  4  1] :	[ 721 973 434 301 683 ]
[5  3  5  4  1] :	[ 609 518 346 561 841 ]
[1  4  5  4  1] :	[ 661 788 91 760 350 ]
[2  4  5  4  1] :	[ 576 705 526 119 816 ]
[3  4  5  4  1] :	[ 534 791 168 289 1 ]
[4  4  5  4  1] :	[ 72 532 497 812 119 ]
[5  4  5  4  1] :	[ 9 648 358 810 288 ]
[1  5  5  4  1] :	[ 123 121 123 834 112 ]
[2  5  5  4  1] :	[ 511 304 877 359 644 ]
[3  5  5  4  1] :	[ 431 519 98 990 185 ]
[4  5  5  4  1] :	[ 358 609 475 797 234 ]
[5  5  5  4  1] :	[ 48 583 833 651 559 ]
[1  1  1  5  1] :	[ 249 639 198 22 818 ]
[2  1  1  5  1] :	[ 98 807 160 184 537 ]
[3  1  1  5  1] :	[ 30 184 273 484 557 ]
[4  1  1  5  1] :	[ 537 407 292 156 837 ]
[5  1  1  5  1] :	[ 720 512 762 601 740 ]
[1  2  1  5  1] :	[ 319 13 855 409 182 ]
[2  2  1  5  1] :	[ 608 352 366 480 8 ]
[3  2  1  5  1] :	[ 664 17 736 642 121 ]
[4  2  1  5  1] :	[ 10 643 467 139 49 ]
[5  2  1  5  1] :	[ 171 991 284 569 555 ]
[1  3  1  5  1] :	[ 31 51 735 168 378 ]
[2  3  1  5  1] :	[ 162 341 831 237 939 ]
[3  3  1  5  1] :	[ 692 409 757 148 258 ]
[4  3  1  5  1] :	[ 135 250 547 897 451 ]
[5  3  1  5  1] :	[ 695 288 793 860 969 ]
[1  4  1  5  1] :	[ 180 754 610 821 834 ]
[2  4  1  5  1] :	[ 454 889 979 636 294 ]
[3  4  1  5  1] :	[ 541 961 522 1000 234 ]
[4  4  1  5  1] :	[ 70 582 780 455 788 ]
[5  4  1  5  1] :	[ 568 829 625 299 495 ]
[1  5  1  5  1] :	[ 274 174 103 657 159 ]
[2  5  1  5  1] :	[ 388 824 555 924 452 ]
[3  5  1  5  1] :	[ 82 400 939 137 968 ]
[4  5  1  5  1] :	[ 123 34 258 87 43 ]
[5  5  1  5  1] :	[ 646 132 239 669 178 ]
[1  1  2  5  1] :	[ 971 899 407 353 356 ]
[2  1  2  5  1] :	[ 293 300 912 664 464 ]
[3  1  2  5  1] :	[ 335 772 621 46 237 ]
[4  1  2  5  1] :	[ 855 929 485 126 145 ]
[5  1  2  5  1] :	[ 283 418 905 186 932 ]
[1  2  2  5  1] :	[ 493 732 154 371 421 ]
[2  2  2  5  1] :	[ 487 827 636 209 708 ]
[3  2  2  5  1] :	[ 277 202 577 80 871 ]
[4  2  2  5  1] :	[ 388 313 174 219 799 ]
[5  2  2  5  1] :	[ 880 838 13 305 969 ]
[1  3  2  5  1] :	[ 292 357 679 774 730 ]
[2  3  2  5  1] :	[ 33 164 694 14 342 ]
[3  3  2  5  1] :	[ 813 874 771 625 716 ]
[4  3  2  5  1] :	[ 418 101 274 854 405 ]
[5  3  2  5  1] :	[ 891 88 640 850 669 ]
[1  4  2  5  1] :	[ 110 919 568 792 671 ]
[2  4  2  5  1] :	[ 552 483 767 214 509 ]
[3  4  2  5  1] :	[ 329 429 623 788 823 ]
[4  4  2  5  1] :	[ 739 212 378 323 5 ]
[5  4  2  5  1] :	[ 203 879 729 373 555 ]
[1  5  2  5  1] :	[ 421 876 590 213 926 ]
[2  5  2  5  1] :	[ 921 98 461 889 352 ]
[3  5  2  5  1] :	[ 767 824 301 23 717 ]
[4  5  2  5  1] :	[ 137 510 294 905 735 ]
[5  5  2  5  1] :	[ 384 740 457 444 316 ]
[1  1  3  5  1] :	[ 90 961 950 262 13 ]
[2  1  3  5  1] :	[ 303 419 262 141 935 ]
[3  1  3  5  1] :	[ 702 583 239 908 303 ]
[4  1  3  5  1] :	[ 937 733 346 324 21 ]
[5  1  3  5  1] :	[ 931 553 6 942 117 ]
[1  2  3  5  1] :	[ 369 85 19 384 929 ]
[2  2  3  5  1] :	[ 140 746 484 513 285 ]
[3  2  3  5  1] :	[ 776 214 738 61 93 ]
[4  2  3  5  1] :	[ 840 959 148 657 865 ]
[5  2  3  5  1] :	[ 368 555 271 983 945 ]
[1  3  3  5  1] :	[ 288 460 430 140 95 ]
[2  3  3  5  1] :	[ 811 60 822 788 248 ]
[3  3  3  5  1] :	[ 373 897 814 438 430 ]
[4  3  3  5  1] :	[ 667 183 681 30 923 ]
[5  3  3  5  1] :	[ 629 324 809 570 870 ]
[1  4  3  5  1] :	[ 32 941 448 141 976 ]
[2  4  3  5  1] :	[ 901 991 743 338 413 ]
[3  4  3  5  1] :	[ 248 250 332 13 797 ]
[4  4  3  5  1] :	[ 77 374 860 102 639 ]
[5  4  3  5  1] :	[ 842 354 870 950 388 ]
[1  5  3  5  1] :	[ 811 83 527 656 15 ]
[2  5  3  5  1] :	[ 416 751 798 656 970 ]
[3  5  3  5  1] :	[ 353 189 823 339 530 ]
[4  5  3  5  1] :	[ 279 486 260 322 653 ]
[5  5  3  5  1] :	[ 570 336 256 938 632 ]
[1  1  4  5  1] :	[ 542 938 372 315 556 ]
[2  1  4  5  1] :	[ 247 532 740 244 970 ]
[3  1  4  5  1] :	[ 928 758 993 323 888 ]
[4  1  4  5  1] :	[ 483 996 480 485 881 ]
[5  1  4  5  1] :	[ 948 448 2 257 122 ]
[1  2  4  5  1] :	[ 845 825 352 229 917 ]
[2  2  4  5  1] :	[ 479 466 999 928 936 ]
[3  2  4  5  1] :	[ 395 941 362 279 237 ]
[4  2  4  5  1] :	[ 321 796 208 120 10 ]
[5  2  4  5  1] :	[ 104 946 652 468 667 ]
[1  3  4  5  1] :	[ 553 511 804 656 762 ]
[2  3  4  5  1] :	[ 873 547 971 22 572 ]
[3  3  4  5  1] :	[ 503 405 527 729 803 ]
[4  3  4  5  1] :	[ 712 726 324 74 739 ]
[5  3  4  5  1] :	[ 892 625 444 514 141 ]
[1  4  4  5  1] :	[ 652 993 186 454 880 ]
[2  4  4  5  1] :	[ 104 36 91 212 93 ]
[3  4  4  5  1] :	[ 325 37 818 475 644 ]
[4  4  4  5  1] :	[ 5 862 152 520 861 ]
[5  4  4  5  1] :	[ 230 843 522 239 371 ]
[1  5  4  5  1] :	[ 131 749 545 54 534 ]
[2  5  4  5  1] :	[ 612 538 334 151 74 ]
[3  5  4  5  1] :	[ 110 348 532 53 967 ]
[4  5  4  5  1] :	[ 553 619 533 460 942 ]
[5  5  4  5  1] :	[ 769 36 851 342 125 ]
[1  1  5  5  1] :	[ 488 7 327 839 216 ]
[2  1  5  5  1] :	[ 566 475 967 714 385 ]
[3  1  5  5  1] :	[ 651 138 115 231 757 ]
[4  1  5  5  1] :	[ 481 767 453 924 693 ]
[5  1  5  5  1] :	[ 151 631 438 488 417 ]
[1  2  5  5  1] :	[ 20 761 176 225 916 ]
[2  2  5  5  1] :	[ 940 558 170 985 273 ]
[3  2  5  5  1] :	[ 856 17 924 627 914 ]
[4  2  5  5  1] :	[ 186 846 952 501 389 ]
[5  2  5  5  1] :	[ 158 579 133 102 740 ]
[1  3  5  5  1] :	[ 650 471 591 762 607 ]
[2  3  5  5  1] :	[ 18 570 488 992 525 ]
[3  3  5  5  1] :	[ 130 59 966 268 521 ]
[4  3  5  5  1] :	[ 319 825 75 504 439 ]
[5  3  5  5  1] :	[ 507 823 463 215 554 ]
[1  4  5  5  1] :	[ 902 198 710 218 19 ]
[2  4  5  5  1] :	[ 334 72 460 593 587 ]
[3  4  5  5  1] :	[ 186 400 919 694 117 ]
[4  4  5  5  1] :	[ 343 188 684 104 933 ]
[5  4  5  5  1] :	[ 477 307 280 92 802 ]
[1  5  5  5  1] :	[ 865 172 367 369 375 ]
[2  5  5  5  1] :	[ 439 37 230 6 330 ]
[3  5  5  5  1] :	[ 797 670 977 764 163 ]
[4  5  5  5  1] :	[ 766 669 26 762 717 ]
[5  5  5  5  1] :	[ 498 570 553 776 272 ]
[1  1  1  1  2] :	[ 569 624 804 65 389 ]
[2  1  1  1  2] :	[ 638 743 380 408 162 ]
[3  1  1  1  2] :	[ 594 296 197 123 809 ]
[4  1  1  1  2] :	[ 535 354 343 354 892 ]
[5  1  1  1  2] :	[ 983 668 70 302 110 ]
[1  2  1  1  2] :	[ 507 420 845 116 686 ]
[2  2  1  1  2] :	[ 101 408 633 421 501 ]
[3  2  1  1  2] :	[ 311 172 838 513 167 ]
[4  2  1  1  2] :	[ 187 938 706 429 206 ]
[5  2  1  1  2] :	[ 100 488 574 106 232 ]
[1  3  1  1  2] :	[ 426 621 614 465 598 ]
[2  3  1  1  2] :	[ 758 632 821 450 155 ]
[3  3  1  1  2] :	[ 62 666 375 666 353 ]
[4  3  1  1  2] :	[ 867 935 9 155 477 ]
[5  3  1  1  2] :	[ 408 178 83 463 131 ]
[1  4  1  1  2] :	[ 323 788 477 957 30 ]
[2  4  1  1  2] :	[ 243 884 948 974 386 ]
[3  4  1  1  2] :	[ 348 353 230 58 25 ]
[4  4  1  1  2] :	[ 806 52 449 70 665 ]
[5  4  1  1  2] :	[ 861 134 497 326 276 ]
[1  5  1  1  2] :	[ 118 603 419 440 239 ]
[2  5  1  1  2] :	[ 113 801 651 685 907 ]
[3  5  1  1  2] :	[ 336 232 350 712 545 ]
[4  5  1  1  2] :	[ 868 256 394 382 201 ]
[5  5  1  1  2] :	[ 280 580 497 263 985 ]
[1  1  2  1  2] :	[ 166 600 481 452 901 ]
[2  1  2  1  2] :	[ 729 350 597 632 500 ]
[3  1  2  1  2] :	[ 548 650 1 716 235 ]
[4  1  2  1  2] :	[ 120 349 999 495 786 ]
[5  1  2  1  2] :	[ 317 513 413 27 194 ]
[1  2  2  1  2] :	[ 175 64 25 351 207 ]
[2  2  2  1  2] :	[ 770 235 206 321 364 ]
[3  2  2  1  2] :	[ 821 51 273 797 633 ]
[4  2  2  1  2] :	[ 696 85 409 692 367 ]
[5  2  2  1  2] :	[ 727 316 108 480 656 ]
[1  3  2  1  2] :	[ 915 775 932 185 248 ]
[2  3  2  1  2] :	[ 228 326 298 988 514 ]
[3  3  2  1  2] :	[ 111 220 210 59 962 ]
[4  3  2  1  2] :	[ 686 632 16 868 645 ]
[5  3  2  1  2] :	[ 976 775 251 849 235 ]
[1  4  2  1  2] :	[ 907 209 594 85 26 ]
[2  4  2  1  2] :	[ 367 680 437 756 124 ]
[3  4  2  1  2] :	[ 534 128 238 85 295 ]
[4  4  2  1  2] :	[ 38 369 301 595 519 ]
[5  4  2  1  2] :	[ 301 521 728 871 534 ]
[1  5  2  1  2] :	[ 48 825 749 327 925 ]
[2  5  2  1  2] :	[ 735 784 34 165 280 ]
[3  5  2  1  2] :	[ 450 422 374 686 146 ]
[4  5  2  1  2] :	[ 972 733 44 763 663 ]
[5  5  2  1  2] :	[ 459 819 541 765 42 ]
[1  1  3  1  2] :	[ 587 835 728 320 353 ]
[2  1  3  1  2] :	[ 564 327 127 73 446 ]
[3  1  3  1  2] :	[ 852 625 211 858 289 ]
[4  1  3  1  2] :	[ 649 500 69 79 335 ]
[5  1  3  1  2] :	[ 362 835 320 74 808 ]
[1  2  3  1  2] :	[ 904 964 357 35 707 ]
[2  2  3  1  2] :	[ 847 387 320 651 220 ]
[3  2  3  1  2] :	[ 438 300 763 760 808 ]
[4  2  3  1  2] :	[ 160 70 927 882 791 ]
[5  2  3  1  2] :	[ 42 904 236 519 616 ]
[1  3  3  1  2] :	[ 328 961 547 807 442 ]
[2  3  3  1  2] :	[ 382 898 678 330 90 ]
[3  3  3  1  2] :	[ 248 494 378 839 709 ]
[4  3  3  1  2] :	[ 207 202 139 340 31 ]
[5  3  3  1  2] :	[ 838 533 857 768 135 ]
[1  4  3  1  2] :	[ 465 801 696 904 291 ]
[2  4  3  1  2] :	[ 196 311 615 513 559 ]
[3  4  3  1  2] :	[ 926 71 505 971 176 ]
[4  4  3  1  2] :	[ 801 92 808 729 648 ]
[5  4  3  1  2] :	[ 102 636 143 339 656 ]
[1  5  3  1  2] :	[ 734 614 672 296 672 ]
[2  5  3  1  2] :	[ 537 320 220 397 205 ]
[3  5  3  1  2] :	[ 138 859 289 690 311 ]
[4  5  3  1  2] :	[ 710 777 929 626 856 ]
[5  5  3  1  2] :	[ 130 291 653 901 243 ]
[1  1  4  1  2] :	[ 474 638 90 370 401 ]
[2  1  4  1  2] :	[ 474 239 935 878 200 ]
[3  1  4  1  2] :	[ 724 832 188 92 185 ]
[4  1  4  1  2] :	[ 826 464 563 795 996 ]
[5  1  4  1  2] :	[ 636 773 900 467 979 ]
[1  2  4  1  2] :	[ 57 604 32 803 17 ]
[2  2  4  1  2] :	[ 390 653 645 418 194 ]
[3  2  4  1  2] :	[ 239 371 812 436 542 ]
[4  2  4  1  2] :	[ 984 157 391 518 555 ]
[5  2  4  1  2] :	[ 573 934 953 626 779 ]
[1  3  4  1  2] :	[ 147 758 647 666 471 ]
[2  3  4  1  2] :	[ 863 471 938 125 255 ]
[3  3  4  1  2] :	[ 720 754 238 353 880 ]
[4  3  4  1  2] :	[ 810 780 556 290 364 ]
[5  3  4  1  2] :	[ 639 507 822 293 395 ]
[1  4  4  1  2] :	[ 353 962 399 186 17 ]
[2  4  4  1  2] :	[ 97 809 791 304 363 ]
[3  4  4  1  2] :	[ 519 516 496 85 815 ]
[4  4  4  1  2] :	[ 690 901 859 589 661 ]
[5  4  4  1  2] :	[ 762 661 296 955 789 ]
[1  5  4  1  2] :	[ 893 631 874 583 193 ]
[2  5  4  1  2] :	[ 846 176 136 932 971 ]
[3  5  4  1  2] :	[ 648 650 771 130 318 ]
[4  5  4  1  2] :	[ 946 339 539 752 770 ]
[5  5  4  1  2] :	[ 96 796 425 462 687 ]
[1  1  5  1  2] :	[ 478 391 547 673 168 ]
[2  1  5  1  2] :	[ 576 988 315 544 839 ]
[3  1  5  1  2] :	[ 37 235 259 586 825 ]
[4  1  5  1  2] :	[ 148 960 131 153 532 ]
[5  1  5  1  2] :	[ 953 162 138 73 679 ]
[1  2  5  1  2] :	[ 680 799 927 401 493 ]
[2  2  5  1  2] :	[ 925 406 238 900 13 ]
[3  2  5  1  2] :	[ 431 943 503 453 234 ]
[4  2  5  1  2] :	[ 654 193 593 107 150 ]
[5  2  5  1  2] :	[ 216 779 665 51 889 ]
[1  3  5  1  2] :	[ 995 993 766 986 257 ]
[2  3  5  1  2] :	[ 276 948 4 475 957 ]
[3  3  5  1  2] :	[ 653 550 137 292 424 ]
[4  3  5  1  2] :	[ 879 745 144 20 111 ]
[5  3  5  1  2] :	[ 657 276 569 99 648 ]
[1  4  5  1  2] :	[ 920 532 958 237 375 ]
[2  4  5  1  2] :	[ 945 233 601 490 102 ]
[3  4  5  1  2] :	[ 322 667 400 974 292 ]
[4  4  5  1  2] :	[ 807 576 422 437 414 ]
[5  4  5  1  2] :	[ 280 452 966 501 834 ]
[1  5  5  1  2] :	[ 578 52 424 661 643 ]
[2  5  5  1  2] :	[ 13 716 915 286 838 ]
[3  5  5  1  2] :	[ 54 715 620 374 348 ]
[4  5  5  1  2] :	[ 322 580 441 7 411 ]
[5  5  5  1  2] :	[ 820 898 495 484 25 ]
[1  1  1  2  2] :	[ 127 398 800 978 726 ]
[2  1  1  2  2] :	[ 351 706 746 258 346 ]
[3  1  1  2  2] :	[ 106 911 722 139 898 ]
[4  1  1  2  2] :	[ 872 78 690 633 818 ]
[5  1  1  2  2] :	[ 532 844 251 188 502 ]
[1  2  1  2  2] :	[ 740 810 46 119 758 ]
[2  2  1  2  2] :	[ 258 65 920 175 868 ]
[3  2  1  2  2] :	[ 523 871 72 761 1 ]
[4  2  1  2  2] :	[ 205 460 968 287 639 ]
[5  2  1  2  2] :	[ 37 916 310 418 442 ]
[1  3  1  2  2] :	[ 796 804 287 445 239 ]
[2  3  1  2  2] :	[ 806 924 958 916 21 ]
[3  3  1  2  2] :	[ 614 419 150 529 894 ]
[4  3  1  2  2] :	[ 625 421 346 747 783 ]
[5  3  1  2  2] :	[ 671 828 419 170 655 ]
[1  4  1  2  2] :	[ 989 338 513 190 391 ]
[2  4  1  2  2] :	[ 695 932 54 366 178 ]
[3  4  1  2  2] :	[ 13 444 3 28 419 ]
[4  4  1  2  2] :	[ 381 491 69 227 145 ]
[5  4  1  2  2] :	[ 131 597 43 898 576 ]
[1  5  1  2  2] :	[ 54 847 891 630 233 ]
[2  5  1  2  2] :	[ 416 260 241 345 111 ]
[3  5  1  2  2] :	[ 294 151 655 838 150 ]
[4  5  1  2  2] :	[ 65 561 940 463 54 ]
[5  5  1  2  2] :	[ 914 853 968 388 113 ]
[1  1  2  2  2] :	[ 441 266 908 992 990 ]
[2  1  2  2  2] :	[ 89 581 826 5 32 ]
[3  1  2  2  2] :	[ 880 799 103 474 199 ]
[4  1  2  2  2] :	[ 180 512 589 588 30 ]
[5  1  2  2  2] :	[ 886 686 734 709 413 ]
[1  2  2  2  2] :	[ 822 232 602 506 581 ]
[2  2  2  2  2] :	[ 894 478 659 131 65 ]
[3  2  2  2  2] :	[ 659 413 210 600 663 ]
[4  2  2  2  2] :	[ 765 474 533 349 768 ]
[5  2  2  2  2] :	[ 726 151 645 497 902 ]
[1  3  2  2  2] :	[ 637 856 80 332 238 ]
[2  3  2  2  2] :	[ 165 929 726 337 408 ]
[3  3  2  2  2] :	[ 939 529 759 422 892 ]
[4  3  2  2  2] :	[ 756 67 236 993 246 ]
[5  3  2  2  2] :	[ 617 202 56 242 679 ]
[1  4  2  2  2] :	[ 696 509 591 946 368 ]
[2  4  2  2  2] :	[ 145 454 382 48 185 ]
[3  4  2  2  2] :	[ 285 459 340 64 47 ]
[4  4  2  2  2] :	[ 478 585 79 58 856 ]
[5  4  2  2  2] :	[ 388 901 615 985 117 ]
[1  5  2  2  2] :	[ 769 539 483 844 103 ]
[2  5  2  2  2] :	[ 114 455 1000 152 429 ]
[3  5  2  2  2] :	[ 689 586 288 44 532 ]
[4  5  2  2  2] :	[ 218 473 987 564 375 ]
[5  5  2  2  2] :	[ 484 564 107 203 507 ]
[1  1  3  2  2] :	[ 123 5 920 768 940 ]
[2  1  3  2  2] :	[ 98 399 988 622 300 ]
[3  1  3  2  2] :	[ 741 583 998 198 773 ]
[4  1  3  2  2] :	[ 677 295 677 191 219 ]
[5  1  3  2  2] :	[ 480 138 746 696 85 ]
[1  2  3  2  2] :	[ 493 235 221 465 298 ]
[2  2  3  2  2] :	[ 280 20 413 25 830 ]
[3  2  3  2  2] :	[ 731 283 722 80 220 ]
[4  2  3  2  2] :	[ 305 38 13 10 548 ]
[5  2  3  2  2] :	[ 853 140 890 82 585 ]
[1  3  3  2  2] :	[ 19 640 256 562 106 ]
[2  3  3  2  2] :	[ 333 639 718 65 181 ]
[3  3  3  2  2] :	[ 86 284 173 414 624 ]
[4  3  3  2  2] :	[ 59 612 262 315 320 ]
[5  3  3  2  2] :	[ 498 716 16 419 230 ]
[1  4  3  2  2] :	[ 376 26 633 345 348 ]
[2  4  3  2  2] :	[ 918 910 388 872 487 ]
[3  4  3  2  2] :	[ 701 430 62 588 241 ]
[4  4  3  2  2] :	[ 792 915 898 235 206 ]
[5  4  3  2  2] :	[ 547 985 129 106 393 ]
[1  5  3  2  2] :	[ 888 837 38 23 384 ]
[2  5  3  2  2] :	[ 36 140 44 428 924 ]
[3  5  3  2  2] :	[ 513 526 828 654 888 ]
[4  5  3  2  2] :	[ 307 86 451 337 509 ]
[5  5  3  2  2] :	[ 463 842 981 636 763 ]
[1  1  4  2  2] :	[ 289 555 622 33 953 ]
[2  1  4  2  2] :	[ 413 298 336 303 69 ]
[3  1  4  2  2] :	[ 837 78 736 645 890 ]
[4  1  4  2  2] :	[ 849 442 657 248 616 ]
[5  1  4  2  2] :	[ 267 425 108 198 430 ]
[1  2  4  2  2] :	[ 998 223 342 588 929 ]
[2  2  4  2  2] :	[ 481 416 842 386 748 ]
[3  2  4  2  2] :	[ 633 9 64 121 32 ]
[4  2  4  2  2] :	[ 666 145 121 893 240 ]
[5  2  4  2  2] :	[ 31 696 103 641 938 ]
[1  3  4  2  2] :	[ 353 30 830 507 169 ]
[2  3  4  2  2] :	[ 876 947 462 916 72 ]
[3  3  4  2  2] :	[ 575 29 34 212 72 ]
[4  3  4  2  2] :	[ 231 727 259 843 430 ]
[5  3  4  2  2] :	[ 58 196 900 451 460 ]
[1  4  4  2  2] :	[ 90 21 443 786 586 ]
[2  4  4  2  2] :	[ 369 172 620 148 502 ]
[3  4  4  2  2] :	[ 784 318 19 224 223 ]
[4  4  4  2  2] :	[ 952 720 935 358 86 ]
[5  4  4  2  2] :	[ 120 724 628 109 513 ]
[1  5  4  2  2] :	[ 644 390 679 946 342 ]
[2  5  4  2  2] :	[ 497 674 975 431 612 ]
[3  5  4  2  2] :	[ 926 400 777 587 943 ]
[4  5  4  2  2] :	[ 40 199 842 766 544 ]
[5  5  4  2  2] :	[ 859 44 72 297 85 ]
[1  1  5  2  2] :	[ 547 658 966 145 4 ]
[2  1  5  2  2] :	[ 487 903 45 243 517 ]
[3  1  5  2  2] :	[ 609 286 67 677 747 ]
[4  1  5  2  2] :	[ 77 836 457 717 477 ]
[5  1  5  2  2] :	[ 840 753 658 537 239 ]
[1  2  5  2  2] :	[ 820 823 556 29 388 ]
[2  2  5  2  2] :	[ 706 226 868 263 926 ]
[3  2  5  2  2] :	[ 561 803 45 865 192 ]
[4  2  5  2  2] :	[ 878 887 274 830 414 ]
[5  2  5  2  2] :	[ 588 574 445 205 692 ]
[1  3  5  2  2] :	[ 402 945 266 687 990 ]
[2  3  5  2  2] :	[ 25 794 829 363 85 ]
[3  3  5  2  2] :	[ 940 617 968 99 598 ]
[4  3  5  2  2] :	[ 424 269 614 881 357 ]
[5  3  5  2  2] :	[ 39 59 187 973 594 ]
[1  4  5  2  2] :	[ 975 706 91 937 778 ]
[2  4  5  2  2] :	[ 79 558 876 183 392 ]
[3  4  5  2  2] :	[ 516 459 491 135 391 ]
[4  4  5  2  2] :	[ 732 505 777 564 672 ]
[5  4  5  2  2] :	[ 980 611 443 347 142 ]
[1  5  5  2  2] :	[ 129 434 790 11 723 ]
[2  5  5  2  2] :	[ 153 849 960 724 46 ]
[3  5  5  2  2] :	[ 218 201 813 483 237 ]
[4  5  5  2  2] :	[ 622 696 315 570 785 ]
[5  5  5  2  2] :	[ 478 807 745 640 588 ]
[1  1  1  3  2] :	[ 858 696 936 241 412 ]
[2  1  1  3  2] :	[ 843 210 360 21 990 ]
[3  1  1  3  2] :	[ 611 628 579 249 866 ]
[4  1  1  3  2] :	[ 804 348 528 97 742 ]
[5  1  1  3  2] :	[ 542 626 284 614 887 ]
[1  2  1  3  2] :	[ 812 709 676 789 893 ]
[2  2  1  3  2] :	[ 787 548 939 162 325 ]
[3  2  1  3  2] :	[ 376 485 266 396 447 ]
[4  2  1  3  2] :	[ 146 34 695 789 6 ]
[5  2  1  3  2] :	[ 483 455 40 40 803 ]
[1  3  1  3  2] :	[ 732 400 846 849 184 ]
[2  3  1  3  2] :	[ 798 436 806 205 505 ]
[3  3  1  3  2] :	[ 405 23 696 279 291 ]
[4  3  1  3  2] :	[ 652 541 817 392 685 ]
[5  3  1  3  2] :	[ 319 702 918 117 676 ]
[1  4  1  3  2] :	[ 255 870 537 266 724 ]
[2  4  1  3  2] :	[ 669 139 136 2 187 ]
[3  4  1  3  2] :	[ 243 990 628 486 707 ]
[4  4  1  3  2] :	[ 797 203 294 266 784 ]
[5  4  1  3  2] :	[ 417 929 670 25 876 ]
[1  5  1  3  2] :	[ 207 730 424 511 575 ]
[2  5  1  3  2] :	[ 763 111 901 622 738 ]
[3  5  1  3  2] :	[ 961 46 902 374 219 ]
[4  5  1  3  2] :	[ 170 924 790 934 969 ]
[5  5  1  3  2] :	[ 63 848 279 263 110 ]
[1  1  2  3  2] :	[ 224 606 442 136 352 ]
[2  1  2  3  2] :	[ 508 232 363 833 15 ]
[3  1  2  3  2] :	[ 220 779 594 512 348 ]
[4  1  2  3  2] :	[ 301 68 920 37 383 ]
[5  1  2  3  2] :	[ 931 158 914 131 494 ]
[1  2  2  3  2] :	[ 960 180 106 645 651 ]
[2  2  2  3  2] :	[ 472 233 398 576 740 ]
[3  2  2  3  2] :	[ 442 427 515 28 919 ]
[4  2  2  3  2] :	[ 720 531 264 171 356 ]
[5  2  2  3  2] :	[ 416 122 365 714 84 ]
[1  3  2  3  2] :	[ 771 839 902 17 854 ]
[2  3  2  3  2] :	[ 981 990 140 369 149 ]
[3  3  2  3  2] :	[ 744 311 200 722 863 ]
[4  3  2  3  2] :	[ 936 929 866 434 118 ]
[5  3  2  3  2] :	[ 231 79 158 88 555 ]
[1  4  2  3  2] :	[ 157 194 690 72 772 ]
[2  4  2  3  2] :	[ 878 50 805 452 384 ]
[3  4  2  3  2] :	[ 622 701 399 422 325 ]
[4  4  2  3  2] :	[ 910 241 419 489 941 ]
[5  4  2  3  2] :	[ 517 211 976 433 400 ]
[1  5  2  3  2] :	[ 177 930 230 952 939 ]
[2  5  2  3  2] :	[ 253 116 968 176 103 ]
[3  5  2  3  2] :	[ 34 309 830 416 880 ]
[4  5  2  3  2] :	[ 458 69 691 985 938 ]
[5  5  2  3  2] :	[ 550 58 196 116 226 ]
[1  1  3  3  2] :	[ 940 103 892 716 501 ]
[2  1  3  3  2] :	[ 294 742 441 368 689 ]
[3  1  3  3  2] :	[ 580 139 81 961 952 ]
[4  1  3  3  2] :	[ 66 129 747 166 214 ]
[5  1  3  3  2] :	[ 377 864 12 78 209 ]
[1  2  3  3  2] :	[ 31 937 127 725 646 ]
[2  2  3  3  2] :	[ 621 895 881 48 165 ]
[3  2  3  3  2] :	[ 779 556 254 283 957 ]
[4  2  3  3  2] :	[ 139 649 192 591 394 ]
[5  2  3  3  2] :	[ 233 123 353 23 20 ]
[1  3  3  3  2] :	[ 771 601 568 949 299 ]
[2  3  3  3  2] :	[ 49 49 184 900 512 ]
[3  3  3  3  2] :	[ 967 970 387 490 178 ]
[4  3  3  3  2] :	[ 381 645 600 390 69 ]
[5  3  3  3  2] :	[ 342 606 4 884 728 ]
[1  4  3  3  2] :	[ 648 315 584 953 519 ]
[2  4  3  3  2] :	[ 122 139 870 305 161 ]
[3  4  3  3  2] :	[ 100 894 474 855 294 ]
[4  4  3  3  2] :	[ 145 543 338 674 746 ]
[5  4  3  3  2] :	[ 795 784 491 841 113 ]
[1  5  3  3  2] :	[ 681 85 650 887 770 ]
