# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1644491344343
# Cmd Line:	-g RandomGame -players 5 -actions 5 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_5_5_2.txt
# Players:	5
# Actions:	5 5 5 5 5
# players:	5
# actions:	[5]
[1  5  4  4  1] :	[ 855 567 146 311 803 ]
[2  5  4  4  1] :	[ 116 657 672 183 621 ]
[3  5  4  4  1] :	[ 703 633 106 406 933 ]
[4  5  4  4  1] :	[ 476 476 865 637 452 ]
[5  5  4  4  1] :	[ 862 636 534 831 372 ]
[1  1  5  4  1] :	[ 480 667 139 472 323 ]
[2  1  5  4  1] :	[ 148 926 268 318 623 ]
[3  1  5  4  1] :	[ 619 704 894 377 252 ]
[4  1  5  4  1] :	[ 510 505 912 353 497 ]
[5  1  5  4  1] :	[ 183 707 855 974 75 ]
[1  2  5  4  1] :	[ 609 678 650 848 975 ]
[2  2  5  4  1] :	[ 509 352 222 241 440 ]
[3  2  5  4  1] :	[ 328 919 76 315 662 ]
[4  2  5  4  1] :	[ 3 659 18 551 921 ]
[5  2  5  4  1] :	[ 898 521 827 564 605 ]
[1  3  5  4  1] :	[ 170 100 295 734 551 ]
[2  3  5  4  1] :	[ 334 237 820 327 515 ]
[3  3  5  4  1] :	[ 54 624 536 289 73 ]
[4  3  5  4  1] :	[ 834 241 104 908 414 ]
[5  3  5  4  1] :	[ 854 436 653 770 112 ]
[1  4  5  4  1] :	[ 151 292 486 463 902 ]
[2  4  5  4  1] :	[ 267 809 613 733 5 ]
[3  4  5  4  1] :	[ 403 19 760 766 153 ]
[4  4  5  4  1] :	[ 445 839 439 969 83 ]
[5  4  5  4  1] :	[ 680 701 603 310 697 ]
[1  5  5  4  1] :	[ 581 435 912 237 559 ]
[2  5  5  4  1] :	[ 138 463 510 253 827 ]
[3  5  5  4  1] :	[ 612 668 185 69 223 ]
[4  5  5  4  1] :	[ 999 302 665 668 130 ]
[5  5  5  4  1] :	[ 728 675 94 454 691 ]
[1  1  1  5  1] :	[ 528 133 765 683 395 ]
[2  1  1  5  1] :	[ 392 195 705 224 978 ]
[3  1  1  5  1] :	[ 116 866 965 522 642 ]
[4  1  1  5  1] :	[ 714 546 389 695 402 ]
[5  1  1  5  1] :	[ 108 288 405 220 855 ]
[1  2  1  5  1] :	[ 13 766 63 628 901 ]
[2  2  1  5  1] :	[ 72 130 973 441 622 ]
[3  2  1  5  1] :	[ 531 42 569 618 472 ]
[4  2  1  5  1] :	[ 135 438 924 429 88 ]
[5  2  1  5  1] :	[ 797 629 999 967 685 ]
[1  3  1  5  1] :	[ 905 180 753 836 737 ]
[2  3  1  5  1] :	[ 405 769 63 468 58 ]
[3  3  1  5  1] :	[ 654 868 971 86 532 ]
[4  3  1  5  1] :	[ 740 506 980 905 874 ]
[5  3  1  5  1] :	[ 923 687 485 588 976 ]
[1  4  1  5  1] :	[ 902 824 290 930 854 ]
[2  4  1  5  1] :	[ 128 691 535 867 100 ]
[3  4  1  5  1] :	[ 875 683 931 988 971 ]
[4  4  1  5  1] :	[ 786 78 277 414 933 ]
[5  4  1  5  1] :	[ 531 615 201 441 532 ]
[1  5  1  5  1] :	[ 671 160 246 211 514 ]
[2  5  1  5  1] :	[ 910 944 97 86 164 ]
[3  5  1  5  1] :	[ 944 698 36 983 354 ]
[4  5  1  5  1] :	[ 60 933 878 700 372 ]
[5  5  1  5  1] :	[ 454 930 554 527 633 ]
[1  1  2  5  1] :	[ 678 425 957 711 139 ]
[2  1  2  5  1] :	[ 61 231 391 207 400 ]
[3  1  2  5  1] :	[ 654 572 594 16 573 ]
[4  1  2  5  1] :	[ 733 676 814 130 190 ]
[5  1  2  5  1] :	[ 856 133 11 398 526 ]
[1  2  2  5  1] :	[ 144 110 294 316 665 ]
[2  2  2  5  1] :	[ 86 459 79 32 511 ]
[3  2  2  5  1] :	[ 517 973 697 705 780 ]
[4  2  2  5  1] :	[ 92 621 320 582 299 ]
[5  2  2  5  1] :	[ 298 494 182 353 491 ]
[1  3  2  5  1] :	[ 683 339 905 352 297 ]
[2  3  2  5  1] :	[ 913 695 632 914 896 ]
[3  3  2  5  1] :	[ 81 102 172 313 107 ]
[4  3  2  5  1] :	[ 145 367 335 434 724 ]
[5  3  2  5  1] :	[ 455 756 802 569 394 ]
[1  4  2  5  1] :	[ 730 186 469 719 258 ]
[2  4  2  5  1] :	[ 415 40 833 492 859 ]
[3  4  2  5  1] :	[ 175 724 345 697 675 ]
[4  4  2  5  1] :	[ 749 236 405 213 675 ]
[5  4  2  5  1] :	[ 67 383 894 361 699 ]
[1  5  2  5  1] :	[ 19 148 384 239 97 ]
[2  5  2  5  1] :	[ 570 387 423 178 679 ]
[3  5  2  5  1] :	[ 156 306 456 202 248 ]
[4  5  2  5  1] :	[ 185 664 660 490 425 ]
[5  5  2  5  1] :	[ 768 542 846 448 590 ]
[1  1  3  5  1] :	[ 243 921 628 957 338 ]
[2  1  3  5  1] :	[ 870 275 704 446 588 ]
[3  1  3  5  1] :	[ 188 624 117 830 482 ]
[4  1  3  5  1] :	[ 488 710 359 547 371 ]
[5  1  3  5  1] :	[ 205 295 993 814 229 ]
[1  2  3  5  1] :	[ 599 419 809 385 22 ]
[2  2  3  5  1] :	[ 656 201 108 904 928 ]
[3  2  3  5  1] :	[ 861 885 942 987 902 ]
[4  2  3  5  1] :	[ 659 392 902 283 613 ]
[5  2  3  5  1] :	[ 216 599 384 373 377 ]
[1  3  3  5  1] :	[ 679 529 819 797 291 ]
[2  3  3  5  1] :	[ 940 377 517 44 373 ]
[3  3  3  5  1] :	[ 611 241 46 466 428 ]
[4  3  3  5  1] :	[ 752 151 908 996 675 ]
[5  3  3  5  1] :	[ 413 666 733 632 562 ]
[1  4  3  5  1] :	[ 839 376 188 34 215 ]
[2  4  3  5  1] :	[ 164 851 741 201 672 ]
[3  4  3  5  1] :	[ 36 266 635 647 88 ]
[4  4  3  5  1] :	[ 638 904 504 437 186 ]
[5  4  3  5  1] :	[ 918 802 459 213 748 ]
[1  5  3  5  1] :	[ 104 848 418 151 110 ]
[2  5  3  5  1] :	[ 198 21 790 874 986 ]
[3  5  3  5  1] :	[ 563 675 167 367 213 ]
[4  5  3  5  1] :	[ 240 801 7 184 543 ]
[5  5  3  5  1] :	[ 838 689 584 231 98 ]
[1  1  4  5  1] :	[ 580 611 296 338 848 ]
[2  1  4  5  1] :	[ 499 166 803 799 44 ]
[3  1  4  5  1] :	[ 322 564 814 851 479 ]
[4  1  4  5  1] :	[ 236 141 683 329 209 ]
[5  1  4  5  1] :	[ 48 377 3 470 924 ]
[1  2  4  5  1] :	[ 896 688 475 651 969 ]
[2  2  4  5  1] :	[ 300 295 994 643 683 ]
[3  2  4  5  1] :	[ 430 806 839 636 291 ]
[4  2  4  5  1] :	[ 558 645 910 298 77 ]
[5  2  4  5  1] :	[ 641 455 983 409 58 ]
[1  3  4  5  1] :	[ 380 258 408 920 530 ]
[2  3  4  5  1] :	[ 224 976 610 62 524 ]
[3  3  4  5  1] :	[ 910 514 169 243 921 ]
[4  3  4  5  1] :	[ 465 908 786 751 744 ]
[5  3  4  5  1] :	[ 123 40 224 281 623 ]
[1  4  4  5  1] :	[ 283 741 531 93 43 ]
[2  4  4  5  1] :	[ 974 223 693 83 450 ]
[3  4  4  5  1] :	[ 794 973 201 332 894 ]
[4  4  4  5  1] :	[ 450 358 924 733 245 ]
[5  4  4  5  1] :	[ 953 344 447 188 710 ]
[1  5  4  5  1] :	[ 356 880 134 742 594 ]
[2  5  4  5  1] :	[ 347 600 847 258 17 ]
[3  5  4  5  1] :	[ 453 982 882 529 63 ]
[4  5  4  5  1] :	[ 153 11 319 270 690 ]
[5  5  4  5  1] :	[ 390 943 524 970 832 ]
[1  1  5  5  1] :	[ 359 773 178 47 725 ]
[2  1  5  5  1] :	[ 25 627 523 811 17 ]
[3  1  5  5  1] :	[ 488 51 468 123 518 ]
[4  1  5  5  1] :	[ 558 985 402 512 738 ]
[5  1  5  5  1] :	[ 349 734 792 366 541 ]
[1  2  5  5  1] :	[ 70 945 290 95 165 ]
[2  2  5  5  1] :	[ 445 866 9 578 524 ]
[3  2  5  5  1] :	[ 939 22 349 859 609 ]
[4  2  5  5  1] :	[ 969 518 206 679 631 ]
[5  2  5  5  1] :	[ 570 113 89 14 968 ]
[1  3  5  5  1] :	[ 234 648 524 173 583 ]
[2  3  5  5  1] :	[ 71 840 914 239 666 ]
[3  3  5  5  1] :	[ 587 53 668 11 106 ]
[4  3  5  5  1] :	[ 49 831 620 720 919 ]
[5  3  5  5  1] :	[ 660 897 893 581 342 ]
[1  4  5  5  1] :	[ 658 579 630 79 102 ]
[2  4  5  5  1] :	[ 911 963 632 406 66 ]
[3  4  5  5  1] :	[ 90 17 67 783 660 ]
[4  4  5  5  1] :	[ 174 648 572 497 298 ]
[5  4  5  5  1] :	[ 917 44 382 795 195 ]
[1  5  5  5  1] :	[ 198 963 489 322 707 ]
[2  5  5  5  1] :	[ 397 796 887 443 756 ]
[3  5  5  5  1] :	[ 87 187 515 841 327 ]
[4  5  5  5  1] :	[ 946 106 704 402 24 ]
[5  5  5  5  1] :	[ 234 160 244 121 382 ]
[1  1  1  1  2] :	[ 521 975 63 612 71 ]
[2  1  1  1  2] :	[ 834 344 391 76 540 ]
[3  1  1  1  2] :	[ 439 851 706 109 861 ]
[4  1  1  1  2] :	[ 630 873 867 59 729 ]
[5  1  1  1  2] :	[ 816 568 27 95 272 ]
[1  2  1  1  2] :	[ 15 943 707 183 644 ]
[2  2  1  1  2] :	[ 226 39 193 794 159 ]
[3  2  1  1  2] :	[ 657 642 216 640 626 ]
[4  2  1  1  2] :	[ 363 521 656 67 356 ]
[5  2  1  1  2] :	[ 892 808 966 340 308 ]
[1  3  1  1  2] :	[ 596 826 227 981 176 ]
[2  3  1  1  2] :	[ 255 850 499 4 975 ]
[3  3  1  1  2] :	[ 598 327 119 15 210 ]
[4  3  1  1  2] :	[ 18 819 11 647 425 ]
[5  3  1  1  2] :	[ 117 695 839 680 699 ]
[1  4  1  1  2] :	[ 624 95 518 62 81 ]
[2  4  1  1  2] :	[ 150 784 124 985 147 ]
[3  4  1  1  2] :	[ 571 884 277 321 528 ]
[4  4  1  1  2] :	[ 660 926 799 316 972 ]
[5  4  1  1  2] :	[ 253 731 40 465 647 ]
[1  5  1  1  2] :	[ 899 792 83 180 72 ]
[2  5  1  1  2] :	[ 86 340 803 626 52 ]
[3  5  1  1  2] :	[ 697 40 398 763 947 ]
[4  5  1  1  2] :	[ 87 254 958 47 274 ]
[5  5  1  1  2] :	[ 660 700 995 669 378 ]
[1  1  2  1  2] :	[ 262 233 422 463 602 ]
[2  1  2  1  2] :	[ 487 116 968 358 190 ]
[3  1  2  1  2] :	[ 23 76 157 370 631 ]
[4  1  2  1  2] :	[ 913 431 408 243 982 ]
[5  1  2  1  2] :	[ 632 149 758 939 885 ]
[1  2  2  1  2] :	[ 653 979 460 696 314 ]
[2  2  2  1  2] :	[ 890 55 253 123 431 ]
[3  2  2  1  2] :	[ 985 265 661 197 911 ]
[4  2  2  1  2] :	[ 2 754 360 462 435 ]
[5  2  2  1  2] :	[ 821 855 729 910 635 ]
[1  3  2  1  2] :	[ 552 565 797 609 669 ]
[2  3  2  1  2] :	[ 677 959 735 199 698 ]
[3  3  2  1  2] :	[ 678 995 459 854 878 ]
[4  3  2  1  2] :	[ 399 195 343 115 801 ]
[5  3  2  1  2] :	[ 831 269 807 319 590 ]
[1  4  2  1  2] :	[ 829 620 443 183 456 ]
[2  4  2  1  2] :	[ 739 950 686 780 24 ]
[3  4  2  1  2] :	[ 308 70 634 651 555 ]
[4  4  2  1  2] :	[ 507 755 950 590 288 ]
[5  4  2  1  2] :	[ 531 530 353 644 872 ]
[1  5  2  1  2] :	[ 739 680 281 301 694 ]
[2  5  2  1  2] :	[ 475 704 413 843 424 ]
[3  5  2  1  2] :	[ 755 142 97 682 855 ]
[4  5  2  1  2] :	[ 689 20 847 591 536 ]
[5  5  2  1  2] :	[ 541 47 203 693 854 ]
[1  1  3  1  2] :	[ 167 432 250 971 71 ]
[2  1  3  1  2] :	[ 989 289 435 182 554 ]
[3  1  3  1  2] :	[ 479 278 926 856 976 ]
[4  1  3  1  2] :	[ 199 366 884 796 277 ]
[5  1  3  1  2] :	[ 798 647 492 287 248 ]
[1  2  3  1  2] :	[ 285 782 814 513 503 ]
[2  2  3  1  2] :	[ 768 930 915 454 506 ]
[3  2  3  1  2] :	[ 140 934 233 17 676 ]
[4  2  3  1  2] :	[ 718 71 222 2 807 ]
[5  2  3  1  2] :	[ 192 961 518 506 32 ]
[1  3  3  1  2] :	[ 947 127 35 168 483 ]
[2  3  3  1  2] :	[ 206 978 919 810 13 ]
[3  3  3  1  2] :	[ 565 999 204 311 992 ]
[4  3  3  1  2] :	[ 25 310 208 379 930 ]
[5  3  3  1  2] :	[ 773 834 890 582 886 ]
[1  4  3  1  2] :	[ 503 253 922 880 403 ]
[2  4  3  1  2] :	[ 194 42 441 725 275 ]
[3  4  3  1  2] :	[ 429 261 375 246 521 ]
[4  4  3  1  2] :	[ 706 29 312 356 213 ]
[5  4  3  1  2] :	[ 385 619 780 607 895 ]
[1  5  3  1  2] :	[ 895 208 401 137 393 ]
[2  5  3  1  2] :	[ 342 8 241 212 650 ]
[3  5  3  1  2] :	[ 963 501 613 621 494 ]
[4  5  3  1  2] :	[ 321 182 983 185 208 ]
[5  5  3  1  2] :	[ 530 174 76 352 810 ]
[1  1  4  1  2] :	[ 256 266 691 434 430 ]
[2  1  4  1  2] :	[ 957 28 286 18 953 ]
[3  1  4  1  2] :	[ 888 186 521 787 362 ]
[4  1  4  1  2] :	[ 517 943 53 35 754 ]
[5  1  4  1  2] :	[ 70 994 518 75 815 ]
[1  2  4  1  2] :	[ 84 767 368 56 151 ]
[2  2  4  1  2] :	[ 567 750 608 613 81 ]
[3  2  4  1  2] :	[ 87 113 466 344 172 ]
[4  2  4  1  2] :	[ 658 26 936 895 880 ]
[5  2  4  1  2] :	[ 831 825 202 161 748 ]
[1  3  4  1  2] :	[ 580 639 267 53 705 ]
[2  3  4  1  2] :	[ 63 475 213 860 394 ]
[3  3  4  1  2] :	[ 739 161 102 399 991 ]
[4  3  4  1  2] :	[ 55 111 90 4 951 ]
[5  3  4  1  2] :	[ 558 742 532 335 383 ]
[1  4  4  1  2] :	[ 482 689 144 775 68 ]
[2  4  4  1  2] :	[ 528 805 94 795 896 ]
[3  4  4  1  2] :	[ 806 748 420 470 465 ]
[4  4  4  1  2] :	[ 378 622 730 942 223 ]
[5  4  4  1  2] :	[ 797 361 959 706 916 ]
[1  5  4  1  2] :	[ 167 380 667 766 160 ]
[2  5  4  1  2] :	[ 561 553 150 889 360 ]
[3  5  4  1  2] :	[ 164 503 464 775 192 ]
[4  5  4  1  2] :	[ 977 932 468 917 221 ]
[5  5  4  1  2] :	[ 900 824 886 983 266 ]
[1  1  5  1  2] :	[ 804 284 196 990 539 ]
[2  1  5  1  2] :	[ 59 347 668 540 512 ]
[3  1  5  1  2] :	[ 842 443 422 214 504 ]
[4  1  5  1  2] :	[ 523 243 620 546 152 ]
[5  1  5  1  2] :	[ 907 679 145 370 631 ]
[1  2  5  1  2] :	[ 77 216 349 77 465 ]
[2  2  5  1  2] :	[ 115 356 644 221 752 ]
[3  2  5  1  2] :	[ 680 364 780 73 927 ]
[4  2  5  1  2] :	[ 965 587 905 178 11 ]
[5  2  5  1  2] :	[ 33 969 394 414 573 ]
[1  3  5  1  2] :	[ 208 369 289 328 680 ]
[2  3  5  1  2] :	[ 205 819 115 962 13 ]
[3  3  5  1  2] :	[ 766 801 389 79 309 ]
[4  3  5  1  2] :	[ 301 471 202 138 309 ]
[5  3  5  1  2] :	[ 540 325 120 99 980 ]
[1  4  5  1  2] :	[ 814 377 302 442 987 ]
[2  4  5  1  2] :	[ 350 627 36 558 243 ]
[3  4  5  1  2] :	[ 904 867 665 288 633 ]
[4  4  5  1  2] :	[ 206 101 408 529 208 ]
[5  4  5  1  2] :	[ 123 213 118 398 3 ]
[1  5  5  1  2] :	[ 716 558 50 59 814 ]
[2  5  5  1  2] :	[ 277 192 473 360 894 ]
[3  5  5  1  2] :	[ 211 646 618 181 931 ]
[4  5  5  1  2] :	[ 157 975 445 613 697 ]
[5  5  5  1  2] :	[ 76 879 510 462 937 ]
[1  1  1  2  2] :	[ 822 535 583 199 843 ]
[2  1  1  2  2] :	[ 60 153 377 823 107 ]
[3  1  1  2  2] :	[ 252 890 930 11 208 ]
[4  1  1  2  2] :	[ 674 492 110 977 366 ]
[5  1  1  2  2] :	[ 298 222 169 466 792 ]
[1  2  1  2  2] :	[ 420 690 310 928 133 ]
[2  2  1  2  2] :	[ 479 428 230 679 4 ]
[3  2  1  2  2] :	[ 655 716 157 545 340 ]
[4  2  1  2  2] :	[ 935 20 308 147 263 ]
[5  2  1  2  2] :	[ 766 514 237 39 934 ]
[1  3  1  2  2] :	[ 535 64 832 970 989 ]
[2  3  1  2  2] :	[ 620 365 613 463 752 ]
[3  3  1  2  2] :	[ 124 162 203 41 773 ]
[4  3  1  2  2] :	[ 336 672 877 797 511 ]
[5  3  1  2  2] :	[ 349 542 660 745 518 ]
[1  4  1  2  2] :	[ 513 926 397 95 758 ]
[2  4  1  2  2] :	[ 464 100 727 486 800 ]
[3  4  1  2  2] :	[ 549 484 658 192 810 ]
[4  4  1  2  2] :	[ 491 605 756 888 742 ]
[5  4  1  2  2] :	[ 238 283 869 163 683 ]
[1  5  1  2  2] :	[ 962 250 706 651 356 ]
[2  5  1  2  2] :	[ 993 914 476 335 457 ]
[3  5  1  2  2] :	[ 874 567 649 555 991 ]
[4  5  1  2  2] :	[ 959 999 454 311 764 ]
[5  5  1  2  2] :	[ 187 645 394 564 1 ]
[1  1  2  2  2] :	[ 444 902 240 990 852 ]
[2  1  2  2  2] :	[ 131 279 151 254 685 ]
[3  1  2  2  2] :	[ 341 875 570 383 761 ]
[4  1  2  2  2] :	[ 220 373 258 699 638 ]
[5  1  2  2  2] :	[ 940 213 848 883 374 ]
[1  2  2  2  2] :	[ 497 981 678 746 660 ]
[2  2  2  2  2] :	[ 114 102 674 67 731 ]
[3  2  2  2  2] :	[ 371 847 357 371 860 ]
[4  2  2  2  2] :	[ 848 475 811 719 977 ]
[5  2  2  2  2] :	[ 14 256 446 944 647 ]
[1  3  2  2  2] :	[ 229 107 2 392 293 ]
[2  3  2  2  2] :	[ 682 505 261 358 189 ]
[3  3  2  2  2] :	[ 955 633 87 804 271 ]
[4  3  2  2  2] :	[ 344 819 231 448 43 ]
[5  3  2  2  2] :	[ 532 896 745 845 555 ]
[1  4  2  2  2] :	[ 437 265 709 185 64 ]
[2  4  2  2  2] :	[ 101 200 850 78 250 ]
[3  4  2  2  2] :	[ 565 200 776 124 93 ]
[4  4  2  2  2] :	[ 340 460 802 740 460 ]
[5  4  2  2  2] :	[ 46 156 947 245 51 ]
[1  5  2  2  2] :	[ 561 349 812 370 235 ]
[2  5  2  2  2] :	[ 837 384 284 126 44 ]
[3  5  2  2  2] :	[ 542 626 907 844 713 ]
[4  5  2  2  2] :	[ 887 873 969 482 318 ]
[5  5  2  2  2] :	[ 396 75 420 737 229 ]
[1  1  3  2  2] :	[ 976 410 880 101 836 ]
[2  1  3  2  2] :	[ 836 575 945 197 608 ]
[3  1  3  2  2] :	[ 941 630 718 695 123 ]
[4  1  3  2  2] :	[ 245 364 760 740 820 ]
[5  1  3  2  2] :	[ 546 503 400 897 468 ]
[1  2  3  2  2] :	[ 547 102 453 458 31 ]
[2  2  3  2  2] :	[ 288 565 632 611 673 ]
[3  2  3  2  2] :	[ 619 605 220 654 995 ]
[4  2  3  2  2] :	[ 308 773 322 957 182 ]
[5  2  3  2  2] :	[ 994 577 899 152 645 ]
[1  3  3  2  2] :	[ 883 190 810 776 475 ]
[2  3  3  2  2] :	[ 596 214 35 688 701 ]
[3  3  3  2  2] :	[ 491 692 192 748 281 ]
[4  3  3  2  2] :	[ 792 529 89 617 777 ]
[5  3  3  2  2] :	[ 336 780 496 984 14 ]
[1  4  3  2  2] :	[ 897 795 664 434 807 ]
[2  4  3  2  2] :	[ 625 548 461 14 456 ]
[3  4  3  2  2] :	[ 541 681 154 571 811 ]
[4  4  3  2  2] :	[ 775 397 488 404 358 ]
[5  4  3  2  2] :	[ 799 2 533 979 131 ]
[1  5  3  2  2] :	[ 395 854 203 329 217 ]
[2  5  3  2  2] :	[ 354 316 983 704 983 ]
[3  5  3  2  2] :	[ 299 225 601 791 114 ]
[4  5  3  2  2] :	[ 947 621 95 264 576 ]
[5  5  3  2  2] :	[ 284 203 822 458 162 ]
[1  1  4  2  2] :	[ 295 811 546 870 321 ]
[2  1  4  2  2] :	[ 915 245 260 218 965 ]
[3  1  4  2  2] :	[ 163 358 295 565 36 ]
[4  1  4  2  2] :	[ 580 403 496 293 593 ]
[5  1  4  2  2] :	[ 351 279 554 28 102 ]
[1  2  4  2  2] :	[ 360 851 892 489 917 ]
[2  2  4  2  2] :	[ 533 191 516 218 596 ]
[3  2  4  2  2] :	[ 683 848 774 686 213 ]
[4  2  4  2  2] :	[ 763 305 89 283 637 ]
[5  2  4  2  2] :	[ 634 860 819 62 226 ]
[1  3  4  2  2] :	[ 643 178 774 3 812 ]
[2  3  4  2  2] :	[ 494 928 465 361 409 ]
[3  3  4  2  2] :	[ 640 906 319 53 386 ]
[4  3  4  2  2] :	[ 662 563 943 567 972 ]
[5  3  4  2  2] :	[ 594 82 474 959 229 ]
[1  4  4  2  2] :	[ 127 989 681 190 994 ]
[2  4  4  2  2] :	[ 558 966 238 591 368 ]
[3  4  4  2  2] :	[ 993 867 699 227 148 ]
[4  4  4  2  2] :	[ 539 227 306 757 130 ]
[5  4  4  2  2] :	[ 94 789 677 536 90 ]
[1  5  4  2  2] :	[ 489 590 373 898 630 ]
[2  5  4  2  2] :	[ 69 309 339 354 143 ]
[3  5  4  2  2] :	[ 870 558 969 126 475 ]
[4  5  4  2  2] :	[ 593 614 936 42 195 ]
[5  5  4  2  2] :	[ 768 16 788 299 57 ]
[1  1  5  2  2] :	[ 188 711 855 815 522 ]
[2  1  5  2  2] :	[ 806 977 239 307 325 ]
[3  1  5  2  2] :	[ 547 264 763 197 476 ]
[4  1  5  2  2] :	[ 990 984 315 786 128 ]
[5  1  5  2  2] :	[ 943 532 572 853 53 ]
[1  2  5  2  2] :	[ 85 664 524 932 637 ]
[2  2  5  2  2] :	[ 550 871 537 310 650 ]
[3  2  5  2  2] :	[ 664 709 839 613 355 ]
[4  2  5  2  2] :	[ 587 524 643 868 5 ]
[5  2  5  2  2] :	[ 685 249 531 198 185 ]
[1  3  5  2  2] :	[ 984 132 652 968 896 ]
[2  3  5  2  2] :	[ 210 905 680 441 1000 ]
[3  3  5  2  2] :	[ 481 152 548 877 883 ]
[4  3  5  2  2] :	[ 990 388 781 786 501 ]
[5  3  5  2  2] :	[ 135 842 111 952 677 ]
[1  4  5  2  2] :	[ 358 679 528 815 346 ]
[2  4  5  2  2] :	[ 544 338 933 125 869 ]
[3  4  5  2  2] :	[ 574 528 769 464 201 ]
[4  4  5  2  2] :	[ 269 819 683 597 425 ]
[5  4  5  2  2] :	[ 339 421 203 648 261 ]
[1  5  5  2  2] :	[ 359 526 40 971 460 ]
[2  5  5  2  2] :	[ 875 398 274 934 730 ]
[3  5  5  2  2] :	[ 321 154 555 21 592 ]
[4  5  5  2  2] :	[ 313 261 463 874 3 ]
[5  5  5  2  2] :	[ 411 712 312 555 963 ]
[1  1  1  3  2] :	[ 350 42 897 81 598 ]
[2  1  1  3  2] :	[ 7 486 376 249 671 ]
[3  1  1  3  2] :	[ 334 59 472 453 241 ]
[4  1  1  3  2] :	[ 773 79 698 890 778 ]
[5  1  1  3  2] :	[ 309 49 232 438 429 ]
[1  2  1  3  2] :	[ 896 445 701 230 423 ]
[2  2  1  3  2] :	[ 813 363 56 411 59 ]
[3  2  1  3  2] :	[ 402 101 611 29 650 ]
[4  2  1  3  2] :	[ 571 946 142 346 719 ]
[5  2  1  3  2] :	[ 276 681 894 932 706 ]
[1  3  1  3  2] :	[ 818 274 800 717 274 ]
[2  3  1  3  2] :	[ 112 539 462 624 372 ]
[3  3  1  3  2] :	[ 222 650 568 8 44 ]
[4  3  1  3  2] :	[ 364 936 652 220 6 ]
[5  3  1  3  2] :	[ 792 642 188 340 780 ]
[1  4  1  3  2] :	[ 222 515 224 765 780 ]
[2  4  1  3  2] :	[ 257 227 896 363 559 ]
[3  4  1  3  2] :	[ 791 454 499 984 959 ]
[4  4  1  3  2] :	[ 232 605 363 6 741 ]
[5  4  1  3  2] :	[ 826 988 468 237 205 ]
[1  5  1  3  2] :	[ 619 208 409 488 61 ]
[2  5  1  3  2] :	[ 114 607 725 65 963 ]
[3  5  1  3  2] :	[ 623 44 909 808 389 ]
[4  5  1  3  2] :	[ 623 305 941 431 973 ]
[5  5  1  3  2] :	[ 179 147 558 31 544 ]
[1  1  2  3  2] :	[ 473 37 509 816 200 ]
[2  1  2  3  2] :	[ 499 155 935 32 882 ]
[3  1  2  3  2] :	[ 275 142 800 10 972 ]
[4  1  2  3  2] :	[ 505 112 805 12 180 ]
[5  1  2  3  2] :	[ 459 734 138 857 268 ]
[1  2  2  3  2] :	[ 780 968 107 262 160 ]
[2  2  2  3  2] :	[ 294 122 274 24 732 ]
[3  2  2  3  2] :	[ 872 361 586 196 846 ]
[4  2  2  3  2] :	[ 661 487 571 347 930 ]
[5  2  2  3  2] :	[ 701 336 790 122 984 ]
[1  3  2  3  2] :	[ 571 569 690 655 989 ]
[2  3  2  3  2] :	[ 828 499 509 132 921 ]
[3  3  2  3  2] :	[ 376 794 858 426 376 ]
[4  3  2  3  2] :	[ 472 617 326 748 425 ]
[5  3  2  3  2] :	[ 739 384 482 909 206 ]
[1  4  2  3  2] :	[ 781 20 274 886 815 ]
[2  4  2  3  2] :	[ 421 918 259 831 813 ]
[3  4  2  3  2] :	[ 527 12 564 443 834 ]
[4  4  2  3  2] :	[ 730 795 6 593 71 ]
[5  4  2  3  2] :	[ 515 261 928 448 836 ]
[1  5  2  3  2] :	[ 71 991 287 505 149 ]
[2  5  2  3  2] :	[ 649 294 208 796 5 ]
[3  5  2  3  2] :	[ 73 802 796 657 600 ]
[4  5  2  3  2] :	[ 258 480 987 781 339 ]
[5  5  2  3  2] :	[ 684 197 299 17 962 ]
[1  1  3  3  2] :	[ 487 465 180 935 559 ]
[2  1  3  3  2] :	[ 641 461 121 553 54 ]
[3  1  3  3  2] :	[ 910 915 658 518 778 ]
[4  1  3  3  2] :	[ 685 900 655 925 39 ]
[5  1  3  3  2] :	[ 998 701 215 478 806 ]
[1  2  3  3  2] :	[ 869 794 540 536 547 ]
[2  2  3  3  2] :	[ 341 464 886 326 198 ]
[3  2  3  3  2] :	[ 193 223 954 820 195 ]
[4  2  3  3  2] :	[ 157 841 108 211 242 ]
[5  2  3  3  2] :	[ 653 1 535 6 895 ]
[1  3  3  3  2] :	[ 192 822 199 93 925 ]
[2  3  3  3  2] :	[ 775 993 336 633 255 ]
[3  3  3  3  2] :	[ 807 512 586 489 607 ]
[4  3  3  3  2] :	[ 498 840 125 812 959 ]
[5  3  3  3  2] :	[ 502 755 369 156 731 ]
[1  4  3  3  2] :	[ 460 199 348 964 606 ]
[2  4  3  3  2] :	[ 949 986 573 847 930 ]
[3  4  3  3  2] :	[ 815 511 814 169 479 ]
[4  4  3  3  2] :	[ 564 454 754 961 482 ]
[5  4  3  3  2] :	[ 385 45 446 624 887 ]
[1  5  3  3  2] :	[ 831 754 731 358 267 ]
