# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1644491390791
# Cmd Line:	-g RandomGame -players 5 -actions 5 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_5_5_10.txt
# Players:	5
# Actions:	5 5 5 5 5
# players:	5
# actions:	[5]
[1  5  4  4  1] :	[ 760 792 447 128 969 ]
[2  5  4  4  1] :	[ 552 824 663 86 980 ]
[3  5  4  4  1] :	[ 62 801 273 685 977 ]
[4  5  4  4  1] :	[ 700 593 902 658 779 ]
[5  5  4  4  1] :	[ 354 179 780 13 447 ]
[1  1  5  4  1] :	[ 973 435 224 124 447 ]
[2  1  5  4  1] :	[ 788 453 863 329 691 ]
[3  1  5  4  1] :	[ 781 659 33 94 478 ]
[4  1  5  4  1] :	[ 77 138 746 983 909 ]
[5  1  5  4  1] :	[ 912 196 22 126 840 ]
[1  2  5  4  1] :	[ 558 97 63 989 842 ]
[2  2  5  4  1] :	[ 734 490 631 920 71 ]
[3  2  5  4  1] :	[ 286 725 347 856 899 ]
[4  2  5  4  1] :	[ 783 330 463 737 108 ]
[5  2  5  4  1] :	[ 114 246 847 636 914 ]
[1  3  5  4  1] :	[ 510 37 429 357 328 ]
[2  3  5  4  1] :	[ 627 336 9 716 621 ]
[3  3  5  4  1] :	[ 568 259 986 924 648 ]
[4  3  5  4  1] :	[ 258 618 658 741 47 ]
[5  3  5  4  1] :	[ 678 283 444 358 615 ]
[1  4  5  4  1] :	[ 446 919 733 264 979 ]
[2  4  5  4  1] :	[ 675 795 7 467 387 ]
[3  4  5  4  1] :	[ 506 354 123 926 196 ]
[4  4  5  4  1] :	[ 643 541 121 9 169 ]
[5  4  5  4  1] :	[ 15 878 150 816 723 ]
[1  5  5  4  1] :	[ 979 989 191 81 261 ]
[2  5  5  4  1] :	[ 634 305 906 883 77 ]
[3  5  5  4  1] :	[ 130 926 129 375 696 ]
[4  5  5  4  1] :	[ 275 452 644 964 307 ]
[5  5  5  4  1] :	[ 544 786 407 54 815 ]
[1  1  1  5  1] :	[ 32 86 65 994 331 ]
[2  1  1  5  1] :	[ 17 222 537 576 807 ]
[3  1  1  5  1] :	[ 353 130 425 834 116 ]
[4  1  1  5  1] :	[ 872 235 766 666 651 ]
[5  1  1  5  1] :	[ 254 823 100 806 737 ]
[1  2  1  5  1] :	[ 983 503 435 98 302 ]
[2  2  1  5  1] :	[ 730 595 559 595 701 ]
[3  2  1  5  1] :	[ 218 45 28 86 748 ]
[4  2  1  5  1] :	[ 154 536 745 432 200 ]
[5  2  1  5  1] :	[ 609 190 666 221 692 ]
[1  3  1  5  1] :	[ 603 22 753 336 713 ]
[2  3  1  5  1] :	[ 406 979 283 888 312 ]
[3  3  1  5  1] :	[ 511 872 359 249 687 ]
[4  3  1  5  1] :	[ 504 398 285 778 416 ]
[5  3  1  5  1] :	[ 625 64 892 692 329 ]
[1  4  1  5  1] :	[ 818 675 250 865 642 ]
[2  4  1  5  1] :	[ 170 538 725 741 272 ]
[3  4  1  5  1] :	[ 806 823 483 307 110 ]
[4  4  1  5  1] :	[ 952 770 150 656 61 ]
[5  4  1  5  1] :	[ 725 200 713 255 676 ]
[1  5  1  5  1] :	[ 246 57 961 187 932 ]
[2  5  1  5  1] :	[ 854 691 246 106 959 ]
[3  5  1  5  1] :	[ 244 714 785 823 2 ]
[4  5  1  5  1] :	[ 888 893 613 137 303 ]
[5  5  1  5  1] :	[ 158 674 215 950 788 ]
[1  1  2  5  1] :	[ 173 665 704 647 613 ]
[2  1  2  5  1] :	[ 28 87 614 937 714 ]
[3  1  2  5  1] :	[ 448 767 71 277 262 ]
[4  1  2  5  1] :	[ 831 132 789 529 45 ]
[5  1  2  5  1] :	[ 971 43 208 242 366 ]
[1  2  2  5  1] :	[ 666 170 490 979 193 ]
[2  2  2  5  1] :	[ 444 30 161 334 409 ]
[3  2  2  5  1] :	[ 671 730 404 155 989 ]
[4  2  2  5  1] :	[ 207 931 436 881 320 ]
[5  2  2  5  1] :	[ 978 543 71 224 576 ]
[1  3  2  5  1] :	[ 906 145 583 998 469 ]
[2  3  2  5  1] :	[ 588 579 293 678 38 ]
[3  3  2  5  1] :	[ 906 616 459 718 69 ]
[4  3  2  5  1] :	[ 429 679 574 618 534 ]
[5  3  2  5  1] :	[ 427 146 481 277 878 ]
[1  4  2  5  1] :	[ 639 219 978 683 962 ]
[2  4  2  5  1] :	[ 860 786 535 705 956 ]
[3  4  2  5  1] :	[ 712 58 204 605 572 ]
[4  4  2  5  1] :	[ 219 829 544 890 229 ]
[5  4  2  5  1] :	[ 613 795 636 286 155 ]
[1  5  2  5  1] :	[ 11 807 590 508 391 ]
[2  5  2  5  1] :	[ 466 770 422 975 838 ]
[3  5  2  5  1] :	[ 223 863 209 452 907 ]
[4  5  2  5  1] :	[ 219 856 128 826 974 ]
[5  5  2  5  1] :	[ 806 799 737 946 777 ]
[1  1  3  5  1] :	[ 818 676 303 674 340 ]
[2  1  3  5  1] :	[ 496 772 211 881 939 ]
[3  1  3  5  1] :	[ 382 385 946 755 17 ]
[4  1  3  5  1] :	[ 607 839 940 889 584 ]
[5  1  3  5  1] :	[ 462 522 746 536 935 ]
[1  2  3  5  1] :	[ 197 250 981 311 734 ]
[2  2  3  5  1] :	[ 540 115 559 321 379 ]
[3  2  3  5  1] :	[ 721 239 893 681 740 ]
[4  2  3  5  1] :	[ 961 107 439 783 838 ]
[5  2  3  5  1] :	[ 756 252 388 575 387 ]
[1  3  3  5  1] :	[ 710 320 800 316 873 ]
[2  3  3  5  1] :	[ 8 485 501 951 47 ]
[3  3  3  5  1] :	[ 53 523 88 775 850 ]
[4  3  3  5  1] :	[ 442 850 115 226 448 ]
[5  3  3  5  1] :	[ 598 231 326 29 441 ]
[1  4  3  5  1] :	[ 79 112 852 885 562 ]
[2  4  3  5  1] :	[ 791 674 593 877 45 ]
[3  4  3  5  1] :	[ 366 910 562 931 588 ]
[4  4  3  5  1] :	[ 930 956 381 731 913 ]
[5  4  3  5  1] :	[ 20 469 490 815 940 ]
[1  5  3  5  1] :	[ 505 826 534 575 107 ]
[2  5  3  5  1] :	[ 176 231 484 27 412 ]
[3  5  3  5  1] :	[ 744 303 477 508 696 ]
[4  5  3  5  1] :	[ 213 117 825 335 540 ]
[5  5  3  5  1] :	[ 640 667 575 885 130 ]
[1  1  4  5  1] :	[ 62 945 732 949 746 ]
[2  1  4  5  1] :	[ 381 180 963 964 865 ]
[3  1  4  5  1] :	[ 317 319 21 954 741 ]
[4  1  4  5  1] :	[ 817 469 113 917 204 ]
[5  1  4  5  1] :	[ 473 616 393 279 117 ]
[1  2  4  5  1] :	[ 503 353 842 408 663 ]
[2  2  4  5  1] :	[ 654 916 291 729 258 ]
[3  2  4  5  1] :	[ 549 238 829 948 798 ]
[4  2  4  5  1] :	[ 886 660 302 134 768 ]
[5  2  4  5  1] :	[ 550 166 623 358 364 ]
[1  3  4  5  1] :	[ 305 719 575 176 455 ]
[2  3  4  5  1] :	[ 377 378 589 752 536 ]
[3  3  4  5  1] :	[ 291 474 401 699 528 ]
[4  3  4  5  1] :	[ 692 481 466 892 38 ]
[5  3  4  5  1] :	[ 985 382 764 253 568 ]
[1  4  4  5  1] :	[ 414 323 474 955 677 ]
[2  4  4  5  1] :	[ 589 856 669 786 22 ]
[3  4  4  5  1] :	[ 475 524 343 151 792 ]
[4  4  4  5  1] :	[ 349 640 202 138 518 ]
[5  4  4  5  1] :	[ 593 717 654 161 300 ]
[1  5  4  5  1] :	[ 955 147 393 389 244 ]
[2  5  4  5  1] :	[ 70 494 486 515 685 ]
[3  5  4  5  1] :	[ 736 737 979 65 470 ]
[4  5  4  5  1] :	[ 272 259 178 176 936 ]
[5  5  4  5  1] :	[ 324 788 389 399 285 ]
[1  1  5  5  1] :	[ 249 818 923 394 594 ]
[2  1  5  5  1] :	[ 512 773 648 484 625 ]
[3  1  5  5  1] :	[ 166 9 705 196 175 ]
[4  1  5  5  1] :	[ 577 875 368 775 35 ]
[5  1  5  5  1] :	[ 969 637 493 260 62 ]
[1  2  5  5  1] :	[ 54 748 328 421 767 ]
[2  2  5  5  1] :	[ 33 39 719 967 538 ]
[3  2  5  5  1] :	[ 691 655 42 693 80 ]
[4  2  5  5  1] :	[ 726 727 357 594 247 ]
[5  2  5  5  1] :	[ 168 74 861 954 992 ]
[1  3  5  5  1] :	[ 905 577 699 25 803 ]
[2  3  5  5  1] :	[ 60 810 729 440 574 ]
[3  3  5  5  1] :	[ 662 304 644 665 884 ]
[4  3  5  5  1] :	[ 164 366 591 417 628 ]
[5  3  5  5  1] :	[ 170 406 321 827 769 ]
[1  4  5  5  1] :	[ 461 848 182 81 818 ]
[2  4  5  5  1] :	[ 772 341 574 625 409 ]
[3  4  5  5  1] :	[ 120 436 542 54 818 ]
[4  4  5  5  1] :	[ 248 150 806 261 369 ]
[5  4  5  5  1] :	[ 670 860 55 230 431 ]
[1  5  5  5  1] :	[ 401 856 82 246 159 ]
[2  5  5  5  1] :	[ 870 502 309 556 434 ]
[3  5  5  5  1] :	[ 173 221 112 278 992 ]
[4  5  5  5  1] :	[ 526 427 1000 592 472 ]
[5  5  5  5  1] :	[ 668 346 726 758 921 ]
[1  1  1  1  2] :	[ 114 781 709 151 925 ]
[2  1  1  1  2] :	[ 900 661 835 601 789 ]
[3  1  1  1  2] :	[ 337 485 614 314 644 ]
[4  1  1  1  2] :	[ 387 935 433 632 913 ]
[5  1  1  1  2] :	[ 610 820 332 636 545 ]
[1  2  1  1  2] :	[ 785 788 316 358 744 ]
[2  2  1  1  2] :	[ 914 550 573 546 686 ]
[3  2  1  1  2] :	[ 502 118 411 844 670 ]
[4  2  1  1  2] :	[ 859 104 450 77 861 ]
[5  2  1  1  2] :	[ 247 597 647 163 333 ]
[1  3  1  1  2] :	[ 136 755 135 104 432 ]
[2  3  1  1  2] :	[ 117 889 428 135 241 ]
[3  3  1  1  2] :	[ 789 734 382 660 852 ]
[4  3  1  1  2] :	[ 322 107 13 708 612 ]
[5  3  1  1  2] :	[ 917 835 831 502 547 ]
[1  4  1  1  2] :	[ 656 954 500 992 514 ]
[2  4  1  1  2] :	[ 949 259 306 592 943 ]
[3  4  1  1  2] :	[ 453 433 30 134 676 ]
[4  4  1  1  2] :	[ 646 311 574 191 872 ]
[5  4  1  1  2] :	[ 845 193 916 669 483 ]
[1  5  1  1  2] :	[ 439 988 688 757 258 ]
[2  5  1  1  2] :	[ 592 197 562 513 547 ]
[3  5  1  1  2] :	[ 661 859 633 288 431 ]
[4  5  1  1  2] :	[ 729 968 487 288 757 ]
[5  5  1  1  2] :	[ 303 519 988 315 14 ]
[1  1  2  1  2] :	[ 412 980 771 628 685 ]
[2  1  2  1  2] :	[ 122 33 888 709 598 ]
[3  1  2  1  2] :	[ 121 998 828 233 667 ]
[4  1  2  1  2] :	[ 422 512 13 321 452 ]
[5  1  2  1  2] :	[ 221 989 58 792 507 ]
[1  2  2  1  2] :	[ 674 288 552 118 640 ]
[2  2  2  1  2] :	[ 503 389 503 384 880 ]
[3  2  2  1  2] :	[ 13 192 353 945 902 ]
[4  2  2  1  2] :	[ 945 722 879 868 477 ]
[5  2  2  1  2] :	[ 665 548 73 791 849 ]
[1  3  2  1  2] :	[ 633 191 856 372 533 ]
[2  3  2  1  2] :	[ 695 441 627 857 626 ]
[3  3  2  1  2] :	[ 400 434 383 822 620 ]
[4  3  2  1  2] :	[ 278 341 284 105 747 ]
[5  3  2  1  2] :	[ 782 270 424 25 522 ]
[1  4  2  1  2] :	[ 721 836 841 905 850 ]
[2  4  2  1  2] :	[ 924 436 197 72 522 ]
[3  4  2  1  2] :	[ 851 911 954 20 419 ]
[4  4  2  1  2] :	[ 835 569 897 335 763 ]
[5  4  2  1  2] :	[ 396 465 74 247 987 ]
[1  5  2  1  2] :	[ 353 777 738 648 243 ]
[2  5  2  1  2] :	[ 864 582 777 695 858 ]
[3  5  2  1  2] :	[ 231 875 716 815 910 ]
[4  5  2  1  2] :	[ 905 851 815 727 403 ]
[5  5  2  1  2] :	[ 220 685 860 676 837 ]
[1  1  3  1  2] :	[ 486 50 517 38 340 ]
[2  1  3  1  2] :	[ 67 47 532 858 245 ]
[3  1  3  1  2] :	[ 742 924 753 402 213 ]
[4  1  3  1  2] :	[ 56 223 725 990 607 ]
[5  1  3  1  2] :	[ 377 239 485 812 232 ]
[1  2  3  1  2] :	[ 523 224 939 810 231 ]
[2  2  3  1  2] :	[ 710 486 486 781 524 ]
[3  2  3  1  2] :	[ 629 990 346 782 552 ]
[4  2  3  1  2] :	[ 444 829 729 729 353 ]
[5  2  3  1  2] :	[ 146 989 94 761 470 ]
[1  3  3  1  2] :	[ 3 302 673 545 228 ]
[2  3  3  1  2] :	[ 985 375 338 7 940 ]
[3  3  3  1  2] :	[ 552 541 354 736 931 ]
[4  3  3  1  2] :	[ 436 561 71 733 654 ]
[5  3  3  1  2] :	[ 188 546 375 221 936 ]
[1  4  3  1  2] :	[ 215 737 60 938 379 ]
[2  4  3  1  2] :	[ 785 846 168 634 489 ]
[3  4  3  1  2] :	[ 659 77 93 801 431 ]
[4  4  3  1  2] :	[ 48 29 923 571 919 ]
[5  4  3  1  2] :	[ 948 200 465 685 230 ]
[1  5  3  1  2] :	[ 758 791 440 21 476 ]
[2  5  3  1  2] :	[ 706 767 45 893 990 ]
[3  5  3  1  2] :	[ 92 337 498 200 934 ]
[4  5  3  1  2] :	[ 690 156 707 642 776 ]
[5  5  3  1  2] :	[ 569 268 904 490 326 ]
[1  1  4  1  2] :	[ 421 306 44 485 590 ]
[2  1  4  1  2] :	[ 234 758 681 230 680 ]
[3  1  4  1  2] :	[ 260 409 737 879 48 ]
[4  1  4  1  2] :	[ 480 140 268 968 657 ]
[5  1  4  1  2] :	[ 765 933 185 121 187 ]
[1  2  4  1  2] :	[ 598 625 716 750 190 ]
[2  2  4  1  2] :	[ 773 924 900 208 844 ]
[3  2  4  1  2] :	[ 87 350 437 87 736 ]
[4  2  4  1  2] :	[ 821 27 977 768 785 ]
[5  2  4  1  2] :	[ 610 528 825 85 904 ]
[1  3  4  1  2] :	[ 814 487 832 212 80 ]
[2  3  4  1  2] :	[ 766 291 327 456 981 ]
[3  3  4  1  2] :	[ 696 633 428 278 168 ]
[4  3  4  1  2] :	[ 576 660 944 888 284 ]
[5  3  4  1  2] :	[ 676 219 743 851 222 ]
[1  4  4  1  2] :	[ 430 451 653 824 191 ]
[2  4  4  1  2] :	[ 35 138 168 837 163 ]
[3  4  4  1  2] :	[ 727 457 473 481 817 ]
[4  4  4  1  2] :	[ 836 778 577 377 287 ]
[5  4  4  1  2] :	[ 223 614 318 138 422 ]
[1  5  4  1  2] :	[ 5 635 510 175 700 ]
[2  5  4  1  2] :	[ 296 530 150 817 986 ]
[3  5  4  1  2] :	[ 122 270 350 140 545 ]
[4  5  4  1  2] :	[ 597 664 86 640 939 ]
[5  5  4  1  2] :	[ 318 808 872 417 490 ]
[1  1  5  1  2] :	[ 528 899 999 5 265 ]
[2  1  5  1  2] :	[ 341 347 444 589 845 ]
[3  1  5  1  2] :	[ 349 375 43 329 415 ]
[4  1  5  1  2] :	[ 58 49 507 943 297 ]
[5  1  5  1  2] :	[ 700 399 355 306 529 ]
[1  2  5  1  2] :	[ 567 751 530 182 225 ]
[2  2  5  1  2] :	[ 583 399 962 218 633 ]
[3  2  5  1  2] :	[ 864 372 103 296 440 ]
[4  2  5  1  2] :	[ 93 208 370 127 340 ]
[5  2  5  1  2] :	[ 589 537 293 164 281 ]
[1  3  5  1  2] :	[ 289 68 58 85 307 ]
[2  3  5  1  2] :	[ 286 179 414 196 346 ]
[3  3  5  1  2] :	[ 616 400 56 607 374 ]
[4  3  5  1  2] :	[ 532 564 117 184 605 ]
[5  3  5  1  2] :	[ 129 512 810 638 200 ]
[1  4  5  1  2] :	[ 942 264 727 7 695 ]
[2  4  5  1  2] :	[ 223 519 830 39 986 ]
[3  4  5  1  2] :	[ 76 424 455 519 462 ]
[4  4  5  1  2] :	[ 330 63 471 267 685 ]
[5  4  5  1  2] :	[ 497 578 653 527 969 ]
[1  5  5  1  2] :	[ 535 230 775 509 234 ]
[2  5  5  1  2] :	[ 192 820 638 249 764 ]
[3  5  5  1  2] :	[ 89 849 604 877 46 ]
[4  5  5  1  2] :	[ 285 123 432 856 981 ]
[5  5  5  1  2] :	[ 142 225 298 875 942 ]
[1  1  1  2  2] :	[ 843 612 505 63 351 ]
[2  1  1  2  2] :	[ 681 56 514 640 275 ]
[3  1  1  2  2] :	[ 899 50 683 182 308 ]
[4  1  1  2  2] :	[ 849 721 671 353 355 ]
[5  1  1  2  2] :	[ 657 120 342 557 509 ]
[1  2  1  2  2] :	[ 599 273 729 818 898 ]
[2  2  1  2  2] :	[ 950 453 321 747 355 ]
[3  2  1  2  2] :	[ 792 32 989 817 666 ]
[4  2  1  2  2] :	[ 131 57 320 751 685 ]
[5  2  1  2  2] :	[ 386 22 766 279 365 ]
[1  3  1  2  2] :	[ 678 617 108 952 221 ]
[2  3  1  2  2] :	[ 659 932 404 143 303 ]
[3  3  1  2  2] :	[ 584 404 752 297 345 ]
[4  3  1  2  2] :	[ 489 543 255 680 852 ]
[5  3  1  2  2] :	[ 147 458 211 481 366 ]
[1  4  1  2  2] :	[ 505 774 141 780 115 ]
[2  4  1  2  2] :	[ 678 852 276 303 991 ]
[3  4  1  2  2] :	[ 411 666 164 809 935 ]
[4  4  1  2  2] :	[ 230 704 957 625 618 ]
[5  4  1  2  2] :	[ 540 540 702 65 767 ]
[1  5  1  2  2] :	[ 40 979 273 978 448 ]
[2  5  1  2  2] :	[ 623 639 263 28 440 ]
[3  5  1  2  2] :	[ 712 944 873 483 929 ]
[4  5  1  2  2] :	[ 23 395 835 673 506 ]
[5  5  1  2  2] :	[ 191 188 669 335 594 ]
[1  1  2  2  2] :	[ 230 580 162 290 935 ]
[2  1  2  2  2] :	[ 396 27 50 529 897 ]
[3  1  2  2  2] :	[ 902 561 310 36 128 ]
[4  1  2  2  2] :	[ 772 517 526 13 937 ]
[5  1  2  2  2] :	[ 128 369 260 779 792 ]
[1  2  2  2  2] :	[ 249 400 796 141 9 ]
[2  2  2  2  2] :	[ 152 741 311 446 450 ]
[3  2  2  2  2] :	[ 769 903 729 912 527 ]
[4  2  2  2  2] :	[ 481 585 693 757 403 ]
[5  2  2  2  2] :	[ 296 966 580 29 209 ]
[1  3  2  2  2] :	[ 802 711 272 120 801 ]
[2  3  2  2  2] :	[ 301 84 425 677 970 ]
[3  3  2  2  2] :	[ 674 377 901 858 202 ]
[4  3  2  2  2] :	[ 121 648 215 203 451 ]
[5  3  2  2  2] :	[ 535 103 270 399 67 ]
[1  4  2  2  2] :	[ 325 341 796 277 515 ]
[2  4  2  2  2] :	[ 501 975 791 711 367 ]
[3  4  2  2  2] :	[ 610 410 364 996 519 ]
[4  4  2  2  2] :	[ 363 904 731 909 608 ]
[5  4  2  2  2] :	[ 490 546 181 853 459 ]
[1  5  2  2  2] :	[ 288 874 543 407 662 ]
[2  5  2  2  2] :	[ 790 694 475 921 592 ]
[3  5  2  2  2] :	[ 298 633 25 471 978 ]
[4  5  2  2  2] :	[ 283 429 534 753 430 ]
[5  5  2  2  2] :	[ 810 649 15 102 722 ]
[1  1  3  2  2] :	[ 406 318 386 612 702 ]
[2  1  3  2  2] :	[ 156 709 697 222 669 ]
[3  1  3  2  2] :	[ 502 889 735 166 429 ]
[4  1  3  2  2] :	[ 336 714 378 724 190 ]
[5  1  3  2  2] :	[ 223 648 998 885 450 ]
[1  2  3  2  2] :	[ 582 84 555 497 304 ]
[2  2  3  2  2] :	[ 90 193 261 85 877 ]
[3  2  3  2  2] :	[ 863 335 39 569 525 ]
[4  2  3  2  2] :	[ 853 536 567 29 123 ]
[5  2  3  2  2] :	[ 191 765 460 708 586 ]
[1  3  3  2  2] :	[ 314 286 334 393 317 ]
[2  3  3  2  2] :	[ 677 640 155 334 9 ]
[3  3  3  2  2] :	[ 317 846 391 732 624 ]
[4  3  3  2  2] :	[ 209 496 775 627 24 ]
[5  3  3  2  2] :	[ 327 144 750 707 834 ]
[1  4  3  2  2] :	[ 627 392 64 4 387 ]
[2  4  3  2  2] :	[ 433 578 907 740 440 ]
[3  4  3  2  2] :	[ 385 484 604 219 913 ]
[4  4  3  2  2] :	[ 181 959 204 289 734 ]
[5  4  3  2  2] :	[ 133 823 730 846 900 ]
[1  5  3  2  2] :	[ 601 563 474 180 249 ]
[2  5  3  2  2] :	[ 985 771 586 418 366 ]
[3  5  3  2  2] :	[ 448 214 105 710 489 ]
[4  5  3  2  2] :	[ 811 907 896 684 923 ]
[5  5  3  2  2] :	[ 487 412 420 704 601 ]
[1  1  4  2  2] :	[ 640 524 806 33 162 ]
[2  1  4  2  2] :	[ 728 188 577 191 490 ]
[3  1  4  2  2] :	[ 735 15 972 517 291 ]
[4  1  4  2  2] :	[ 654 928 282 79 585 ]
[5  1  4  2  2] :	[ 402 269 530 280 69 ]
[1  2  4  2  2] :	[ 448 202 537 496 704 ]
[2  2  4  2  2] :	[ 811 68 853 553 438 ]
[3  2  4  2  2] :	[ 193 484 508 550 251 ]
[4  2  4  2  2] :	[ 911 869 863 284 860 ]
[5  2  4  2  2] :	[ 567 988 517 38 900 ]
[1  3  4  2  2] :	[ 445 933 753 675 895 ]
[2  3  4  2  2] :	[ 985 932 302 409 115 ]
[3  3  4  2  2] :	[ 722 854 116 287 662 ]
[4  3  4  2  2] :	[ 972 904 178 382 743 ]
[5  3  4  2  2] :	[ 680 18 850 396 291 ]
[1  4  4  2  2] :	[ 335 491 707 421 24 ]
[2  4  4  2  2] :	[ 892 511 639 195 406 ]
[3  4  4  2  2] :	[ 610 312 280 683 673 ]
[4  4  4  2  2] :	[ 272 718 42 417 983 ]
[5  4  4  2  2] :	[ 330 659 502 430 214 ]
[1  5  4  2  2] :	[ 735 53 120 546 150 ]
[2  5  4  2  2] :	[ 678 393 228 657 197 ]
[3  5  4  2  2] :	[ 701 680 314 966 638 ]
[4  5  4  2  2] :	[ 444 661 940 287 453 ]
[5  5  4  2  2] :	[ 193 43 870 960 723 ]
[1  1  5  2  2] :	[ 474 808 173 633 901 ]
[2  1  5  2  2] :	[ 1 550 355 236 576 ]
[3  1  5  2  2] :	[ 607 108 922 415 780 ]
[4  1  5  2  2] :	[ 649 205 445 617 702 ]
[5  1  5  2  2] :	[ 860 102 85 840 246 ]
[1  2  5  2  2] :	[ 368 274 788 348 483 ]
[2  2  5  2  2] :	[ 174 532 703 773 451 ]
[3  2  5  2  2] :	[ 150 682 23 378 975 ]
[4  2  5  2  2] :	[ 653 488 145 583 960 ]
[5  2  5  2  2] :	[ 947 801 62 495 152 ]
[1  3  5  2  2] :	[ 983 248 863 662 387 ]
[2  3  5  2  2] :	[ 901 815 341 692 269 ]
[3  3  5  2  2] :	[ 639 693 265 156 687 ]
[4  3  5  2  2] :	[ 851 480 384 75 237 ]
[5  3  5  2  2] :	[ 996 494 836 846 603 ]
[1  4  5  2  2] :	[ 633 532 649 573 843 ]
[2  4  5  2  2] :	[ 359 832 576 383 321 ]
[3  4  5  2  2] :	[ 458 284 301 898 668 ]
[4  4  5  2  2] :	[ 791 176 976 731 822 ]
[5  4  5  2  2] :	[ 879 473 62 515 205 ]
[1  5  5  2  2] :	[ 246 877 235 458 373 ]
[2  5  5  2  2] :	[ 258 502 414 812 222 ]
[3  5  5  2  2] :	[ 581 599 802 890 732 ]
[4  5  5  2  2] :	[ 496 86 920 419 111 ]
[5  5  5  2  2] :	[ 196 183 986 314 591 ]
[1  1  1  3  2] :	[ 73 476 515 382 974 ]
[2  1  1  3  2] :	[ 261 510 761 84 122 ]
[3  1  1  3  2] :	[ 805 18 267 264 323 ]
[4  1  1  3  2] :	[ 186 631 497 144 976 ]
[5  1  1  3  2] :	[ 251 469 887 617 812 ]
[1  2  1  3  2] :	[ 434 383 613 28 472 ]
[2  2  1  3  2] :	[ 523 282 294 498 578 ]
[3  2  1  3  2] :	[ 70 465 639 803 305 ]
[4  2  1  3  2] :	[ 560 798 853 72 916 ]
[5  2  1  3  2] :	[ 285 396 280 585 409 ]
[1  3  1  3  2] :	[ 298 867 743 866 974 ]
[2  3  1  3  2] :	[ 314 511 515 761 251 ]
[3  3  1  3  2] :	[ 854 927 697 73 164 ]
[4  3  1  3  2] :	[ 661 712 833 721 798 ]
[5  3  1  3  2] :	[ 32 641 491 697 538 ]
[1  4  1  3  2] :	[ 2 573 263 950 240 ]
[2  4  1  3  2] :	[ 252 304 946 227 725 ]
[3  4  1  3  2] :	[ 705 754 111 544 192 ]
[4  4  1  3  2] :	[ 346 659 259 464 54 ]
[5  4  1  3  2] :	[ 114 994 348 366 175 ]
[1  5  1  3  2] :	[ 496 378 669 834 696 ]
[2  5  1  3  2] :	[ 951 904 312 989 771 ]
[3  5  1  3  2] :	[ 487 260 238 798 337 ]
[4  5  1  3  2] :	[ 757 970 361 511 318 ]
[5  5  1  3  2] :	[ 380 371 809 329 479 ]
[1  1  2  3  2] :	[ 824 657 836 241 905 ]
[2  1  2  3  2] :	[ 724 608 612 20 48 ]
[3  1  2  3  2] :	[ 713 49 70 842 666 ]
[4  1  2  3  2] :	[ 621 86 827 359 807 ]
[5  1  2  3  2] :	[ 119 632 547 791 933 ]
[1  2  2  3  2] :	[ 769 710 458 640 760 ]
[2  2  2  3  2] :	[ 440 332 835 188 354 ]
[3  2  2  3  2] :	[ 349 249 878 718 717 ]
[4  2  2  3  2] :	[ 130 939 583 129 851 ]
[5  2  2  3  2] :	[ 82 264 197 259 515 ]
[1  3  2  3  2] :	[ 410 363 336 710 757 ]
[2  3  2  3  2] :	[ 422 640 507 868 479 ]
[3  3  2  3  2] :	[ 806 357 861 412 107 ]
[4  3  2  3  2] :	[ 962 120 853 723 256 ]
[5  3  2  3  2] :	[ 472 292 896 391 198 ]
[1  4  2  3  2] :	[ 141 560 426 453 535 ]
[2  4  2  3  2] :	[ 444 457 419 162 844 ]
[3  4  2  3  2] :	[ 219 550 651 452 613 ]
[4  4  2  3  2] :	[ 771 941 692 171 396 ]
[5  4  2  3  2] :	[ 529 979 205 824 729 ]
[1  5  2  3  2] :	[ 207 301 778 898 544 ]
[2  5  2  3  2] :	[ 808 972 72 339 245 ]
[3  5  2  3  2] :	[ 612 611 473 822 53 ]
[4  5  2  3  2] :	[ 291 94 875 283 694 ]
[5  5  2  3  2] :	[ 979 591 636 923 178 ]
[1  1  3  3  2] :	[ 303 276 402 730 567 ]
[2  1  3  3  2] :	[ 553 984 465 393 295 ]
[3  1  3  3  2] :	[ 693 855 287 449 104 ]
[4  1  3  3  2] :	[ 878 211 268 873 677 ]
[5  1  3  3  2] :	[ 189 416 894 570 22 ]
[1  2  3  3  2] :	[ 931 332 614 524 8 ]
[2  2  3  3  2] :	[ 125 498 747 912 600 ]
[3  2  3  3  2] :	[ 18 896 189 516 764 ]
[4  2  3  3  2] :	[ 32 492 173 926 195 ]
[5  2  3  3  2] :	[ 12 272 341 293 466 ]
[1  3  3  3  2] :	[ 811 969 932 82 646 ]
[2  3  3  3  2] :	[ 31 419 784 285 911 ]
[3  3  3  3  2] :	[ 275 103 146 781 5 ]
[4  3  3  3  2] :	[ 892 740 586 263 65 ]
[5  3  3  3  2] :	[ 203 720 259 958 188 ]
[1  4  3  3  2] :	[ 184 8 854 380 525 ]
[2  4  3  3  2] :	[ 988 395 776 161 880 ]
[3  4  3  3  2] :	[ 367 468 980 307 371 ]
[4  4  3  3  2] :	[ 842 235 951 397 32 ]
[5  4  3  3  2] :	[ 848 946 225 921 212 ]
[1  5  3  3  2] :	[ 222 866 256 409 335 ]
