# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1652188575127
# Cmd Line:	-g RandomGame -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_3_10_9.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
[10  5  7] :	[ 519 727 55 ]
[1  6  7] :	[ 20 933 848 ]
[2  6  7] :	[ 375 830 975 ]
[3  6  7] :	[ 429 954 815 ]
[4  6  7] :	[ 433 179 540 ]
[5  6  7] :	[ 334 668 212 ]
[6  6  7] :	[ 461 474 266 ]
[7  6  7] :	[ 288 940 585 ]
[8  6  7] :	[ 734 169 526 ]
[9  6  7] :	[ 365 555 823 ]
[10  6  7] :	[ 86 509 404 ]
[1  7  7] :	[ 100 346 78 ]
[2  7  7] :	[ 339 237 802 ]
[3  7  7] :	[ 386 511 197 ]
[4  7  7] :	[ 704 127 316 ]
[5  7  7] :	[ 457 902 922 ]
[6  7  7] :	[ 928 281 550 ]
[7  7  7] :	[ 202 841 937 ]
[8  7  7] :	[ 114 629 398 ]
[9  7  7] :	[ 577 593 782 ]
[10  7  7] :	[ 267 711 616 ]
[1  8  7] :	[ 938 480 271 ]
[2  8  7] :	[ 939 151 977 ]
[3  8  7] :	[ 326 826 696 ]
[4  8  7] :	[ 539 336 28 ]
[5  8  7] :	[ 136 643 745 ]
[6  8  7] :	[ 368 13 9 ]
[7  8  7] :	[ 351 405 84 ]
[8  8  7] :	[ 605 587 342 ]
[9  8  7] :	[ 602 388 330 ]
[10  8  7] :	[ 75 924 398 ]
[1  9  7] :	[ 343 278 44 ]
[2  9  7] :	[ 639 773 486 ]
[3  9  7] :	[ 316 792 391 ]
[4  9  7] :	[ 449 676 9 ]
[5  9  7] :	[ 435 386 240 ]
[6  9  7] :	[ 913 956 413 ]
[7  9  7] :	[ 986 424 564 ]
[8  9  7] :	[ 89 523 286 ]
[9  9  7] :	[ 359 948 741 ]
[10  9  7] :	[ 934 572 920 ]
[1  10  7] :	[ 139 874 189 ]
[2  10  7] :	[ 747 233 928 ]
[3  10  7] :	[ 403 838 336 ]
[4  10  7] :	[ 437 228 551 ]
[5  10  7] :	[ 335 55 65 ]
[6  10  7] :	[ 536 856 831 ]
[7  10  7] :	[ 277 595 294 ]
[8  10  7] :	[ 81 83 522 ]
[9  10  7] :	[ 838 17 224 ]
[10  10  7] :	[ 503 436 99 ]
[1  1  8] :	[ 838 942 183 ]
[2  1  8] :	[ 934 981 55 ]
[3  1  8] :	[ 204 860 54 ]
[4  1  8] :	[ 177 440 490 ]
[5  1  8] :	[ 137 443 212 ]
[6  1  8] :	[ 116 920 500 ]
[7  1  8] :	[ 501 338 466 ]
[8  1  8] :	[ 923 230 243 ]
[9  1  8] :	[ 548 257 674 ]
[10  1  8] :	[ 188 616 6 ]
[1  2  8] :	[ 291 545 818 ]
[2  2  8] :	[ 415 930 796 ]
[3  2  8] :	[ 632 595 333 ]
[4  2  8] :	[ 992 787 432 ]
[5  2  8] :	[ 355 928 151 ]
[6  2  8] :	[ 668 52 318 ]
[7  2  8] :	[ 191 764 145 ]
[8  2  8] :	[ 907 389 472 ]
[9  2  8] :	[ 909 711 770 ]
[10  2  8] :	[ 499 657 543 ]
[1  3  8] :	[ 285 310 432 ]
[2  3  8] :	[ 521 374 906 ]
[3  3  8] :	[ 336 564 410 ]
[4  3  8] :	[ 342 288 730 ]
[5  3  8] :	[ 149 904 577 ]
[6  3  8] :	[ 849 515 50 ]
[7  3  8] :	[ 751 102 223 ]
[8  3  8] :	[ 741 797 64 ]
[9  3  8] :	[ 820 249 519 ]
[10  3  8] :	[ 266 682 375 ]
[1  4  8] :	[ 290 530 408 ]
[2  4  8] :	[ 791 63 132 ]
[3  4  8] :	[ 800 349 669 ]
[4  4  8] :	[ 393 354 359 ]
[5  4  8] :	[ 907 405 764 ]
[6  4  8] :	[ 174 907 451 ]
[7  4  8] :	[ 423 5 529 ]
[8  4  8] :	[ 111 386 477 ]
[9  4  8] :	[ 337 191 477 ]
[10  4  8] :	[ 304 827 368 ]
[1  5  8] :	[ 546 456 113 ]
[2  5  8] :	[ 901 941 282 ]
[3  5  8] :	[ 286 838 330 ]
[4  5  8] :	[ 392 956 897 ]
[5  5  8] :	[ 944 525 313 ]
[6  5  8] :	[ 589 139 246 ]
[7  5  8] :	[ 222 250 997 ]
[8  5  8] :	[ 82 375 311 ]
[9  5  8] :	[ 223 609 623 ]
[10  5  8] :	[ 552 328 93 ]
[1  6  8] :	[ 911 90 394 ]
[2  6  8] :	[ 527 101 556 ]
[3  6  8] :	[ 225 253 149 ]
[4  6  8] :	[ 206 911 967 ]
[5  6  8] :	[ 710 807 12 ]
[6  6  8] :	[ 530 295 659 ]
[7  6  8] :	[ 759 942 510 ]
[8  6  8] :	[ 560 514 772 ]
[9  6  8] :	[ 729 377 833 ]
[10  6  8] :	[ 574 819 578 ]
[1  7  8] :	[ 123 99 168 ]
[2  7  8] :	[ 319 734 606 ]
[3  7  8] :	[ 322 648 851 ]
[4  7  8] :	[ 228 962 926 ]
[5  7  8] :	[ 202 125 896 ]
[6  7  8] :	[ 893 931 110 ]
[7  7  8] :	[ 922 617 393 ]
[8  7  8] :	[ 543 144 206 ]
[9  7  8] :	[ 897 552 410 ]
[10  7  8] :	[ 318 508 66 ]
[1  8  8] :	[ 990 409 198 ]
[2  8  8] :	[ 689 562 191 ]
[3  8  8] :	[ 498 216 837 ]
[4  8  8] :	[ 927 752 469 ]
[5  8  8] :	[ 853 49 853 ]
[6  8  8] :	[ 131 142 111 ]
[7  8  8] :	[ 6 544 418 ]
[8  8  8] :	[ 157 686 694 ]
[9  8  8] :	[ 413 512 436 ]
[10  8  8] :	[ 199 810 362 ]
[1  9  8] :	[ 626 745 944 ]
[2  9  8] :	[ 678 511 229 ]
[3  9  8] :	[ 109 786 244 ]
[4  9  8] :	[ 908 854 337 ]
[5  9  8] :	[ 572 900 583 ]
[6  9  8] :	[ 511 3 782 ]
[7  9  8] :	[ 209 28 172 ]
[8  9  8] :	[ 382 286 984 ]
[9  9  8] :	[ 971 541 296 ]
[10  9  8] :	[ 511 779 331 ]
[1  10  8] :	[ 321 82 784 ]
[2  10  8] :	[ 192 322 546 ]
[3  10  8] :	[ 939 457 640 ]
[4  10  8] :	[ 71 604 21 ]
[5  10  8] :	[ 132 875 268 ]
[6  10  8] :	[ 281 600 870 ]
[7  10  8] :	[ 52 996 705 ]
[8  10  8] :	[ 473 888 445 ]
[9  10  8] :	[ 679 374 352 ]
[10  10  8] :	[ 130 496 426 ]
[1  1  9] :	[ 155 211 25 ]
[2  1  9] :	[ 781 184 122 ]
[3  1  9] :	[ 942 989 822 ]
[4  1  9] :	[ 83 784 94 ]
[5  1  9] :	[ 986 721 639 ]
[6  1  9] :	[ 672 967 647 ]
[7  1  9] :	[ 352 321 670 ]
[8  1  9] :	[ 646 46 451 ]
[9  1  9] :	[ 321 55 17 ]
[10  1  9] :	[ 4 27 55 ]
[1  2  9] :	[ 715 395 863 ]
[2  2  9] :	[ 806 626 109 ]
[3  2  9] :	[ 279 841 377 ]
[4  2  9] :	[ 331 759 669 ]
[5  2  9] :	[ 223 424 520 ]
[6  2  9] :	[ 252 443 360 ]
[7  2  9] :	[ 65 967 845 ]
[8  2  9] :	[ 953 57 644 ]
[9  2  9] :	[ 685 306 763 ]
[10  2  9] :	[ 535 871 9 ]
[1  3  9] :	[ 867 347 180 ]
[2  3  9] :	[ 438 995 73 ]
[3  3  9] :	[ 633 965 652 ]
[4  3  9] :	[ 947 817 38 ]
[5  3  9] :	[ 647 728 189 ]
[6  3  9] :	[ 842 266 469 ]
[7  3  9] :	[ 878 659 601 ]
[8  3  9] :	[ 80 449 244 ]
[9  3  9] :	[ 465 270 561 ]
[10  3  9] :	[ 131 291 936 ]
[1  4  9] :	[ 67 304 228 ]
[2  4  9] :	[ 626 431 688 ]
[3  4  9] :	[ 425 531 798 ]
[4  4  9] :	[ 602 155 297 ]
[5  4  9] :	[ 137 750 982 ]
[6  4  9] :	[ 97 210 284 ]
[7  4  9] :	[ 659 605 939 ]
[8  4  9] :	[ 229 845 879 ]
[9  4  9] :	[ 970 828 950 ]
[10  4  9] :	[ 761 830 429 ]
[1  5  9] :	[ 701 33 80 ]
[2  5  9] :	[ 148 44 490 ]
[3  5  9] :	[ 335 858 39 ]
[4  5  9] :	[ 46 799 25 ]
[5  5  9] :	[ 304 211 259 ]
[6  5  9] :	[ 557 393 555 ]
[7  5  9] :	[ 103 40 207 ]
[8  5  9] :	[ 288 940 771 ]
[9  5  9] :	[ 163 722 942 ]
[10  5  9] :	[ 487 389 133 ]
[1  6  9] :	[ 819 23 663 ]
[2  6  9] :	[ 569 639 967 ]
[3  6  9] :	[ 143 169 377 ]
[4  6  9] :	[ 970 214 893 ]
[5  6  9] :	[ 172 617 908 ]
[6  6  9] :	[ 932 727 556 ]
[7  6  9] :	[ 448 674 226 ]
[8  6  9] :	[ 187 448 820 ]
[9  6  9] :	[ 416 368 125 ]
[10  6  9] :	[ 120 200 416 ]
[1  7  9] :	[ 746 278 250 ]
[2  7  9] :	[ 221 144 734 ]
[3  7  9] :	[ 602 412 819 ]
[4  7  9] :	[ 413 181 324 ]
[5  7  9] :	[ 550 49 504 ]
[6  7  9] :	[ 8 959 327 ]
[7  7  9] :	[ 554 617 688 ]
[8  7  9] :	[ 948 976 286 ]
[9  7  9] :	[ 142 688 276 ]
[10  7  9] :	[ 95 860 662 ]
[1  8  9] :	[ 687 724 580 ]
[2  8  9] :	[ 287 704 221 ]
[3  8  9] :	[ 85 909 87 ]
[4  8  9] :	[ 690 662 641 ]
[5  8  9] :	[ 290 729 850 ]
[6  8  9] :	[ 758 855 224 ]
[7  8  9] :	[ 774 859 312 ]
[8  8  9] :	[ 433 924 145 ]
[9  8  9] :	[ 529 325 730 ]
[10  8  9] :	[ 339 206 861 ]
[1  9  9] :	[ 654 186 507 ]
[2  9  9] :	[ 188 810 36 ]
[3  9  9] :	[ 330 778 309 ]
[4  9  9] :	[ 657 835 117 ]
[5  9  9] :	[ 636 334 197 ]
[6  9  9] :	[ 965 357 313 ]
[7  9  9] :	[ 453 47 377 ]
[8  9  9] :	[ 778 477 799 ]
[9  9  9] :	[ 785 933 845 ]
[10  9  9] :	[ 909 25 202 ]
[1  10  9] :	[ 324 502 824 ]
[2  10  9] :	[ 216 243 262 ]
[3  10  9] :	[ 726 22 824 ]
[4  10  9] :	[ 110 694 962 ]
[5  10  9] :	[ 834 949 397 ]
[6  10  9] :	[ 687 620 516 ]
[7  10  9] :	[ 229 130 625 ]
[8  10  9] :	[ 662 141 592 ]
[9  10  9] :	[ 12 147 504 ]
[10  10  9] :	[ 731 912 701 ]
[1  1  10] :	[ 174 959 79 ]
[2  1  10] :	[ 142 806 628 ]
[3  1  10] :	[ 512 325 254 ]
[4  1  10] :	[ 440 630 67 ]
[5  1  10] :	[ 592 712 193 ]
[6  1  10] :	[ 434 874 493 ]
[7  1  10] :	[ 30 545 277 ]
[8  1  10] :	[ 33 980 522 ]
[9  1  10] :	[ 674 771 213 ]
[10  1  10] :	[ 343 973 835 ]
[1  2  10] :	[ 240 122 844 ]
[2  2  10] :	[ 55 411 785 ]
[3  2  10] :	[ 525 583 774 ]
[4  2  10] :	[ 192 467 520 ]
[5  2  10] :	[ 416 531 501 ]
[6  2  10] :	[ 448 265 145 ]
[7  2  10] :	[ 88 301 434 ]
[8  2  10] :	[ 106 940 815 ]
[9  2  10] :	[ 844 490 954 ]
[10  2  10] :	[ 701 801 708 ]
[1  3  10] :	[ 21 775 615 ]
[2  3  10] :	[ 287 680 488 ]
[3  3  10] :	[ 148 159 995 ]
[4  3  10] :	[ 704 393 868 ]
[5  3  10] :	[ 347 109 790 ]
[6  3  10] :	[ 86 979 346 ]
[7  3  10] :	[ 14 538 238 ]
[8  3  10] :	[ 805 396 633 ]
[9  3  10] :	[ 518 32 949 ]
[10  3  10] :	[ 213 721 899 ]
[1  4  10] :	[ 255 313 979 ]
[2  4  10] :	[ 935 88 195 ]
[3  4  10] :	[ 9 809 664 ]
[4  4  10] :	[ 829 174 499 ]
[5  4  10] :	[ 950 547 803 ]
[6  4  10] :	[ 508 256 929 ]
[7  4  10] :	[ 816 461 645 ]
[8  4  10] :	[ 770 13 485 ]
[9  4  10] :	[ 324 650 657 ]
[10  4  10] :	[ 64 360 753 ]
[1  5  10] :	[ 112 465 415 ]
[2  5  10] :	[ 515 451 408 ]
[3  5  10] :	[ 230 180 785 ]
[4  5  10] :	[ 406 779 525 ]
[5  5  10] :	[ 77 40 795 ]
[6  5  10] :	[ 876 924 545 ]
[7  5  10] :	[ 444 19 450 ]
[8  5  10] :	[ 209 463 769 ]
[9  5  10] :	[ 178 515 992 ]
[10  5  10] :	[ 751 76 410 ]
[1  6  10] :	[ 668 463 553 ]
[2  6  10] :	[ 795 312 742 ]
[3  6  10] :	[ 377 124 622 ]
[4  6  10] :	[ 596 784 19 ]
[5  6  10] :	[ 915 762 127 ]
[6  6  10] :	[ 893 864 454 ]
[7  6  10] :	[ 499 920 562 ]
[8  6  10] :	[ 510 643 116 ]
[9  6  10] :	[ 12 551 391 ]
[10  6  10] :	[ 898 315 827 ]
[1  7  10] :	[ 556 241 417 ]
[2  7  10] :	[ 125 890 534 ]
[3  7  10] :	[ 263 526 316 ]
[4  7  10] :	[ 202 605 760 ]
[5  7  10] :	[ 65 516 494 ]
[6  7  10] :	[ 673 763 286 ]
[7  7  10] :	[ 731 588 781 ]
[8  7  10] :	[ 778 120 390 ]
[9  7  10] :	[ 388 802 435 ]
[10  7  10] :	[ 788 285 864 ]
[1  8  10] :	[ 392 531 157 ]
[2  8  10] :	[ 205 794 325 ]
[3  8  10] :	[ 780 789 214 ]
[4  8  10] :	[ 796 995 569 ]
[5  8  10] :	[ 280 149 669 ]
[6  8  10] :	[ 902 603 113 ]
[7  8  10] :	[ 294 545 928 ]
[8  8  10] :	[ 297 494 547 ]
[9  8  10] :	[ 898 406 90 ]
[10  8  10] :	[ 216 99 620 ]
[1  9  10] :	[ 788 517 769 ]
[2  9  10] :	[ 10 718 473 ]
[3  9  10] :	[ 558 81 329 ]
[4  9  10] :	[ 580 327 404 ]
[5  9  10] :	[ 96 824 751 ]
[6  9  10] :	[ 841 555 602 ]
[7  9  10] :	[ 882 13 12 ]
[8  9  10] :	[ 767 493 571 ]
[9  9  10] :	[ 98 24 149 ]
[10  9  10] :	[ 219 981 135 ]
[1  10  10] :	[ 469 731 700 ]
[2  10  10] :	[ 732 971 875 ]
[3  10  10] :	[ 570 46 231 ]
[4  10  10] :	[ 727 983 559 ]
[5  10  10] :	[ 822 926 314 ]
[6  10  10] :	[ 352 622 200 ]
[7  10  10] :	[ 821 975 688 ]
[8  10  10] :	[ 971 544 744 ]
[9  10  10] :	[ 788 871 304 ]
[10  10  10] :	[ 701 83 821 ]
