# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1652188569563
# Cmd Line:	-g RandomGame -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_3_10_7.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
[10  5  7] :	[ 83 918 585 ]
[1  6  7] :	[ 454 36 526 ]
[2  6  7] :	[ 756 780 429 ]
[3  6  7] :	[ 297 74 288 ]
[4  6  7] :	[ 294 888 791 ]
[5  6  7] :	[ 260 404 194 ]
[6  6  7] :	[ 189 531 384 ]
[7  6  7] :	[ 924 599 278 ]
[8  6  7] :	[ 509 896 328 ]
[9  6  7] :	[ 445 4 942 ]
[10  6  7] :	[ 520 511 780 ]
[1  7  7] :	[ 678 41 786 ]
[2  7  7] :	[ 727 240 119 ]
[3  7  7] :	[ 813 110 247 ]
[4  7  7] :	[ 845 710 134 ]
[5  7  7] :	[ 906 635 522 ]
[6  7  7] :	[ 448 166 377 ]
[7  7  7] :	[ 704 234 280 ]
[8  7  7] :	[ 344 895 504 ]
[9  7  7] :	[ 931 868 42 ]
[10  7  7] :	[ 437 374 436 ]
[1  8  7] :	[ 758 873 620 ]
[2  8  7] :	[ 124 490 605 ]
[3  8  7] :	[ 805 222 766 ]
[4  8  7] :	[ 707 304 492 ]
[5  8  7] :	[ 252 954 31 ]
[6  8  7] :	[ 771 856 343 ]
[7  8  7] :	[ 633 492 411 ]
[8  8  7] :	[ 808 961 295 ]
[9  8  7] :	[ 778 515 284 ]
[10  8  7] :	[ 99 320 504 ]
[1  9  7] :	[ 215 868 801 ]
[2  9  7] :	[ 65 180 862 ]
[3  9  7] :	[ 720 934 607 ]
[4  9  7] :	[ 313 976 278 ]
[5  9  7] :	[ 677 330 545 ]
[6  9  7] :	[ 527 634 339 ]
[7  9  7] :	[ 546 247 127 ]
[8  9  7] :	[ 481 660 663 ]
[9  9  7] :	[ 36 259 389 ]
[10  9  7] :	[ 912 506 121 ]
[1  10  7] :	[ 31 802 718 ]
[2  10  7] :	[ 866 592 661 ]
[3  10  7] :	[ 17 453 48 ]
[4  10  7] :	[ 849 592 312 ]
[5  10  7] :	[ 527 646 868 ]
[6  10  7] :	[ 278 1 516 ]
[7  10  7] :	[ 126 58 32 ]
[8  10  7] :	[ 201 621 530 ]
[9  10  7] :	[ 945 710 680 ]
[10  10  7] :	[ 232 583 13 ]
[1  1  8] :	[ 813 109 441 ]
[2  1  8] :	[ 205 886 985 ]
[3  1  8] :	[ 540 931 761 ]
[4  1  8] :	[ 210 907 136 ]
[5  1  8] :	[ 671 664 852 ]
[6  1  8] :	[ 574 733 610 ]
[7  1  8] :	[ 581 56 685 ]
[8  1  8] :	[ 890 828 112 ]
[9  1  8] :	[ 902 626 316 ]
[10  1  8] :	[ 611 203 878 ]
[1  2  8] :	[ 839 884 777 ]
[2  2  8] :	[ 690 708 69 ]
[3  2  8] :	[ 807 572 55 ]
[4  2  8] :	[ 729 12 749 ]
[5  2  8] :	[ 295 247 375 ]
[6  2  8] :	[ 431 595 193 ]
[7  2  8] :	[ 788 962 805 ]
[8  2  8] :	[ 588 210 950 ]
[9  2  8] :	[ 691 994 192 ]
[10  2  8] :	[ 377 705 428 ]
[1  3  8] :	[ 332 249 741 ]
[2  3  8] :	[ 390 253 572 ]
[3  3  8] :	[ 528 691 249 ]
[4  3  8] :	[ 300 344 351 ]
[5  3  8] :	[ 582 437 724 ]
[6  3  8] :	[ 573 754 646 ]
[7  3  8] :	[ 713 678 776 ]
[8  3  8] :	[ 586 15 943 ]
[9  3  8] :	[ 546 668 39 ]
[10  3  8] :	[ 457 22 80 ]
[1  4  8] :	[ 505 511 732 ]
[2  4  8] :	[ 758 708 498 ]
[3  4  8] :	[ 569 427 19 ]
[4  4  8] :	[ 16 501 958 ]
[5  4  8] :	[ 455 657 998 ]
[6  4  8] :	[ 80 421 964 ]
[7  4  8] :	[ 536 911 836 ]
[8  4  8] :	[ 177 467 858 ]
[9  4  8] :	[ 888 671 947 ]
[10  4  8] :	[ 199 621 448 ]
[1  5  8] :	[ 350 35 390 ]
[2  5  8] :	[ 651 789 406 ]
[3  5  8] :	[ 981 828 956 ]
[4  5  8] :	[ 21 859 598 ]
[5  5  8] :	[ 458 482 568 ]
[6  5  8] :	[ 428 246 866 ]
[7  5  8] :	[ 779 498 524 ]
[8  5  8] :	[ 242 870 983 ]
[9  5  8] :	[ 726 27 199 ]
[10  5  8] :	[ 629 789 83 ]
[1  6  8] :	[ 436 237 938 ]
[2  6  8] :	[ 118 395 470 ]
[3  6  8] :	[ 640 252 847 ]
[4  6  8] :	[ 457 238 591 ]
[5  6  8] :	[ 672 804 970 ]
[6  6  8] :	[ 247 541 983 ]
[7  6  8] :	[ 769 560 54 ]
[8  6  8] :	[ 505 254 174 ]
[9  6  8] :	[ 856 964 817 ]
[10  6  8] :	[ 224 834 810 ]
[1  7  8] :	[ 540 161 900 ]
[2  7  8] :	[ 660 970 592 ]
[3  7  8] :	[ 236 72 446 ]
[4  7  8] :	[ 140 127 964 ]
[5  7  8] :	[ 761 475 670 ]
[6  7  8] :	[ 275 427 597 ]
[7  7  8] :	[ 707 46 711 ]
[8  7  8] :	[ 944 318 834 ]
[9  7  8] :	[ 897 102 76 ]
[10  7  8] :	[ 243 966 718 ]
[1  8  8] :	[ 51 430 973 ]
[2  8  8] :	[ 730 270 605 ]
[3  8  8] :	[ 928 181 891 ]
[4  8  8] :	[ 931 925 670 ]
[5  8  8] :	[ 903 741 581 ]
[6  8  8] :	[ 995 536 633 ]
[7  8  8] :	[ 602 635 910 ]
[8  8  8] :	[ 856 420 509 ]
[9  8  8] :	[ 660 373 412 ]
[10  8  8] :	[ 886 408 116 ]
[1  9  8] :	[ 169 414 994 ]
[2  9  8] :	[ 257 634 958 ]
[3  9  8] :	[ 306 753 711 ]
[4  9  8] :	[ 380 421 44 ]
[5  9  8] :	[ 129 422 502 ]
[6  9  8] :	[ 540 900 586 ]
[7  9  8] :	[ 566 440 742 ]
[8  9  8] :	[ 261 807 534 ]
[9  9  8] :	[ 189 398 631 ]
[10  9  8] :	[ 825 950 697 ]
[1  10  8] :	[ 935 238 252 ]
[2  10  8] :	[ 619 455 197 ]
[3  10  8] :	[ 555 545 194 ]
[4  10  8] :	[ 568 7 28 ]
[5  10  8] :	[ 45 323 470 ]
[6  10  8] :	[ 431 725 271 ]
[7  10  8] :	[ 744 171 52 ]
[8  10  8] :	[ 402 906 451 ]
[9  10  8] :	[ 407 694 258 ]
[10  10  8] :	[ 601 950 723 ]
[1  1  9] :	[ 506 114 798 ]
[2  1  9] :	[ 44 179 36 ]
[3  1  9] :	[ 889 124 222 ]
[4  1  9] :	[ 632 717 534 ]
[5  1  9] :	[ 918 125 469 ]
[6  1  9] :	[ 240 1 909 ]
[7  1  9] :	[ 332 63 907 ]
[8  1  9] :	[ 798 926 833 ]
[9  1  9] :	[ 561 801 869 ]
[10  1  9] :	[ 312 57 394 ]
[1  2  9] :	[ 454 701 822 ]
[2  2  9] :	[ 476 307 426 ]
[3  2  9] :	[ 614 25 673 ]
[4  2  9] :	[ 966 792 963 ]
[5  2  9] :	[ 669 646 827 ]
[6  2  9] :	[ 897 458 723 ]
[7  2  9] :	[ 946 221 769 ]
[8  2  9] :	[ 556 125 517 ]
[9  2  9] :	[ 639 358 419 ]
[10  2  9] :	[ 309 540 838 ]
[1  3  9] :	[ 707 31 292 ]
[2  3  9] :	[ 19 545 479 ]
[3  3  9] :	[ 292 665 729 ]
[4  3  9] :	[ 107 620 37 ]
[5  3  9] :	[ 554 298 526 ]
[6  3  9] :	[ 148 527 112 ]
[7  3  9] :	[ 661 304 471 ]
[8  3  9] :	[ 107 154 462 ]
[9  3  9] :	[ 521 508 308 ]
[10  3  9] :	[ 876 528 410 ]
[1  4  9] :	[ 256 558 761 ]
[2  4  9] :	[ 689 382 327 ]
[3  4  9] :	[ 623 23 715 ]
[4  4  9] :	[ 600 266 717 ]
[5  4  9] :	[ 745 619 650 ]
[6  4  9] :	[ 72 366 523 ]
[7  4  9] :	[ 586 655 688 ]
[8  4  9] :	[ 508 721 154 ]
[9  4  9] :	[ 505 357 281 ]
[10  4  9] :	[ 463 97 761 ]
[1  5  9] :	[ 613 266 879 ]
[2  5  9] :	[ 211 211 661 ]
[3  5  9] :	[ 109 691 965 ]
[4  5  9] :	[ 316 521 60 ]
[5  5  9] :	[ 841 211 272 ]
[6  5  9] :	[ 797 39 306 ]
[7  5  9] :	[ 38 733 976 ]
[8  5  9] :	[ 335 436 509 ]
[9  5  9] :	[ 94 522 223 ]
[10  5  9] :	[ 742 595 215 ]
[1  6  9] :	[ 858 328 671 ]
[2  6  9] :	[ 299 98 854 ]
[3  6  9] :	[ 724 794 272 ]
[4  6  9] :	[ 862 339 214 ]
[5  6  9] :	[ 749 541 511 ]
[6  6  9] :	[ 120 902 539 ]
[7  6  9] :	[ 711 771 578 ]
[8  6  9] :	[ 706 937 961 ]
[9  6  9] :	[ 659 13 768 ]
[10  6  9] :	[ 918 824 338 ]
[1  7  9] :	[ 836 619 17 ]
[2  7  9] :	[ 533 803 979 ]
[3  7  9] :	[ 466 974 146 ]
[4  7  9] :	[ 184 290 793 ]
[5  7  9] :	[ 529 829 886 ]
[6  7  9] :	[ 130 576 655 ]
[7  7  9] :	[ 321 32 156 ]
[8  7  9] :	[ 395 882 80 ]
[9  7  9] :	[ 107 654 801 ]
[10  7  9] :	[ 415 483 819 ]
[1  8  9] :	[ 917 642 999 ]
[2  8  9] :	[ 681 712 940 ]
[3  8  9] :	[ 315 860 700 ]
[4  8  9] :	[ 852 248 121 ]
[5  8  9] :	[ 647 415 737 ]
[6  8  9] :	[ 371 475 682 ]
[7  8  9] :	[ 647 461 968 ]
[8  8  9] :	[ 265 77 926 ]
[9  8  9] :	[ 623 184 888 ]
[10  8  9] :	[ 417 63 187 ]
[1  9  9] :	[ 567 942 441 ]
[2  9  9] :	[ 726 383 936 ]
[3  9  9] :	[ 184 919 50 ]
[4  9  9] :	[ 863 220 180 ]
[5  9  9] :	[ 722 276 596 ]
[6  9  9] :	[ 653 237 248 ]
[7  9  9] :	[ 969 249 946 ]
[8  9  9] :	[ 624 41 859 ]
[9  9  9] :	[ 357 845 418 ]
[10  9  9] :	[ 287 74 953 ]
[1  10  9] :	[ 735 526 214 ]
[2  10  9] :	[ 975 143 289 ]
[3  10  9] :	[ 529 84 407 ]
[4  10  9] :	[ 112 984 816 ]
[5  10  9] :	[ 947 922 427 ]
[6  10  9] :	[ 148 107 701 ]
[7  10  9] :	[ 276 418 841 ]
[8  10  9] :	[ 755 875 923 ]
[9  10  9] :	[ 767 152 275 ]
[10  10  9] :	[ 525 250 80 ]
[1  1  10] :	[ 716 729 768 ]
[2  1  10] :	[ 250 14 544 ]
[3  1  10] :	[ 308 963 398 ]
[4  1  10] :	[ 861 986 139 ]
[5  1  10] :	[ 67 240 344 ]
[6  1  10] :	[ 432 890 754 ]
[7  1  10] :	[ 66 537 230 ]
[8  1  10] :	[ 983 935 924 ]
[9  1  10] :	[ 817 338 908 ]
[10  1  10] :	[ 532 973 641 ]
[1  2  10] :	[ 137 417 250 ]
[2  2  10] :	[ 297 598 942 ]
[3  2  10] :	[ 729 441 744 ]
[4  2  10] :	[ 858 813 178 ]
[5  2  10] :	[ 284 552 310 ]
[6  2  10] :	[ 382 711 814 ]
[7  2  10] :	[ 48 571 731 ]
[8  2  10] :	[ 699 6 41 ]
[9  2  10] :	[ 80 456 203 ]
[10  2  10] :	[ 802 530 20 ]
[1  3  10] :	[ 169 835 48 ]
[2  3  10] :	[ 307 866 858 ]
[3  3  10] :	[ 224 348 326 ]
[4  3  10] :	[ 93 12 369 ]
[5  3  10] :	[ 138 493 819 ]
[6  3  10] :	[ 49 130 505 ]
[7  3  10] :	[ 729 539 250 ]
[8  3  10] :	[ 731 423 301 ]
[9  3  10] :	[ 697 783 940 ]
[10  3  10] :	[ 451 815 209 ]
[1  4  10] :	[ 9 104 124 ]
[2  4  10] :	[ 624 75 150 ]
[3  4  10] :	[ 131 84 533 ]
[4  4  10] :	[ 19 247 292 ]
[5  4  10] :	[ 907 224 215 ]
[6  4  10] :	[ 447 895 926 ]
[7  4  10] :	[ 937 419 256 ]
[8  4  10] :	[ 309 500 460 ]
[9  4  10] :	[ 485 306 482 ]
[10  4  10] :	[ 841 122 93 ]
[1  5  10] :	[ 353 664 300 ]
[2  5  10] :	[ 819 860 560 ]
[3  5  10] :	[ 850 229 862 ]
[4  5  10] :	[ 180 872 210 ]
[5  5  10] :	[ 948 162 188 ]
[6  5  10] :	[ 790 551 740 ]
[7  5  10] :	[ 494 793 979 ]
[8  5  10] :	[ 274 365 172 ]
[9  5  10] :	[ 956 773 478 ]
[10  5  10] :	[ 46 783 890 ]
[1  6  10] :	[ 535 569 235 ]
[2  6  10] :	[ 995 446 83 ]
[3  6  10] :	[ 621 646 214 ]
[4  6  10] :	[ 445 245 206 ]
[5  6  10] :	[ 877 23 667 ]
[6  6  10] :	[ 387 564 621 ]
[7  6  10] :	[ 745 261 410 ]
[8  6  10] :	[ 522 429 590 ]
[9  6  10] :	[ 646 882 677 ]
[10  6  10] :	[ 415 630 992 ]
[1  7  10] :	[ 665 491 994 ]
[2  7  10] :	[ 249 667 500 ]
[3  7  10] :	[ 340 279 595 ]
[4  7  10] :	[ 993 138 312 ]
[5  7  10] :	[ 211 641 546 ]
[6  7  10] :	[ 804 460 684 ]
[7  7  10] :	[ 920 262 183 ]
[8  7  10] :	[ 472 641 462 ]
[9  7  10] :	[ 728 546 742 ]
[10  7  10] :	[ 520 620 55 ]
[1  8  10] :	[ 540 777 492 ]
[2  8  10] :	[ 196 76 116 ]
[3  8  10] :	[ 944 958 743 ]
[4  8  10] :	[ 86 874 733 ]
[5  8  10] :	[ 889 192 55 ]
[6  8  10] :	[ 202 564 787 ]
[7  8  10] :	[ 475 525 804 ]
[8  8  10] :	[ 297 962 33 ]
[9  8  10] :	[ 22 898 174 ]
[10  8  10] :	[ 516 149 352 ]
[1  9  10] :	[ 887 726 125 ]
[2  9  10] :	[ 462 828 891 ]
[3  9  10] :	[ 230 436 16 ]
[4  9  10] :	[ 882 539 568 ]
[5  9  10] :	[ 674 178 452 ]
[6  9  10] :	[ 785 311 913 ]
[7  9  10] :	[ 881 993 482 ]
[8  9  10] :	[ 112 152 659 ]
[9  9  10] :	[ 83 683 118 ]
[10  9  10] :	[ 751 767 855 ]
[1  10  10] :	[ 258 948 223 ]
[2  10  10] :	[ 519 821 60 ]
[3  10  10] :	[ 595 400 129 ]
[4  10  10] :	[ 689 291 23 ]
[5  10  10] :	[ 254 498 798 ]
[6  10  10] :	[ 234 196 870 ]
[7  10  10] :	[ 870 417 532 ]
[8  10  10] :	[ 369 651 599 ]
[9  10  10] :	[ 276 172 881 ]
[10  10  10] :	[ 374 355 545 ]
